analysis,phase,model,strategy,source_id,matrix_family,band_id,snr,metric,outcome,seed,value,n_noise,n_matrices,matrix_id,replicate
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,macro_f1,electrode_drop,43,0.014027088284485992,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,macro_f1,independent_rms_absolute,17,0.677929066348658,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,macro_f1,independent_rms_absolute,29,0.711260592011056,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,macro_f1,independent_rms_absolute,43,0.7211504581025112,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,macro_f1,independent_rms_drop,17,0.05715194664695298,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,macro_f1,independent_rms_drop,29,0.04192316953183872,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,macro_f1,independent_rms_drop,43,0.015927559665161812,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,macro_f1,structure_effect,17,-0.0057982008668420555,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,macro_f1,structure_effect,29,0.0025116804846885645,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,macro_f1,structure_effect,43,0.0019004713806758204,6,1,random_01,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,0,ece,electrode_absolute,17,0.20271218326507853,6,1,random_02,2
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,0,ece,electrode_absolute,29,0.18709747381364772,6,1,random_02,2
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,0,ece,electrode_absolute,43,0.16345801880311608,6,1,random_02,2
