model,strategy,kind,combo_set,combo_id,snr,metric,x_mean,x_seed_sd,x_ci_low,x_ci_high,y_mean,y_seed_sd,y_ci_low,y_ci_high,n_seeds,n_bootstrap,n_invalid_x,n_invalid_y
resnet,mixed,bandpass,heldout,LL,10,macro_auroc,-0.005014847863615857,0.002752172878680773,-0.005936796837744794,-0.004114619012084642,0.008836508774732566,0.006056795673315901,0.006921816299648166,0.010929906553373824,5,2000,0,0
resnet,mixed,bandpass,heldout,LL,5,macro_auroc,-0.015501713301262354,0.006562033193865659,-0.017314727859356546,-0.013727191344497645,0.022710865682263614,0.014308196196207257,0.020019670408526664,0.02563493937342118,5,2000,0,0
resnet,mixed,bandpass,heldout,LL,0,macro_auroc,-0.03938882065995517,0.006481699042667992,-0.04221748154377148,-0.03653946950203631,0.052645601709309583,0.018511927511883627,0.04863437050030036,0.05673235577544783,5,2000,0,0
resnet,mixed,bandpass,heldout,LL_V1_V4,20,macro_auroc,-0.0004177272691436862,0.00024865471106903493,-0.0006455438178640493,-0.0001824587439422217,0.0017171356343782973,0.001065227931964341,0.00023434409227312826,0.0034068312792324027,5,2000,0,0
resnet,mixed,bandpass,heldout,LL_V1_V4,15,macro_auroc,-0.0011720458567406223,0.0007456201623313148,-0.001580513507604699,-0.0007513976358299214,0.0032702960054117993,0.0017889022741069632,0.00168171505726161,0.00500942944876879,5,2000,0,0
resnet,mixed,bandpass,heldout,LL_V1_V4,10,macro_auroc,-0.0033744207257788705,0.0018971048945076495,-0.004136852371026741,-0.0026474533255467212,0.007801067506786596,0.004868265723018868,0.005956125443683941,0.00975752094212681,5,2000,0,0
resnet,mixed,bandpass,heldout,LL_V1_V4,5,macro_auroc,-0.010563583769898188,0.004833521456057721,-0.011975916692730508,-0.009150565070242861,0.020369539618765288,0.011674576893200254,0.01782485794155242,0.023183658308358498,5,2000,0,0
resnet,mixed,bandpass,heldout,LL_V1_V4,0,macro_auroc,-0.02870030389347773,0.006440692121730684,-0.03118785444222973,-0.026238718890567825,0.05235481231703927,0.018844500545426322,0.048386731950708264,0.05659442908200262,5,2000,0,0
resnet,mixed,bandpass,heldout,LL_V4,20,macro_auroc,-0.0005027945974534376,0.00027738238144818186,-0.000736367642548557,-0.00026372157962278495,0.0017650923645513128,0.0010476502331091474,0.00025903965560502234,0.00347226004287918,5,2000,0,0
resnet,mixed,bandpass,heldout,LL_V4,15,macro_auroc,-0.0014445831489873218,0.0008449683403768761,-0.0018753564964231412,-0.0010049464012102196,0.003458103111081057,0.0018513630056913532,0.0018419667640020697,0.00522297950599117,5,2000,0,0
resnet,mixed,bandpass,heldout,LL_V4,10,macro_auroc,-0.004227072498892537,0.0021964421455240614,-0.005020774058467213,-0.003429970946592241,0.008181174831452531,0.005243001598424204,0.0063160483133225835,0.010169308721255712,5,2000,0,0
resnet,mixed,bandpass,heldout,LL_V4,5,macro_auroc,-0.012757171554615799,0.005689341717665873,-0.014314255709297946,-0.011216976997563037,0.02086393772872839,0.013085963292997178,0.01834018740392293,0.023710684295654774,5,2000,0,0
resnet,mixed,bandpass,heldout,LL_V4,0,macro_auroc,-0.03433436000014782,0.006164323251610969,-0.03684914319090845,-0.03177932713093637,0.05154017265394963,0.018963343910328095,0.047601709721102795,0.05579587031959764,5,2000,0,0
resnet,mixed,bandpass,heldout,RA,20,macro_auroc,-0.00039488827381446435,0.00016514243479233214,-0.000639280474375643,-0.00015458148318936852,0.0016401943775412376,0.0010777598110987884,8.963678460516433e-05,0.0033682103356234045,5,2000,0,0
resnet,mixed,bandpass,heldout,RA,15,macro_auroc,-0.001013860604919703,0.0003139444202513187,-0.0014407334398607472,-0.0005935503704034739,0.002802109422803567,0.0014142822507387507,0.001142613302396096,0.004556866309974009,5,2000,0,0
resnet,mixed,bandpass,heldout,RA,10,macro_auroc,-0.002549686390153427,0.0006560083283112152,-0.00331448135979325,-0.0017969906369762567,0.005873121297303907,0.003615339453833829,0.00401024266995941,0.007812738872404214,5,2000,0,0
resnet,mixed,bandpass,heldout,RA,5,macro_auroc,-0.0065969379993134234,0.0019181290147652701,-0.007908604193088881,-0.005294401287379436,0.01414547652312841,0.007736948055525427,0.011773482169085695,0.016663385944240668,5,2000,0,0
resnet,mixed,bandpass,heldout,RA,0,macro_auroc,-0.016430990582247573,0.008672046888844747,-0.01919660419172825,-0.01367376081371931,0.03587871594155283,0.014776008854531104,0.03261149545839327,0.03935581025716967,5,2000,0,0
resnet,mixed,bandpass,heldout,RA_LA_V1_V6,20,macro_auroc,-0.00028498508306540327,0.00017439119175251432,-0.0004931805381648741,-7.576172497829275e-05,0.0016832913390389282,0.0012100631207409224,0.00014975362796448732,0.0034047247229630913,5,2000,0,0
resnet,mixed,bandpass,heldout,RA_LA_V1_V6,15,macro_auroc,-0.0007367459368653017,0.0003225472228650431,-0.0010997177775055604,-0.00038400182497621974,0.00294921585342931,0.0017796433103228208,0.001313610193070393,0.00471017861477929,5,2000,0,0
resnet,mixed,bandpass,heldout,RA_LA_V1_V6,10,macro_auroc,-0.0020610751875873136,0.0009103159609439381,-0.002688633340518066,-0.0014317598881355687,0.006800971080172302,0.0039951670180199,0.004945951819133867,0.008772224176478707,5,2000,0,0
resnet,mixed,bandpass,heldout,RA_LA_V1_V6,5,macro_auroc,-0.006295167132402191,0.0023572227556709056,-0.007406708651142897,-0.005225174658831717,0.017253861429603435,0.008459062357339139,0.014757194885289515,0.019958755173249073,5,2000,0,0
resnet,mixed,bandpass,heldout,RA_LA_V1_V6,0,macro_auroc,-0.01745041390877484,0.0054713305992511565,-0.019370762763994877,-0.01568602929719579,0.04631657151481512,0.018371265063328267,0.04254467500046726,0.05025673685785921,5,2000,0,0
resnet,mixed,bandpass,heldout,RA_V1,20,macro_auroc,-0.00034720255980331683,0.000166644646930732,-0.0005792280068445561,-0.00011041322379461069,0.0016308742231135875,0.0010807318857461797,9.305653426232352e-05,0.003343721367318838,5,2000,0,0
resnet,mixed,bandpass,heldout,RA_V1,15,macro_auroc,-0.0008767436741883294,0.00030091593531989696,-0.0012794822142220103,-0.000476446605593229,0.002757016563815928,0.0013689970407370492,0.0011309080817172906,0.004507437335438149,5,2000,0,0
resnet,mixed,bandpass,heldout,RA_V1,10,macro_auroc,-0.0021450122774233638,0.0007876802162479383,-0.002871146970090155,-0.0014721866582176808,0.006036388753573996,0.0035426004516093423,0.004134325864801245,0.007966790209226679,5,2000,0,0
resnet,mixed,bandpass,heldout,RA_V1,5,macro_auroc,-0.004967340160983613,0.001885776762939295,-0.006221576506724125,-0.003811285098490487,0.014497427634629422,0.0077642425969102445,0.012132505823399779,0.017115955266839334,5,2000,0,0
resnet,mixed,bandpass,heldout,RA_V1,0,macro_auroc,-0.01210056246941731,0.007904210090879089,-0.01465623861216529,-0.009653405430131191,0.039037683446166184,0.016120481572209366,0.03560270651871631,0.04277000102072047,5,2000,0,0
resnet,mixed,bandpass,heldout,RA_V2_V5,20,macro_auroc,-0.00022421692231229252,0.00016833736681339824,-0.0004371823804093589,-2.388986778101572e-06,0.001529608762546908,0.0011666146385651912,-7.081602774929856e-06,0.003249237959560652,5,2000,0,0
resnet,mixed,bandpass,heldout,RA_V2_V5,15,macro_auroc,-0.0007183293012008374,0.0002154458279768358,-0.0010948866506144317,-0.0003393559104682071,0.0026268553902005333,0.001382321033658928,0.0009921379885652426,0.004391657554487475,5,2000,0,0
resnet,mixed,bandpass,heldout,RA_V2_V5,10,macro_auroc,-0.0017982720258241213,0.0005479060856165697,-0.002448181023521341,-0.0011725152133109304,0.005740072185751011,0.0033365287390062347,0.003856813642191784,0.007684318989110848,5,2000,0,0
resnet,mixed,bandpass,heldout,RA_V2_V5,5,macro_auroc,-0.004402859130315906,0.0014158428287000865,-0.005539186965836106,-0.0033074997718674486,0.013955826307623664,0.007170351008707713,0.011636731502283964,0.016465778592621157,5,2000,0,0
resnet,mixed,bandpass,heldout,RA_V2_V5,0,macro_auroc,-0.010421374019162943,0.006322434701446362,-0.012564094709660415,-0.008143776454213445,0.03768376304453562,0.012846324658883721,0.03419288984562325,0.04126658696283612,5,2000,0,0
resnet,mixed,bandpass,train,LA_LL,20,macro_auroc,-0.00034782956699963563,0.0002325567844059875,-0.0005677482781768712,-0.00012079974327604012,0.0017232438090557967,0.0012408843379838883,0.00021775370774188786,0.003440073094032895,5,2000,0,0
resnet,mixed,bandpass,train,LA_LL,15,macro_auroc,-0.0011805392893445843,0.0005911301269135575,-0.0015680109673520736,-0.0007580839892857283,0.0033995620729325494,0.0020306539976178623,0.0017982108526000268,0.005142186523744308,5,2000,0,0
resnet,mixed,bandpass,train,LA_LL,10,macro_auroc,-0.003643854465303753,0.0014651474904520273,-0.004391987043459415,-0.0028650952301156993,0.00801241084931128,0.004833467676181044,0.006084229088175741,0.010054810486144629,5,2000,0,0
resnet,mixed,bandpass,train,LA_LL,5,macro_auroc,-0.012885232095466792,0.004249488412846877,-0.014446661846781216,-0.01131076995002055,0.02185454537431435,0.010957569861357869,0.019123909502476114,0.024804377787555995,5,2000,0,0
resnet,mixed,bandpass,train,LA_LL,0,macro_auroc,-0.03413636147621908,0.006194311278687882,-0.03673915224124719,-0.0316534000065603,0.05505821549848822,0.0194958470152883,0.051143254136945836,0.059284055074138566,5,2000,0,0
resnet,mixed,bandpass,train,RA_LA,20,macro_auroc,-0.00029885452404307953,0.00014396903238119042,-0.0005209000754056437,-7.49910388575299e-05,0.0017017801715282887,0.001216471517859062,0.00015377588267947442,0.003394703335543615,5,2000,0,0
resnet,mixed,bandpass,train,RA_LA,15,macro_auroc,-0.0008991145185538896,0.00027539080939090264,-0.0012927532907243556,-0.0005253798075679313,0.003033986010377787,0.001862271566853555,0.0014261352026608803,0.004811095017830155,5,2000,0,0
resnet,mixed,bandpass,train,RA_LA,10,macro_auroc,-0.002513685169460533,0.0008112227645423241,-0.0032146959780744726,-0.0018447081529453502,0.0067537834203081236,0.003877201723250326,0.004849835020299747,0.008749971711396375,5,2000,0,0
resnet,mixed,bandpass,train,RA_LA,5,macro_auroc,-0.007818187834622913,0.0029979843665474326,-0.009051130267750609,-0.006588499742255739,0.01744033928145059,0.008701020339733601,0.01497918097856577,0.020136936441764595,5,2000,0,0
resnet,mixed,bandpass,train,RA_LA,0,macro_auroc,-0.02155160761461363,0.006879834884049649,-0.02362535798223823,-0.019518865682067805,0.047082902074169874,0.018173960663209,0.043378883425894264,0.05112347050727993,5,2000,0,0
resnet,mixed,bandpass,train,RA_LA_LL,20,macro_auroc,-0.00041400260447324035,0.00017542834909522223,-0.0006482797853783428,-0.00017696804547213846,0.0017993477640626753,0.0011392767364433766,0.0002485061176869724,0.0035039559668267723,5,2000,0,0
resnet,mixed,bandpass,train,RA_LA_LL,15,macro_auroc,-0.0011781986367939367,0.0004708310306416304,-0.0015940064983095098,-0.0007699793730787783,0.003356971057935998,0.001800972925818391,0.0017083543696362587,0.005121635739243278,5,2000,0,0
resnet,mixed,bandpass,train,RA_LA_LL,10,macro_auroc,-0.0031810074551020806,0.0011395494001423588,-0.0039060841330808478,-0.0024222492573305185,0.00756793802466178,0.004248227743487229,0.0056233623673265926,0.009615347107066612,5,2000,0,0
resnet,mixed,bandpass,train,RA_LA_LL,5,macro_auroc,-0.010095324724395316,0.003390892831189225,-0.01147147771816228,-0.008763291450088613,0.019499756625954667,0.009809862562308605,0.01693748533649597,0.022337052831150943,5,2000,0,0
resnet,mixed,bandpass,train,RA_LA_LL,0,macro_auroc,-0.027552649422651187,0.005995314030323024,-0.029690794746905065,-0.025456927906656518,0.05116074666962715,0.01845192265749417,0.047281887468933824,0.05534080827802389,5,2000,0,0
resnet,mixed,bandpass,train,RA_LL,20,macro_auroc,-0.0005345272507071508,0.0002489948089418178,-0.0007825499740212206,-0.0002901107352521654,0.0018457166631345111,0.001009555283578102,0.0003346908670638576,0.0035357446970071503,5,2000,0,0
resnet,mixed,bandpass,train,RA_LL,15,macro_auroc,-0.00145350198484695,0.0006338020519805096,-0.001890472945912885,-0.0010165471644786362,0.0034454446094174473,0.0016927811164743319,0.001749999091071871,0.005219314822116758,5,2000,0,0
resnet,mixed,bandpass,train,RA_LL,10,macro_auroc,-0.0035259238678360784,0.0016208317168967213,-0.0042610736305370624,-0.0027612864670032936,0.007534603937065421,0.004765248312338614,0.005596215588785383,0.009558179274218846,5,2000,0,0
resnet,mixed,bandpass,train,RA_LL,5,macro_auroc,-0.00997118882306769,0.0038875625625458617,-0.011250695892045835,-0.008634280499044062,0.018478623628659506,0.010766619244951748,0.015878310915812606,0.021241181605229715,5,2000,0,0
resnet,mixed,bandpass,train,RA_LL,0,macro_auroc,-0.026812945311049698,0.0062999754737690546,-0.02892670252853212,-0.024840680921239325,0.04753081052621273,0.016510158146510842,0.043688166047971023,0.05149250646212091,5,2000,0,0
resnet,mixed,bandpass,train,V1,20,macro_auroc,-0.00010557807893598614,0.00013853367117047622,-0.00029468303264517157,8.152691708033891e-05,0.001573882134675686,0.0011802221309908903,5.9527067295161435e-05,0.0032708958872440783,5,2000,0,0
resnet,mixed,bandpass,train,V1,15,macro_auroc,-8.079788186341475e-05,0.0002531193810658456,-0.00039418491652736367,0.00022002556847874929,0.0026234323548322224,0.0014650916197221787,0.0010280537757652924,0.004399699593930109,5,2000,0,0
resnet,mixed,bandpass,train,V1,10,macro_auroc,-0.00016444750879174297,0.0002919223301944861,-0.0006806326895445779,0.0003587910839219436,0.005795100131361708,0.0032778606394672084,0.003910936210591569,0.007777051591708968,5,2000,0,0
resnet,mixed,bandpass,train,V1,5,macro_auroc,-0.0004198925507248763,0.0005028186896693866,-0.0013424450880875356,0.0005375569977087973,0.016429215903341853,0.008982947152790305,0.01392417976289561,0.019044694424199565,5,2000,0,0
resnet,mixed,bandpass,train,V1,0,macro_auroc,0.00045680221111648044,0.0016217388255542486,-0.0011725249020976718,0.002153481781851439,0.0490259753393351,0.02597521135315902,0.045134347952794945,0.05337853459086293,5,2000,0,0
resnet,mixed,bandpass,train,V2,20,macro_auroc,4.081838643357205e-05,0.0001504718230982548,-0.00011523006208797648,0.00020143142364960836,0.0013378457109483489,0.0012488343784075704,-0.00018076243626049537,0.0030481491448288603,5,2000,0,0
resnet,mixed,bandpass,train,V2,15,macro_auroc,5.618604555199802e-05,0.0001629157372960341,-0.00020910666166718995,0.0003227189550995403,0.002236144601247392,0.00107031622973464,0.0006841755263163546,0.003946081884213922,5,2000,0,0
resnet,mixed,bandpass,train,V2,10,macro_auroc,0.00012087828879152607,0.00034263089680332704,-0.00033777661382003443,0.0005509827973407455,0.0048791937364349725,0.001671832951215336,0.0031809649441026247,0.006743377453570883,5,2000,0,0
resnet,mixed,bandpass,train,V2,5,macro_auroc,-0.00020789513091934442,0.0004825496654565027,-0.0009723289118500317,0.0005548133918151165,0.01263181110257614,0.0036707231790850114,0.010491540308333986,0.014863949093236016,5,2000,0,0
resnet,mixed,bandpass,train,V2,0,macro_auroc,-0.0006797749484311,0.001001969770654564,-0.002050640905278195,0.0006585912994474669,0.036058412791531234,0.006898045315524315,0.032795624335594666,0.03962999738551284,5,2000,0,0
resnet,mixed,bandpass,train,V3,20,macro_auroc,1.1767534539530722e-05,0.00014243990425501316,-0.00014053246568721255,0.00015504324457833726,0.001469544671678724,0.0012179377584692868,-3.6043251022646605e-05,0.00316080268622935,5,2000,0,0
resnet,mixed,bandpass,train,V3,15,macro_auroc,4.9320891753379394e-05,0.0002579512192004458,-0.0001811857511778614,0.00028763282107179206,0.002397562604529213,0.001408201073088351,0.0007972482286920945,0.00411905054900977,5,2000,0,0
resnet,mixed,bandpass,train,V3,10,macro_auroc,5.377796113181788e-06,0.0005337855415383017,-0.0003802681351552217,0.0004067698331236586,0.004838774924706057,0.0029439717056288974,0.0031253367750097485,0.006664981048381768,5,2000,0,0
resnet,mixed,bandpass,train,V3,5,macro_auroc,0.00016433621858940038,0.0008046415433976723,-0.000517406321893794,0.0008450583749792411,0.010812210049887194,0.006547467003706905,0.00869442117230704,0.013063491025327808,5,2000,0,0
resnet,mixed,bandpass,train,V3,0,macro_auroc,0.0003089377729200038,0.0014612497184633255,-0.0009421850379819996,0.001575586868543589,0.027453459403352642,0.015948910384399283,0.024452019622581814,0.0306265556647415,5,2000,0,0
resnet,mixed,bandpass,train,V4,20,macro_auroc,-3.682720543674023e-06,0.00011060017463576529,-0.00013503055690844312,0.00012583085104107545,0.001305857897387308,0.0013132352187849327,-0.0001861029453280749,0.003003754251706653,5,2000,0,0
resnet,mixed,bandpass,train,V4,15,macro_auroc,-7.254562712628587e-05,0.00016853516405765978,-0.0002864498892667233,0.00014283994322247633,0.0020504728332969347,0.0011425553012979555,0.0004945605530030732,0.0037683991158645974,5,2000,0,0
resnet,mixed,bandpass,train,V4,10,macro_auroc,-0.0001542631021653529,0.00016190307767353923,-0.000510900242868182,0.00018793689422735014,0.004058383263778764,0.0015350147751565357,0.0023710022859172245,0.0059427212470770496,5,2000,0,0
resnet,mixed,bandpass,train,V4,5,macro_auroc,-0.0002765203353316759,0.00029947244364476996,-0.0008422146056536817,0.0002977110514776938,0.00974231326750905,0.0034808229529244544,0.007673388865405767,0.01204394854742314,5,2000,0,0
resnet,mixed,bandpass,train,V4,0,macro_auroc,-0.0007555946825964277,0.0005701074994780365,-0.0018496715432126038,0.0004341521307382298,0.030178355965969204,0.011455685984585821,0.027029272452448246,0.03354583909863423,5,2000,0,0
resnet,mixed,bandpass,train,V5,20,macro_auroc,9.185973973004912e-05,5.144989449766528e-05,-9.107984264835333e-05,0.00027866946599898517,0.0013408690391829348,0.0011804973963560079,-0.00016389337233754298,0.0030304801947454007,5,2000,0,0
resnet,mixed,bandpass,train,V5,15,macro_auroc,0.00018816471685589864,0.00016605692253447005,-0.0001105265138726802,0.00048597232166266985,0.002282651235976596,0.0010948813288965068,0.0007439741456551747,0.004058469561685927,5,2000,0,0
resnet,mixed,bandpass,train,V5,10,macro_auroc,0.00020297857546838216,0.0005233620031435579,-0.0002728651274266608,0.0006544021092629382,0.005276319490048897,0.001960896045620187,0.003513840889278603,0.007177785256746718,5,2000,0,0
resnet,mixed,bandpass,train,V5,5,macro_auroc,-0.00011238975725798017,0.001060021989154931,-0.0009249523675426052,0.0006608795448288989,0.013893829848594375,0.005269696063436363,0.01160142642188293,0.016349458423417906,5,2000,0,0
resnet,mixed,bandpass,train,V5,0,macro_auroc,-0.0007263116675040093,0.0018895373371813086,-0.0023598179768099348,0.0007262775912081313,0.04163580434015994,0.01977027124462607,0.038080440389416555,0.04555676877457502,5,2000,0,0
resnet,mixed,bandpass,train,V6,20,macro_auroc,-6.719037138669393e-07,0.00023457900028410976,-0.00015588687168920643,0.0001605298287701473,0.00150593741718017,0.0012924861224905208,-1.0642079704736847e-05,0.0032401794405745254,5,2000,0,0
resnet,mixed,bandpass,train,V6,15,macro_auroc,1.221329142477856e-05,0.0003461409196614541,-0.000260416469185491,0.0002711379769377989,0.0024589788112263644,0.0015372694597446635,0.0008733146891682125,0.004237487455619641,5,2000,0,0
resnet,mixed,bandpass,train,V6,10,macro_auroc,-4.4732494524768464e-05,0.0004049265859849294,-0.0004819255460244881,0.0004006565988389733,0.0052638476956514465,0.003137763348961096,0.003531348840719116,0.00721767023664767,5,2000,0,0
resnet,mixed,bandpass,train,V6,5,macro_auroc,-0.00010686125665051449,0.0006527182981824955,-0.0008291771375360307,0.0006484995515071185,0.012643625509111045,0.00688279036553378,0.010573023013569612,0.01480212977863613,5,2000,0,0
resnet,mixed,bandpass,train,V6,0,macro_auroc,0.0002646752254403806,0.001290436921506443,-0.0010941685631009994,0.0016116278858841824,0.03425068830437008,0.012200730685743951,0.031203780161849753,0.03734890400490978,5,2000,0,0
resnet,mixed,bw,all,all,20,macro_auroc,-9.687710016859086e-06,0.0001139287052115138,-0.0001940576107179348,0.00016926286189087136,0.0009828813325346796,0.0015179163256756718,-0.0005012707615272438,0.0026571841077176962,5,2000,0,0
resnet,mixed,bw,all,all,10,macro_auroc,-0.000324590901864541,0.0004021038037188725,-0.0008073734797793747,0.00015401393999171174,0.0010970773059093997,0.0009134234788189274,-0.0003843866513898586,0.0027436868408614117,5,2000,0,0
resnet,mixed,bw,all,all,0,macro_auroc,-0.0019356646830343215,0.002105661204613379,-0.003157559354770706,-0.0006507938634286179,0.0018498132363682584,0.004622270179728366,0.0002732431201090779,0.0034459216812905836,5,2000,0,0
resnet,mixed,ma,all,all,20,macro_auroc,0.00011249232982268875,0.00022970361047266262,-5.56215778805319e-05,0.00029571599174112146,0.0010085471576420258,0.0014458167648988929,-0.000509864852550912,0.0026936867560083764,5,2000,0,0
resnet,mixed,ma,all,all,10,macro_auroc,0.0003596892439715393,0.00031933202884962616,-0.00010848399612779891,0.0008433243425342487,0.0018077622619550482,0.0013981491739851462,0.0003702539939224242,0.003499619265677837,5,2000,0,0
resnet,mixed,ma,all,all,0,macro_auroc,0.0005316861355701308,0.0014816947072064475,-0.00081763042860934,0.0018950744225440014,0.007818982724247836,0.006177327400677085,0.005983453387703437,0.009744145568824365,5,2000,0,0
resnet,mixed,em,all,all,20,macro_auroc,-0.00033946180244381896,0.00012518066964859855,-0.0005820681345957463,-0.00010080283605032047,0.0011486059444705487,0.0013090629681790683,-0.00033002497008244536,0.0028495112973485797,5,2000,0,0
resnet,mixed,em,all,all,10,macro_auroc,-0.0027441444248330173,0.00076609265582526,-0.0035231669396400215,-0.0020384870876435507,0.0022450229157940037,0.0018825030872686441,0.0007549088820206862,0.0039233869476318975,5,2000,0,0
resnet,mixed,em,all,all,0,macro_auroc,-0.02266307261633067,0.00657663581029832,-0.02513901187610215,-0.020295582465468094,0.008739488073391598,0.012275964767978214,0.006668160993263928,0.010821813010260195,5,2000,0,0
tcn,independent_rms,bandpass,all,all,20,macro_auroc,-1.895524224033718e-05,9.736550785149252e-05,-0.00021536542374247847,0.00017631943068639787,-0.00031190295387186764,0.0004832501921887718,-0.0009040323449054327,0.00029964884100325436,5,2000,0,0
tcn,independent_rms,bandpass,all,all,15,macro_auroc,-0.00017187633143473936,0.00013223580564086971,-0.0005410416852182448,0.00018972585869428456,-0.0001767343687051337,0.0005676146031258718,-0.0008305131507066383,0.0004603589738115425,5,2000,0,0
tcn,independent_rms,bandpass,all,all,10,macro_auroc,-0.0011071879146266727,0.0004493295026373976,-0.0017620797966843458,-0.0004685053101276261,0.0007216104549882862,0.0007102613812112061,-4.704850279717398e-05,0.0014693292561444226,5,2000,0,0
tcn,independent_rms,bandpass,all,all,5,macro_auroc,-0.005031769415391185,0.0025400724873423175,-0.006223530392503907,-0.003914195956821472,0.004099446837941345,0.002981103299895973,0.0030813850709708883,0.0051154492045232675,5,2000,0,0
tcn,independent_rms,bandpass,all,all,0,macro_auroc,-0.01890139878476982,0.009132985817211703,-0.02114365144786188,-0.01672831297255799,0.013396189886329313,0.010474326796263141,0.011931696620801603,0.014845176027697941,5,2000,0,0
tcn,independent_rms,bandpass,heldout,LA,20,macro_auroc,-0.00012697180232670302,0.0001627356473514574,-0.0003404084565984805,9.8143039242907e-05,-0.0002809496058865157,0.0005003764871984516,-0.0008948592391526705,0.0003388506925182266,5,2000,0,0
tcn,independent_rms,bandpass,heldout,LA,15,macro_auroc,-0.000539319058934451,0.000233213069613849,-0.0009647233785085052,-0.00011340564347112866,1.6062309626052597e-05,0.0005798050601113228,-0.0006735561063277323,0.0006745239678495462,5,2000,0,0
tcn,independent_rms,bandpass,heldout,LA,10,macro_auroc,-0.002430157385772569,0.0006326566888643657,-0.0032789242488023324,-0.0015878789151762697,0.0014426895730913936,0.000868135297384406,0.0006195340727771092,0.0022615769315708144,5,2000,0,0
tcn,independent_rms,bandpass,heldout,LA,5,macro_auroc,-0.009480061941825912,0.003694429870322488,-0.011220503387144271,-0.007875642441397742,0.006175363237512177,0.003736306991110684,0.005079590280945477,0.00730044142312186,5,2000,0,0
tcn,independent_rms,bandpass,heldout,LA,0,macro_auroc,-0.03367533201873714,0.013753677333649867,-0.03721494556363793,-0.030270355347368678,0.016868057436795248,0.011392173005601807,0.015460036150577918,0.018289596665759394,5,2000,0,0
tcn,independent_rms,bandpass,heldout,LA_V3_V6,20,macro_auroc,-4.968487777268216e-05,0.00011119248732772631,-0.00021884019691419397,0.00013293087330172904,-0.0002911966520213083,0.0004839615918907066,-0.0008993917675435347,0.0003194707114014841,5,2000,0,0
tcn,independent_rms,bandpass,heldout,LA_V3_V6,15,macro_auroc,-0.0002785993284105448,0.00019503834822894083,-0.0006185560532905342,6.679099933069418e-05,-8.844378001353626e-05,0.0005697674995143484,-0.0007710814771015584,0.0005540951045236086,5,2000,0,0
tcn,independent_rms,bandpass,heldout,LA_V3_V6,10,macro_auroc,-0.0014522401418135989,0.00040834690184396086,-0.002108685899867783,-0.0008031895667271172,0.0010159787185439306,0.0006891663118112537,0.00019789026677622222,0.0018064148841076182,5,2000,0,0
tcn,independent_rms,bandpass,heldout,LA_V3_V6,5,macro_auroc,-0.0060474195254716315,0.0022556739760571025,-0.007358421495918744,-0.004751372416170747,0.0049078681341719,0.0027012528075076757,0.003860235810198663,0.005984638535954395,5,2000,0,0
tcn,independent_rms,bandpass,heldout,LA_V3_V6,0,macro_auroc,-0.022008008888804144,0.008629308357574883,-0.024670690705189284,-0.01951710272393812,0.01544696060789641,0.010064177111310583,0.0139805837924715,0.016894883546759408,5,2000,0,0
tcn,independent_rms,bandpass,heldout,LA_V6,20,macro_auroc,-9.619961600617621e-05,0.0001305599985476313,-0.00028301672332053165,0.00010724090300172832,-0.00028147477625219965,0.0004805007795803301,-0.000897574519602472,0.00033480119322927787,5,2000,0,0
tcn,independent_rms,bandpass,heldout,LA_V6,15,macro_auroc,-0.0003953588107003192,0.00022328966805420638,-0.000778181915301016,-6.9056485863365044e-06,-5.7051845305799986e-05,0.0005780711195599423,-0.0007494542965963524,0.0005928272897837238,5,2000,0,0
tcn,independent_rms,bandpass,heldout,LA_V6,10,macro_auroc,-0.0018183175523298844,0.0005112963300950768,-0.0025632452572484574,-0.0010735677099697372,0.001139478655136239,0.0007302035685068693,0.0003150966889400253,0.001937132802342199,5,2000,0,0
tcn,independent_rms,bandpass,heldout,LA_V6,5,macro_auroc,-0.007330758693058326,0.0027436691614666693,-0.008826769594788304,-0.005906087085375878,0.005256295086989149,0.0029120092051953487,0.004207575641120765,0.006361991469231524,5,2000,0,0
tcn,independent_rms,bandpass,heldout,LA_V6,0,macro_auroc,-0.02650282527016512,0.010634557780287726,-0.029517836676359113,-0.023679973079788558,0.01570621363553837,0.010458743804345355,0.014308603939225397,0.017120222560340813,5,2000,0,0
tcn,independent_rms,bandpass,heldout,LL,20,macro_auroc,-5.1726876642121944e-05,0.00019905680397220744,-0.0002881477711141372,0.00018023380034126065,-0.0003420303231364663,0.0005448283190658202,-0.0009569167562844677,0.00026430300144210085,5,2000,0,0
tcn,independent_rms,bandpass,heldout,LL,15,macro_auroc,-0.0004571233737423297,0.00025634713164672377,-0.000928752104692867,-2.735784421811225e-05,-8.404462292015414e-05,0.0006602158212742674,-0.0007642851133874251,0.0005653813447752374,5,2000,0,0
tcn,independent_rms,bandpass,heldout,LL,10,macro_auroc,-0.002188854009428742,0.0008367032505521028,-0.003054149305119745,-0.0013895548339268075,0.0011876664242693514,0.0011583290008223633,0.0003758344588391188,0.001999340416620364,5,2000,0,0
tcn,independent_rms,bandpass,heldout,LL,5,macro_auroc,-0.009031535096390897,0.004818279851915312,-0.01062700903412109,-0.007552457812251338,0.005950931624844236,0.0042644118699936995,0.0048232828124653085,0.007075073731212453,5,2000,0,0
tcn,independent_rms,bandpass,heldout,LL,0,macro_auroc,-0.02829260232398243,0.02001791741599805,-0.031104705497734593,-0.025643617371419288,0.01582250613664491,0.011789958041568368,0.0144643390410406,0.017215491178400415,5,2000,0,0
