analysis,phase,model,strategy,source_id,matrix_family,band_id,snr,metric,outcome,seed,value,n_noise,n_matrices
band,phase1,tcn,clean_only,band_0p5_40,standard,band_0p5_40,0,macro_f1,independent_rms_drop,43,0.1149332334230685,6,1
band,phase1,tcn,clean_only,band_0p5_40,standard,band_0p5_40,0,macro_f1,structure_effect,17,-0.07272613768350598,6,1
band,phase1,tcn,clean_only,band_0p5_40,standard,band_0p5_40,0,macro_f1,structure_effect,29,-0.09266298453792365,6,1
band,phase1,tcn,clean_only,band_0p5_40,standard,band_0p5_40,0,macro_f1,structure_effect,43,-0.12705424001700397,6,1
band,phase1,tcn,clean_only,band_0p5_40,standard,band_0p5_40,10,ece,electrode_absolute,17,0.0372652873748747,6,1
band,phase1,tcn,clean_only,band_0p5_40,standard,band_0p5_40,10,ece,electrode_absolute,29,0.053540092472293986,6,1
band,phase1,tcn,clean_only,band_0p5_40,standard,band_0p5_40,10,ece,electrode_absolute,43,0.033556249363860986,6,1
band,phase1,tcn,clean_only,band_0p5_40,standard,band_0p5_40,10,ece,electrode_drop,17,-0.00016760071162984572,6,1
band,phase1,tcn,clean_only,band_0p5_40,standard,band_0p5_40,10,ece,electrode_drop,29,-0.006406522516876228,6,1
band,phase1,tcn,clean_only,band_0p5_40,standard,band_0p5_40,10,ece,electrode_drop,43,0.017850369345583227,6,1
band,phase1,tcn,clean_only,band_0p5_40,standard,band_0p5_40,10,ece,independent_rms_absolute,17,0.038126635524008544,6,1
band,phase1,tcn,clean_only,band_0p5_40,standard,band_0p5_40,10,ece,independent_rms_absolute,29,0.049629092298426575,6,1
band,phase1,tcn,clean_only,band_0p5_40,standard,band_0p5_40,10,ece,independent_rms_absolute,43,0.04077507944938438,6,1
band,phase1,tcn,clean_only,band_0p5_40,standard,band_0p5_40,10,ece,independent_rms_drop,17,-0.0010289488607636832,6,1
band,phase1,tcn,clean_only,band_0p5_40,standard,band_0p5_40,10,ece,independent_rms_drop,29,-0.0024955223430088206,6,1
band,phase1,tcn,clean_only,band_0p5_40,standard,band_0p5_40,10,ece,independent_rms_drop,43,0.010631539260059825,6,1
band,phase1,tcn,clean_only,band_0p5_40,standard,band_0p5_40,10,ece,structure_effect,17,-0.0008613481491338374,6,1
band,phase1,tcn,clean_only,band_0p5_40,standard,band_0p5_40,10,ece,structure_effect,29,0.003911000173867408,6,1
band,phase1,tcn,clean_only,band_0p5_40,standard,band_0p5_40,10,ece,structure_effect,43,-0.007218830085523401,6,1
band,phase1,tcn,clean_only,band_0p5_40,standard,band_0p5_40,10,macro_auroc,electrode_absolute,17,0.9136710173934567,6,1
band,phase1,tcn,clean_only,band_0p5_40,standard,band_0p5_40,10,macro_auroc,electrode_absolute,29,0.9179751963212014,6,1
band,phase1,tcn,clean_only,band_0p5_40,standard,band_0p5_40,10,macro_auroc,electrode_absolute,43,0.915049068135159,6,1
band,phase1,tcn,clean_only,band_0p5_40,standard,band_0p5_40,10,macro_auroc,electrode_drop,17,0.0032395627976142447,6,1
band,phase1,tcn,clean_only,band_0p5_40,standard,band_0p5_40,10,macro_auroc,electrode_drop,29,0.0040020755810057556,6,1
band,phase1,tcn,clean_only,band_0p5_40,standard,band_0p5_40,10,macro_auroc,electrode_drop,43,0.002645085568553992,6,1
band,phase1,tcn,clean_only,band_0p5_40,standard,band_0p5_40,10,macro_auroc,independent_rms_absolute,17,0.9139518771190763,6,1
band,phase1,tcn,clean_only,band_0p5_40,standard,band_0p5_40,10,macro_auroc,independent_rms_absolute,29,0.9194690472209556,6,1
band,phase1,tcn,clean_only,band_0p5_40,standard,band_0p5_40,10,macro_auroc,independent_rms_absolute,43,0.9160069574033693,6,1
band,phase1,tcn,clean_only,band_0p5_40,standard,band_0p5_40,10,macro_auroc,independent_rms_drop,17,0.0029587030719945653,6,1
band,phase1,tcn,clean_only,band_0p5_40,standard,band_0p5_40,10,macro_auroc,independent_rms_drop,29,0.002508224681251577,6,1
band,phase1,tcn,clean_only,band_0p5_40,standard,band_0p5_40,10,macro_auroc,independent_rms_drop,43,0.0016871963003435853,6,1
band,phase1,tcn,clean_only,band_0p5_40,standard,band_0p5_40,10,macro_auroc,structure_effect,17,-0.00028085972561967915,6,1
band,phase1,tcn,clean_only,band_0p5_40,standard,band_0p5_40,10,macro_auroc,structure_effect,29,-0.0014938508997541788,6,1
band,phase1,tcn,clean_only,band_0p5_40,standard,band_0p5_40,10,macro_auroc,structure_effect,43,-0.0009578892682104064,6,1
band,phase1,tcn,clean_only,band_0p5_40,standard,band_0p5_40,10,macro_f1,electrode_absolute,17,0.7240835748000386,6,1
band,phase1,tcn,clean_only,band_0p5_40,standard,band_0p5_40,10,macro_f1,electrode_absolute,29,0.7229881920603733,6,1
band,phase1,tcn,clean_only,band_0p5_40,standard,band_0p5_40,10,macro_f1,electrode_absolute,43,0.723810789347317,6,1
band,phase1,tcn,clean_only,band_0p5_40,standard,band_0p5_40,10,macro_f1,electrode_drop,17,0.008711272504374127,6,1
band,phase1,tcn,clean_only,band_0p5_40,standard,band_0p5_40,10,macro_f1,electrode_drop,29,0.028066055973579418,6,1
band,phase1,tcn,clean_only,band_0p5_40,standard,band_0p5_40,10,macro_f1,electrode_drop,43,0.014094302187093047,6,1
band,phase1,tcn,clean_only,band_0p5_40,standard,band_0p5_40,10,macro_f1,independent_rms_absolute,17,0.7275521826548311,6,1
band,phase1,tcn,clean_only,band_0p5_40,standard,band_0p5_40,10,macro_f1,independent_rms_absolute,29,0.7326036060875937,6,1
band,phase1,tcn,clean_only,band_0p5_40,standard,band_0p5_40,10,macro_f1,independent_rms_absolute,43,0.7306297674781598,6,1
band,phase1,tcn,clean_only,band_0p5_40,standard,band_0p5_40,10,macro_f1,independent_rms_drop,17,0.005242664649581674,6,1
band,phase1,tcn,clean_only,band_0p5_40,standard,band_0p5_40,10,macro_f1,independent_rms_drop,29,0.018450641946359148,6,1
band,phase1,tcn,clean_only,band_0p5_40,standard,band_0p5_40,10,macro_f1,independent_rms_drop,43,0.007275324056250236,6,1
band,phase1,tcn,clean_only,band_0p5_40,standard,band_0p5_40,10,macro_f1,structure_effect,17,-0.003468607854792453,6,1
band,phase1,tcn,clean_only,band_0p5_40,standard,band_0p5_40,10,macro_f1,structure_effect,29,-0.00961541402722027,6,1
band,phase1,tcn,clean_only,band_0p5_40,standard,band_0p5_40,10,macro_f1,structure_effect,43,-0.006818978130842812,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,0,ece,electrode_absolute,17,0.12402500422216996,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,0,ece,electrode_absolute,29,0.23816774220961787,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,0,ece,electrode_absolute,43,0.06254853390696036,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,0,ece,electrode_drop,17,-0.08692731755892512,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,0,ece,electrode_drop,29,-0.19103417225420014,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,0,ece,electrode_drop,43,-0.011141915197516136,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,0,ece,independent_rms_absolute,17,0.09914442821460528,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,0,ece,independent_rms_absolute,29,0.19491091771156033,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,0,ece,independent_rms_absolute,43,0.03699662743028143,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,0,ece,independent_rms_drop,17,-0.06204674155136044,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,0,ece,independent_rms_drop,29,-0.1477773477561426,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,0,ece,independent_rms_drop,43,0.014409991279162782,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,0,ece,structure_effect,17,0.024880576007564676,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,0,ece,structure_effect,29,0.04325682449805754,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,0,ece,structure_effect,43,0.025551906476678914,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,0,macro_auroc,electrode_absolute,17,0.8890451120940305,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,0,macro_auroc,electrode_absolute,29,0.8803578915583993,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,0,macro_auroc,electrode_absolute,43,0.8867438439416032,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,0,macro_auroc,electrode_drop,17,0.02786546809704027,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,0,macro_auroc,electrode_drop,29,0.04161938034380782,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,0,macro_auroc,electrode_drop,43,0.0309503097621097,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,0,macro_auroc,independent_rms_absolute,17,0.8945982276513286,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,0,macro_auroc,independent_rms_absolute,29,0.891243287683526,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,0,macro_auroc,independent_rms_absolute,43,0.8987916265975965,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,0,macro_auroc,independent_rms_drop,17,0.022312352539742248,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,0,macro_auroc,independent_rms_drop,29,0.030733984218681048,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,0,macro_auroc,independent_rms_drop,43,0.018902527106116434,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,0,macro_auroc,structure_effect,17,-0.00555311555729802,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,0,macro_auroc,structure_effect,29,-0.01088539612512677,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,0,macro_auroc,structure_effect,43,-0.012047782655993267,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,0,macro_f1,electrode_absolute,17,0.5927473381114755,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,0,macro_f1,electrode_absolute,29,0.47869106576717574,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,0,macro_f1,electrode_absolute,43,0.6068654202801002,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,0,macro_f1,electrode_drop,17,0.14004750919293737,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,0,macro_f1,electrode_drop,29,0.2723631822667771,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,0,macro_f1,electrode_drop,43,0.1310396712543099,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,0,macro_f1,independent_rms_absolute,17,0.6391333372698441,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,0,macro_f1,independent_rms_absolute,29,0.5481753844620855,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,0,macro_f1,independent_rms_absolute,43,0.6610622412070959,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,0,macro_f1,independent_rms_drop,17,0.09366151003456867,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,0,macro_f1,independent_rms_drop,29,0.20287886357186735,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,0,macro_f1,independent_rms_drop,43,0.0768428503273142,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,0,macro_f1,structure_effect,17,-0.04638599915836872,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,0,macro_f1,structure_effect,29,-0.06948431869490973,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,0,macro_f1,structure_effect,43,-0.0541968209269957,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,10,ece,electrode_absolute,17,0.03986051067661441,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,10,ece,electrode_absolute,29,0.05273759034022928,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,10,ece,electrode_absolute,43,0.040282847865134794,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,10,ece,electrode_drop,17,-0.0027628240133695512,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,10,ece,electrode_drop,29,-0.005604020384811527,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,10,ece,electrode_drop,43,0.011123770844309414,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,10,ece,independent_rms_absolute,17,0.03961400347482549,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,10,ece,independent_rms_absolute,29,0.04955584805470544,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,10,ece,independent_rms_absolute,43,0.04535190456576945,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,10,ece,independent_rms_drop,17,-0.002516316811580636,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,10,ece,independent_rms_drop,29,-0.0024222780992876835,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,10,ece,independent_rms_drop,43,0.006054714143674763,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,10,ece,structure_effect,17,0.0002465072017889154,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,10,ece,structure_effect,29,0.0031817422855238433,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,10,ece,structure_effect,43,-0.00506905670063465,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,10,macro_auroc,electrode_absolute,17,0.914333829358149,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,10,macro_auroc,electrode_absolute,29,0.918912917472302,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,10,macro_auroc,electrode_absolute,43,0.9152065273156683,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,10,macro_auroc,electrode_drop,17,0.0025767508329218036,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,10,macro_auroc,electrode_drop,29,0.0030643544299051397,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,10,macro_auroc,electrode_drop,43,0.0024876263880445984,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,10,macro_auroc,independent_rms_absolute,17,0.9144937901653045,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,10,macro_auroc,independent_rms_absolute,29,0.9197569971072507,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,10,macro_auroc,independent_rms_absolute,43,0.9159536634719112,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,10,macro_auroc,independent_rms_drop,17,0.002416790025766354,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,10,macro_auroc,independent_rms_drop,29,0.002220274794956345,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,10,macro_auroc,independent_rms_drop,43,0.0017404902318016169,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,10,macro_auroc,structure_effect,17,-0.0001599608071554496,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,10,macro_auroc,structure_effect,29,-0.0008440796349487948,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,10,macro_auroc,structure_effect,43,-0.0007471361562429816,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,10,macro_f1,electrode_absolute,17,0.7246259432417474,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,10,macro_f1,electrode_absolute,29,0.7294350278867722,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,10,macro_f1,electrode_absolute,43,0.7260214468388156,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,10,macro_f1,electrode_drop,17,0.008168904062665442,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,10,macro_f1,electrode_drop,29,0.02161922014718069,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,10,macro_f1,electrode_drop,43,0.011883644695594294,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,10,macro_f1,independent_rms_absolute,17,0.7298980197610841,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,10,macro_f1,independent_rms_absolute,29,0.7352438030783762,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,10,macro_f1,independent_rms_absolute,43,0.7308236747606661,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,10,macro_f1,independent_rms_drop,17,0.0028968275433287616,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,10,macro_f1,independent_rms_drop,29,0.015810444955576597,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,10,macro_f1,independent_rms_drop,43,0.007081416773743891,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,10,macro_f1,structure_effect,17,-0.005272076519336681,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,10,macro_f1,structure_effect,29,-0.0058087751916040915,6,1
band,phase1,tcn,clean_only,band_15_40,standard,band_15_40,10,macro_f1,structure_effect,43,-0.004802227921850403,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,0,ece,electrode_absolute,17,0.16838453477732085,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,0,ece,electrode_absolute,29,0.3323574559910508,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,0,ece,electrode_absolute,43,0.2369682769015439,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,0,ece,electrode_drop,17,-0.13128684811407598,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,0,ece,electrode_drop,29,-0.2852238860356331,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,0,ece,electrode_drop,43,-0.18556165819209972,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,0,ece,independent_rms_absolute,17,0.12503310418379732,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,0,ece,independent_rms_absolute,29,0.2796115317333484,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,0,ece,independent_rms_absolute,43,0.1328887334090071,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,0,ece,independent_rms_drop,17,-0.08793541752055245,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,0,ece,independent_rms_drop,29,-0.23247796177793065,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,0,ece,independent_rms_drop,43,-0.08148211469956286,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,0,ece,structure_effect,17,0.04335143059352355,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,0,ece,structure_effect,29,0.052745924257702415,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,0,ece,structure_effect,43,0.10407954349253683,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,0,macro_auroc,electrode_absolute,17,0.8713721294676153,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,0,macro_auroc,electrode_absolute,29,0.8430178083420086,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,0,macro_auroc,electrode_absolute,43,0.868429327761986,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,0,macro_auroc,electrode_drop,17,0.04553845072345545,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,0,macro_auroc,electrode_drop,29,0.07895946356019841,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,0,macro_auroc,electrode_drop,43,0.049264825941726896,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,0,macro_auroc,independent_rms_absolute,17,0.8861131267787553,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,0,macro_auroc,independent_rms_absolute,29,0.8736349668030831,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,0,macro_auroc,independent_rms_absolute,43,0.8929332261857081,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,0,macro_auroc,independent_rms_drop,17,0.03079745341231564,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,0,macro_auroc,independent_rms_drop,29,0.04834230509912409,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,0,macro_auroc,independent_rms_drop,43,0.02476092751800485,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,0,macro_auroc,structure_effect,17,-0.014740997311139814,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,0,macro_auroc,structure_effect,29,-0.030617158461074323,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,0,macro_auroc,structure_effect,43,-0.024503898423722043,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,0,macro_f1,electrode_absolute,17,0.4991537231340763,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,0,macro_f1,electrode_absolute,29,0.38642237195685425,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,0,macro_f1,electrode_absolute,43,0.3769383510141949,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,0,macro_f1,electrode_drop,17,0.23364112417033653,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,0,macro_f1,electrode_drop,29,0.36463187607709857,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,0,macro_f1,electrode_drop,43,0.3609667405202151,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,0,macro_f1,independent_rms_absolute,17,0.595464338730578,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,0,macro_f1,independent_rms_absolute,29,0.42342485627780313,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,0,macro_f1,independent_rms_absolute,43,0.5392134217025369,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,0,macro_f1,independent_rms_drop,17,0.13733050857383478,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,0,macro_f1,independent_rms_drop,29,0.32762939175614963,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,0,macro_f1,independent_rms_drop,43,0.19869166983187303,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,0,macro_f1,structure_effect,17,-0.09631061559650174,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,0,macro_f1,structure_effect,29,-0.037002484320948846,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,0,macro_f1,structure_effect,43,-0.16227507068834215,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,10,ece,electrode_absolute,17,0.0339936356928361,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,10,ece,electrode_absolute,29,0.06945229270906744,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,10,ece,electrode_absolute,43,0.03180542908967645,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,10,ece,electrode_drop,17,0.003104050970408756,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,10,ece,electrode_drop,29,-0.022318722753649694,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,10,ece,electrode_drop,43,0.019601189619767766,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,10,ece,independent_rms_absolute,17,0.035963191526468104,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,10,ece,independent_rms_absolute,29,0.05116538929340526,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,10,ece,independent_rms_absolute,43,0.03612401346647604,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,10,ece,independent_rms_drop,17,0.001134495136776757,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,10,ece,independent_rms_drop,29,-0.004031819337987499,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,10,ece,independent_rms_drop,43,0.01528260524296817,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,10,ece,structure_effect,17,-0.0019695558336319994,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,10,ece,structure_effect,29,0.018286903415662192,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,10,ece,structure_effect,43,-0.004318584376799593,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,10,macro_auroc,electrode_absolute,17,0.9115858374865814,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,10,macro_auroc,electrode_absolute,29,0.9152150043623403,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,10,macro_auroc,electrode_absolute,43,0.9139777087181904,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,10,macro_auroc,electrode_drop,17,0.0053247427044893865,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,10,macro_auroc,electrode_drop,29,0.00676226753986688,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,10,macro_auroc,electrode_drop,43,0.0037164449855224455,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,10,macro_auroc,independent_rms_absolute,17,0.9132603294789833,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,10,macro_auroc,independent_rms_absolute,29,0.9189756224599952,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,10,macro_auroc,independent_rms_absolute,43,0.9160697399799065,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,10,macro_auroc,independent_rms_drop,17,0.003650250712087688,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,10,macro_auroc,independent_rms_drop,29,0.003001649442211799,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,10,macro_auroc,independent_rms_drop,43,0.001624413723806432,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,10,macro_auroc,structure_effect,17,-0.001674491992401698,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,10,macro_auroc,structure_effect,29,-0.003760618097655081,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,10,macro_auroc,structure_effect,43,-0.0020920312617160133,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,10,macro_f1,electrode_absolute,17,0.7212297638357489,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,10,macro_f1,electrode_absolute,29,0.7063841858459622,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,10,macro_f1,electrode_absolute,43,0.7123693412634925,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,10,macro_f1,electrode_drop,17,0.011565083468664009,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,10,macro_f1,electrode_drop,29,0.044670062187990724,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,10,macro_f1,electrode_drop,43,0.025535750270917517,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,10,macro_f1,independent_rms_absolute,17,0.7252122862141378,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,10,macro_f1,independent_rms_absolute,29,0.7267247136316852,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,10,macro_f1,independent_rms_absolute,43,0.7278676020614324,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,10,macro_f1,independent_rms_drop,17,0.007582561090275071,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,10,macro_f1,independent_rms_drop,29,0.02432953440226761,6,1
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,10,macro_f1,independent_rms_drop,43,0.01003748947297776,6,1
