analysis,phase,model,strategy,source_id,matrix_family,band_id,snr,metric,outcome,estimate,seed_sd,seed_n,patient_ci_low,patient_ci_high,n_bootstrap,n_invalid,noise_sd,random_matrix_sd
snr,phase2,resnet,independent_rms,standard,standard,legacy_0p5_40,15,macro_f1,structure_effect,-0.00048133580110270023,0.001155988536146377,5,-0.001824650774511893,0.0008277348533938282,2000,0,0.0016022472121703078,
snr,phase2,resnet,independent_rms,standard,standard,legacy_0p5_40,15,ece,structure_effect,-0.0007782221544636294,0.0009441765344083752,5,-0.001569785650437911,0.00025037636855184146,2000,0,0.0008609792489537106,
snr,phase2,resnet,independent_rms,standard,standard,legacy_0p5_40,10,macro_auroc,structure_effect,-0.0012263266305699184,0.0004850446870236614,5,-0.0018116224515085484,-0.0006486772765081579,2000,0,0.0004904673353654158,
snr,phase2,resnet,independent_rms,standard,standard,legacy_0p5_40,10,macro_f1,structure_effect,-0.002176550495984686,0.0015447281096845507,5,-0.003928877208163922,-0.00036173898169696445,2000,0,0.002530935529223776,
snr,phase2,resnet,independent_rms,standard,standard,legacy_0p5_40,10,ece,structure_effect,0.0008746175817615831,0.00321623130758546,5,-0.0010806922545694624,0.002290834657164482,2000,0,0.0007634421358008601,
snr,phase2,resnet,independent_rms,standard,standard,legacy_0p5_40,5,macro_auroc,structure_effect,-0.0045258429857932825,0.0012485822958697025,5,-0.005562321476356382,-0.003484957425845856,2000,0,0.00046153471204797824,
snr,phase2,resnet,independent_rms,standard,standard,legacy_0p5_40,5,macro_f1,structure_effect,-0.010828511045751976,0.006431308024700762,5,-0.013611379081167906,-0.007867966099855189,2000,0,0.002083882719758319,
snr,phase2,resnet,independent_rms,standard,standard,legacy_0p5_40,5,ece,structure_effect,0.013520059104520244,0.013248128150551548,5,0.009749769363256633,0.014768903447046738,2000,0,0.0008901518797837493,
snr,phase2,resnet,independent_rms,standard,standard,legacy_0p5_40,0,macro_auroc,structure_effect,-0.017185182010067867,0.0035172605450737426,5,-0.019079700549013656,-0.01533692450888679,2000,0,0.0007197326610123318,
snr,phase2,resnet,independent_rms,standard,standard,legacy_0p5_40,0,macro_f1,structure_effect,-0.05175709867352394,0.023417811178871106,5,-0.05592407216530292,-0.047648940694019724,2000,0,0.0029273772064158823,
snr,phase2,resnet,independent_rms,standard,standard,legacy_0p5_40,0,ece,structure_effect,0.039632726844361574,0.010878094925037217,5,0.036431802220161943,0.04012569936859112,2000,0,0.0006361961303177449,
snr,phase2,resnet,electrode,standard,standard,legacy_0p5_40,20,macro_auroc,structure_effect,8.953431238079013e-06,0.00023661317160740327,5,-0.0001957984856938766,0.00020003758431814394,2000,0,0.00024696183143508205,
snr,phase2,resnet,electrode,standard,standard,legacy_0p5_40,20,macro_f1,structure_effect,0.00048739202571279616,0.0013387964965023934,5,-0.00048797310665468215,0.0014365299203415683,2000,0,0.0013906815852932825,
snr,phase2,resnet,electrode,standard,standard,legacy_0p5_40,20,ece,structure_effect,-0.000524594816836333,0.00027854387668224586,5,-0.001067467874614491,0.0003440009850860404,2000,0,0.000702407842291319,
snr,phase2,resnet,electrode,standard,standard,legacy_0p5_40,15,macro_auroc,structure_effect,-0.000134243567387049,0.00028571981635175137,5,-0.0004714076701913877,0.00019032051376352685,2000,0,0.0004193622259434485,
snr,phase2,resnet,electrode,standard,standard,legacy_0p5_40,15,macro_f1,structure_effect,-6.784832762087855e-05,0.0015154622334039919,5,-0.001195513237393611,0.0010778792966887817,2000,0,0.0014846289958855648,
snr,phase2,resnet,electrode,standard,standard,legacy_0p5_40,15,ece,structure_effect,-0.0010669916409646277,0.00045418148319988094,5,-0.001659408711097378,-0.00012276139268728738,2000,0,0.0006439859938396656,
snr,phase2,resnet,electrode,standard,standard,legacy_0p5_40,10,macro_auroc,structure_effect,-0.0005828847251291957,0.0004447154403359122,5,-0.001126924117047733,-2.4154591580423123e-05,2000,0,0.0005349771593371366,
