analysis,phase,model,strategy,source_id,matrix_family,band_id,snr,metric,outcome,estimate,seed_sd,seed_n,patient_ci_low,patient_ci_high,n_bootstrap,n_invalid,noise_sd,random_matrix_sd
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,0,macro_f1,electrode_absolute,0.4208381487017085,0.06798884880856572,3,0.4073044055162222,0.43334921073218036,2000,0,0.0008681846684800104,
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,0,macro_f1,electrode_drop,0.31974658025588343,0.07459202692270545,3,0.3065354865813508,0.33294742991113374,2000,0,0.0008681846684799741,
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,0,macro_f1,independent_rms_absolute,0.5193675389036394,0.08771995313898283,3,0.5043912544211433,0.5334463067253561,2000,0,0.002333905915932384,
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,0,macro_f1,independent_rms_drop,0.2212171900539525,0.09712860305319727,3,0.2080860574399946,0.2336830279575068,2000,0,0.0023339059159323793,
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,0,macro_f1,structure_effect,-0.09852939020193091,0.06266575974450703,3,-0.10338663159792001,-0.09359794434966083,2000,0,0.0021698799854605196,
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,10,ece,electrode_absolute,0.04508378583052666,0.021132088340995663,3,0.04652785703917906,0.05223649277189487,2000,0,0.000939222451131352,
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,10,ece,electrode_drop,0.0001288392788422766,0.021117733704305842,3,-0.0056813297888022715,0.005475113225988742,2000,0,0.0009392224511313539,
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,10,ece,independent_rms_absolute,0.0410841980954498,0.008730937973745885,3,0.0418879918790724,0.04868887180991513,2000,0,0.0007529526374475422,
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,10,ece,independent_rms_drop,0.004128427013919142,0.009999223484205318,3,0.0005382360206883006,0.00747461188403065,2000,0,0.0007529526374475428,
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,10,ece,structure_effect,0.003999587735076867,0.012428798244065212,3,0.0011532947195972856,0.006847971059579411,2000,0,0.0009998094849883493,
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,10,macro_auroc,electrode_absolute,0.9135928501890374,0.0018449390555307604,3,0.9056200060106195,0.9209010440550073,2000,0,0.0004983994648016282,
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,10,macro_auroc,electrode_drop,0.00526781840995957,0.0015237089747123962,3,0.003799266940535824,0.00689890995103582,2000,0,0.000498399464801625,
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,10,macro_auroc,independent_rms_absolute,0.916101897306295,0.002857782188154194,3,0.9080957898747434,0.9234747388523067,2000,0,0.0003792088893140293,
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,10,macro_auroc,independent_rms_drop,0.0027587712927019726,0.0010345270525240534,3,0.0016671379212737025,0.0038531620350808955,2000,0,0.0003792088893139885,
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,10,macro_auroc,structure_effect,-0.0025090471172575977,0.0011038148393570008,3,-0.0032857223552143155,-0.0017485903636925118,2000,0,0.00039054470103489034,
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,10,macro_f1,electrode_absolute,0.7133277636484011,0.00746905124923041,3,0.6989890565515707,0.7261583902409923,2000,0,0.0009612707954930057,
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,10,macro_f1,electrode_drop,0.02725696530919075,0.016619471709646852,3,0.02110911899014817,0.03320827786005073,2000,0,0.0009612707954930061,
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,10,macro_f1,independent_rms_absolute,0.7266015339690851,0.001331936741809528,3,0.7120167829062286,0.7396446066348553,2000,0,0.001224112826533226,
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,10,macro_f1,independent_rms_drop,0.013983194988506814,0.009043877641233593,3,0.009350373990967263,0.01861371364368805,2000,0,0.0012241128265331916,
band,phase1,tcn,clean_only,band_5_15,standard,band_5_15,10,macro_f1,structure_effect,-0.013273770320683935,0.00840281819624493,3,-0.016155550812882575,-0.010268411077432179,2000,0,0.0008869287337417709,
matrix,phase1,resnet,clean_only,limb_only,limb_only,legacy_0p5_40,0,ece,electrode_absolute,0.1690030681071677,0.02288442251971163,3,0.16437543321560816,0.177848765139999,2000,0,0.00041790629290314375,
matrix,phase1,resnet,clean_only,limb_only,limb_only,legacy_0p5_40,0,ece,electrode_drop,-0.12202270148785593,0.01661370541552606,3,-0.12933100895304758,-0.11166519672039989,2000,0,0.00041790629290314646,
matrix,phase1,resnet,clean_only,limb_only,limb_only,legacy_0p5_40,0,ece,independent_rms_absolute,0.13854399870352666,0.008377816263922333,3,0.13426507406303012,0.14700842239740886,2000,0,0.0008098050147129075,
matrix,phase1,resnet,clean_only,limb_only,limb_only,legacy_0p5_40,0,ece,independent_rms_drop,-0.09156363208421488,0.0073870589374515514,3,-0.09877738170732428,-0.08130348155932694,2000,0,0.0008098050147129183,
matrix,phase1,resnet,clean_only,limb_only,limb_only,legacy_0p5_40,0,ece,structure_effect,0.030459069403641053,0.02375006515539179,3,0.028624043776023025,0.032118476812279854,2000,0,0.000825261141647199,
matrix,phase1,resnet,clean_only,limb_only,limb_only,legacy_0p5_40,0,macro_auroc,electrode_absolute,0.8040395578755279,0.018751646930151057,3,0.7939027817136589,0.8133888000504151,2000,0,0.0015493608374762596,
matrix,phase1,resnet,clean_only,limb_only,limb_only,legacy_0p5_40,0,macro_auroc,electrode_drop,0.10379517098230893,0.017865182274528008,3,0.0974191888143433,0.11028429171235771,2000,0,0.0015493608374762791,
matrix,phase1,resnet,clean_only,limb_only,limb_only,legacy_0p5_40,0,macro_auroc,independent_rms_absolute,0.8306664965024204,0.014629262087590302,3,0.8208110371823999,0.8396067085460337,2000,0,0.0011807046567035074,
matrix,phase1,resnet,clean_only,limb_only,limb_only,legacy_0p5_40,0,macro_auroc,independent_rms_drop,0.07716823235541646,0.01372864831862547,3,0.0715916421758334,0.08275735448773792,2000,0,0.0011807046567034944,
matrix,phase1,resnet,clean_only,limb_only,limb_only,legacy_0p5_40,0,macro_auroc,structure_effect,-0.026626938626892485,0.00441048414278982,3,-0.028937518543697742,-0.02428067702536963,2000,0,0.002393175512326926,
matrix,phase1,resnet,clean_only,limb_only,limb_only,legacy_0p5_40,0,macro_f1,electrode_absolute,0.4522087021744141,0.021427366187704366,3,0.43777436889729887,0.4653869271572302,2000,0,0.0023957065623953686,
matrix,phase1,resnet,clean_only,limb_only,limb_only,legacy_0p5_40,0,macro_f1,electrode_drop,0.2655271283513558,0.020593887721578465,3,0.2528087813471364,0.2775035474137236,2000,0,0.002395706562395367,
matrix,phase1,resnet,clean_only,limb_only,limb_only,legacy_0p5_40,0,macro_f1,independent_rms_absolute,0.5376200229877748,0.03401346153074215,3,0.5231500207215856,0.5511988158500208,2000,0,0.001984049518722773,
matrix,phase1,resnet,clean_only,limb_only,limb_only,legacy_0p5_40,0,macro_f1,independent_rms_drop,0.18011580753799514,0.034365580831632866,3,0.16889514245501158,0.1908870722949173,2000,0,0.001984049518722747,
matrix,phase1,resnet,clean_only,limb_only,limb_only,legacy_0p5_40,0,macro_f1,structure_effect,-0.08541132081336061,0.014532755403689455,3,-0.09076360215873636,-0.07984074217231926,2000,0,0.0041109285716100265,
matrix,phase1,resnet,clean_only,limb_only,limb_only,legacy_0p5_40,10,ece,electrode_absolute,0.06606186625063802,0.016088252292314344,3,0.0650705195710891,0.07413113653300135,2000,0,0.0005698205865199977,
matrix,phase1,resnet,clean_only,limb_only,limb_only,legacy_0p5_40,10,ece,electrode_drop,-0.019081499631326267,0.008079418500396405,3,-0.025227535285076604,-0.012672514484712379,2000,0,0.0005698205865199969,
matrix,phase1,resnet,clean_only,limb_only,limb_only,legacy_0p5_40,10,ece,independent_rms_absolute,0.05478626610975195,0.016247172302453143,3,0.054877907333751384,0.06281080937599189,2000,0,0.0007322200403790743,
matrix,phase1,resnet,clean_only,limb_only,limb_only,legacy_0p5_40,10,ece,independent_rms_drop,-0.007805899490440187,0.008249550822583714,3,-0.013312787810906194,-0.0035599705926791024,2000,0,0.0007322200403790745,
matrix,phase1,resnet,clean_only,limb_only,limb_only,legacy_0p5_40,10,ece,structure_effect,0.011275600140886077,0.0001960722582310857,3,0.008613028836506042,0.012541449947845756,2000,0,0.001079898778932855,
matrix,phase1,resnet,clean_only,limb_only,limb_only,legacy_0p5_40,10,macro_auroc,electrode_absolute,0.8946712298627254,0.005312568675147163,3,0.8861374986281745,0.9023998812964742,2000,0,0.0007490445822052693,
matrix,phase1,resnet,clean_only,limb_only,limb_only,legacy_0p5_40,10,macro_auroc,electrode_drop,0.013163498995111439,0.004432900355201749,3,0.011322153308841175,0.015072326706846108,2000,0,0.0007490445822053017,
matrix,phase1,resnet,clean_only,limb_only,limb_only,legacy_0p5_40,10,macro_auroc,independent_rms_absolute,0.8982173786069391,0.0038187606781543157,3,0.8898651027281765,0.9059846698681577,2000,0,0.0004204709744639819,
matrix,phase1,resnet,clean_only,limb_only,limb_only,legacy_0p5_40,10,macro_auroc,independent_rms_drop,0.009617350250897501,0.0029225853871825973,3,0.00813273489728069,0.011205067508756482,2000,0,0.0004204709744640206,
matrix,phase1,resnet,clean_only,limb_only,limb_only,legacy_0p5_40,10,macro_auroc,structure_effect,-0.0035461487442139394,0.0015479809396489873,3,-0.004319867501428466,-0.002803447357255481,2000,0,0.0010496281613737548,
matrix,phase1,resnet,clean_only,limb_only,limb_only,legacy_0p5_40,10,macro_f1,electrode_absolute,0.6862917624906459,0.012303864944175564,3,0.6723935367563355,0.6995957492017385,2000,0,0.001521585391373655,
matrix,phase1,resnet,clean_only,limb_only,limb_only,legacy_0p5_40,10,macro_f1,electrode_drop,0.03144406803512396,0.009844051770928341,3,0.02488870362997445,0.037677274707002474,2000,0,0.0015215853913736106,
matrix,phase1,resnet,clean_only,limb_only,limb_only,legacy_0p5_40,10,macro_f1,independent_rms_absolute,0.6967457703231509,0.01067041002331924,3,0.6826690943281614,0.7098305525312966,2000,0,0.001439890999844065,
matrix,phase1,resnet,clean_only,limb_only,limb_only,legacy_0p5_40,10,macro_f1,independent_rms_drop,0.020990060202619096,0.008122344067134354,3,0.015367183300439355,0.026430646286113947,2000,0,0.0014398909998440885,
matrix,phase1,resnet,clean_only,limb_only,limb_only,legacy_0p5_40,10,macro_f1,structure_effect,-0.010454007832504863,0.0017349626785156706,3,-0.012848165854847538,-0.008041051461683558,2000,0,0.001276415721962847,
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,ece,electrode_absolute,0.13101355980377039,0.011419250372037401,3,0.12692486682757534,0.1385201270051653,2000,0,0.0008155819934338838,
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,ece,electrode_drop,-0.08403319318445862,0.004406449292992996,3,-0.09024714453001713,-0.07417475306695749,2000,0,0.0008155819934338733,
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,ece,independent_rms_absolute,0.13112085407166404,0.012001747357385108,3,0.127212739776341,0.13846643253189692,2000,0,0.0009112306130848307,
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,ece,independent_rms_drop,-0.08414048745235227,0.004740228451406181,3,-0.09044838861330155,-0.07422359483931053,2000,0,0.000911230613084814,
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,ece,structure_effect,-0.00010729426789366253,0.0006729574680505476,3,-0.0010884073696566345,0.0008401222255844606,2000,0,0.0008789813570195396,
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_auroc,electrode_absolute,0.8401948323144469,0.010888343322136392,3,0.8304283431825137,0.8492079838384305,2000,0,0.0009451008649184634,
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_auroc,electrode_drop,0.06763989654338988,0.010036732831395877,3,0.06258884071212799,0.07291791379811874,2000,0,0.0009451008649184636,
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_auroc,independent_rms_absolute,0.8405381581745859,0.010261149897374817,3,0.8307876242121567,0.8495673667199877,2000,0,0.000860648126619687,
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_auroc,independent_rms_drop,0.06729657068325091,0.009434431163337127,3,0.06227728489518227,0.07254845029268761,2000,0,0.0008606481266196659,
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_auroc,structure_effect,-0.000343325860138947,0.0009611382548067969,3,-0.0018146572181593336,0.001170497508043667,2000,0,0.0012607360247120373,
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_f1,electrode_absolute,0.5606859654708473,0.019315763523593873,3,0.5460959230686513,0.5744627791906403,2000,0,0.0019877763440705326,
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_f1,electrode_drop,0.15704986505492266,0.020884764873372555,3,0.1467261529126036,0.16729512118060136,2000,0,0.001987776344070534,
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_f1,independent_rms_absolute,0.5628695483756578,0.013768058681427081,3,0.5481923175496619,0.5766638552519218,2000,0,0.0014104780474414865,
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_f1,independent_rms_drop,0.1548662821501122,0.0151569103970868,3,0.14426022539977415,0.16558408806439895,2000,0,0.0014104780474414641,
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,0,macro_f1,structure_effect,-0.0021835829048104604,0.005733782349011737,3,-0.005376063226149823,0.00110453813801534,2000,0,0.0023656524509586677,
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,electrode_absolute,0.051393745870771,0.0181032111258243,3,0.05194057712438871,0.05931536942471127,2000,0,0.0006478117609691462,
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,electrode_drop,-0.004413379251459241,0.010090470106551744,3,-0.009310658457492816,-0.001235407221467768,2000,0,0.000647811760969147,
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,independent_rms_absolute,0.051776052572838675,0.017675716204683795,3,0.05219218388223662,0.059513476658824754,2000,0,0.00053154664480304,
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,independent_rms_drop,-0.00479568595352691,0.00962563930627031,3,-0.009495373715774132,-0.0015204165606205677,2000,0,0.000531546644803041,
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,ece,structure_effect,-0.00038230670206766915,0.000668008982949767,3,-0.001117370204423929,0.0006320998766760541,2000,0,0.0006841240652073853,
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,electrode_absolute,0.8993725779195584,0.002732363230683334,3,0.8910264479729862,0.9069556959633605,2000,0,0.0005248134745846457,
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,electrode_drop,0.008462150938278377,0.0018836190170225381,3,0.007141859658183113,0.009851600390795266,2000,0,0.0005248134745846258,
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,independent_rms_absolute,0.8994540806846726,0.002800634319309436,3,0.8911951680715987,0.9070571810403463,2000,0,0.0003786732601583938,
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,independent_rms_drop,0.008380648173164166,0.0019682964417712776,3,0.007068334836204539,0.0097388156750199,2000,0,0.00037867326015843727,
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_auroc,structure_effect,-8.150276511421146e-05,0.00013545969685168597,3,-0.000564401300690762,0.000432343019025755,2000,0,0.0006800257076780644,
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,electrode_absolute,0.7008339664137343,0.008727552463279394,3,0.6869897864934772,0.7139478923474732,2000,0,0.0018417514532919135,
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,electrode_drop,0.016901864112035515,0.00429157716643726,3,0.012022246520965086,0.021568431256222934,2000,0,0.0018417514532919428,
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,independent_rms_absolute,0.7011271521870532,0.0068726723871362135,3,0.6870831740437576,0.7141670799267209,2000,0,0.0012415043976800662,
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,independent_rms_drop,0.01660867833871661,0.0033019545347411066,3,0.011577549690400766,0.02127153635781163,2000,0,0.0012415043976801018,
matrix,phase1,resnet,clean_only,precordial_only,precordial_only,legacy_0p5_40,10,macro_f1,structure_effect,-0.0002931857733189072,0.0020161131592018066,3,-0.0019699031389434777,0.0014022665431294968,2000,0,0.0019107605551506779,
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,electrode_absolute,0.1387455600074929,0.009486349107040415,3,0.1344793006040953,0.1470864109907423,2000,0,0.0003130817033581417,0.0073400243745236
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,electrode_drop,-0.09176519338818116,0.011120055969369883,3,-0.09864973618234096,-0.08136905938858643,2000,0,0.00031308170335814586,0.0073400243745236045
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,independent_rms_absolute,0.13569427709791948,0.007964725507501108,3,0.13152943798100253,0.14381602245020533,2000,0,0.0005894377895492532,3.589333519668077e-05
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,independent_rms_drop,-0.08871391047860773,0.0062407740600803185,3,-0.09560190400710732,-0.078734895005788,2000,0,0.0005894377895492503,3.5893335196671726e-05
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,ece,structure_effect,0.003051282909573422,0.005069464956011591,3,0.0019548327501792344,0.0038104558962462633,2000,0,0.0008031003745410475,0.007344062663500191
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,electrode_absolute,0.8301219417508353,0.011942233770565129,3,0.8205123306304387,0.8391979240715884,2000,0,0.000794365950919623,0.006412813408680982
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,electrode_drop,0.07771278710700152,0.011067810458703418,3,0.07224259573591546,0.08317375425239013,2000,0,0.0007943659509196593,0.006412813408680948
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,independent_rms_absolute,0.8341786505512346,0.013559107960026255,3,0.8243642794217798,0.8430411181471904,2000,0,0.000909206713157787,2.511927599931683e-05
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,independent_rms_drop,0.0736560783066021,0.012652582018759077,3,0.06834292301103628,0.07931942025291275,2000,0,0.0009092067131578024,2.5119275999303552e-05
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_auroc,structure_effect,-0.004056708800399408,0.0037693540944936945,3,-0.005352121887908204,-0.0027464221772337534,2000,0,0.0013349015152296962,0.0064008900961257924
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_f1,electrode_absolute,0.5350221694392278,0.035785932747250566,3,0.5204779638681895,0.5480396098327204,2000,0,0.0006353830592969826,0.01670737613940431
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_f1,electrode_drop,0.18271366108654216,0.03701741041266307,3,0.1721182745900919,0.1930069415831916,2000,0,0.0006353830592970018,0.016707376139404262
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_f1,independent_rms_absolute,0.5467941333795506,0.027847624534499765,3,0.5321521790190252,0.5604429425027159,2000,0,0.0023298234960373978,0.0001514783300213027
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_f1,independent_rms_drop,0.17094169714621918,0.028107131573504043,3,0.15982703253116806,0.18160822162955453,2000,0,0.0023298234960373978,0.0001514783300213045
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,0,macro_f1,structure_effect,-0.011771963940322991,0.010305026711459756,3,-0.014297106493810172,-0.009261072459701343,2000,0,0.0027911486174657133,0.016647945970138904
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,10,ece,electrode_absolute,0.05429584549399622,0.01542943516520651,3,0.05440463275045248,0.062195994859797196,2000,0,0.0003734494332562773,0.002924510536034102
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,10,ece,electrode_drop,-0.007315478874684461,0.007514370414101517,3,-0.012563161601349347,-0.003264648232133619,2000,0,0.00037344943325627703,0.0029245105360341003
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,10,ece,independent_rms_absolute,0.054020684029796755,0.016476361905203876,3,0.054139919550257244,0.06194761709088067,2000,0,0.0006850710041148821,7.535769116244304e-05
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,10,ece,independent_rms_drop,-0.007040317410484997,0.008444105199148063,3,-0.01229249682171892,-0.0030286455567493523,2000,0,0.0006850710041148802,7.535769116244491e-05
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,10,ece,structure_effect,0.00027516146419946457,0.0013919094388639875,3,-0.00040115550886331443,0.0009951654218333448,2000,0,0.0009308033891957073,0.0028727493201163804
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,10,macro_auroc,electrode_absolute,0.8981576569893868,0.0031790142724966654,3,0.8899091534517035,0.9058928990013809,2000,0,0.00029506879014809344,0.0011229635533639285
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,10,macro_auroc,electrode_drop,0.009677071868449917,0.0022901364356383105,3,0.008207459952451797,0.011230386242348591,2000,0,0.00029506879014813784,0.0011229635533639526
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,10,macro_auroc,independent_rms_absolute,0.8987342190120137,0.003453676837453542,3,0.8904005839184611,0.9064631652859082,2000,0,0.0004478025727082063,1.2206315776273703e-05
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,10,macro_auroc,independent_rms_drop,0.009100509845823088,0.0025729250763580633,3,0.007676689864612827,0.010637782731163052,2000,0,0.00044780257270825416,1.2206315776221668e-05
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,10,macro_auroc,structure_effect,-0.000576562022626829,0.00030251639900433144,3,-0.0010052247931807768,-0.00015114810757964835,2000,0,0.0003828179017708027,0.0011232665688740689
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,10,macro_f1,electrode_absolute,0.696528932746774,0.009698425633188507,3,0.6825283394009828,0.7095222212298947,2000,0,0.00048550015543574184,0.0026250652857590343
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,10,macro_f1,electrode_drop,0.021206897778995818,0.006892674773385547,3,0.015963632680157873,0.02624124452666565,2000,0,0.00048550015543572547,0.002625065285759071
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,10,macro_f1,independent_rms_absolute,0.6982873147095202,0.009369925676141509,3,0.6843675972428287,0.711259075379552,2000,0,0.0011020354611580184,8.562700635077306e-05
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,10,macro_f1,independent_rms_drop,0.01944851581624982,0.006771393807016221,3,0.01393176445040798,0.024733871284110014,2000,0,0.0011020354611580476,8.562700635080658e-05
matrix,phase1,resnet,clean_only,randomized,randomized,legacy_0p5_40,10,macro_f1,structure_effect,-0.0017583819627460006,0.00043418102380893096,3,-0.0031429038392342284,-0.00038393979391623486,2000,0,0.0014835848391893682,0.002624564788097211
matrix,phase1,resnet,clean_only,standard,standard,legacy_0p5_40,0,ece,electrode_absolute,0.1592244231589026,0.01691854743835191,3,0.15477611334191854,0.16747646533003568,2000,0,0.0013522931337519872,
matrix,phase1,resnet,clean_only,standard,standard,legacy_0p5_40,0,ece,electrode_drop,-0.11224405653959081,0.009667872905225838,3,-0.11926506141921285,-0.10179095964106416,2000,0,0.0013522931337519779,
matrix,phase1,resnet,clean_only,standard,standard,legacy_0p5_40,0,ece,independent_rms_absolute,0.13576428823399808,0.00805729342801617,3,0.13151907876279728,0.14384391444662545,2000,0,0.000681207137377967,
matrix,phase1,resnet,clean_only,standard,standard,legacy_0p5_40,0,ece,independent_rms_drop,-0.08878392161468633,0.00614306130425413,3,-0.09555442585721079,-0.07865200838607447,2000,0,0.0006812071373779623,
matrix,phase1,resnet,clean_only,standard,standard,legacy_0p5_40,0,ece,structure_effect,0.023460134924904483,0.015239654841300262,3,0.022037686779060324,0.024905905745503443,2000,0,0.0014006426230539035,
matrix,phase1,resnet,clean_only,standard,standard,legacy_0p5_40,0,macro_auroc,electrode_absolute,0.8150564958682706,0.01639250975388493,3,0.8050365414984637,0.824307903022801,2000,0,0.0005407904086220803,
matrix,phase1,resnet,clean_only,standard,standard,legacy_0p5_40,0,macro_auroc,electrode_drop,0.09277823298956618,0.01548629098168924,3,0.08664039443463446,0.09904256245415527,2000,0,0.0005407904086220846,
matrix,phase1,resnet,clean_only,standard,standard,legacy_0p5_40,0,macro_auroc,independent_rms_absolute,0.834186459583666,0.013597836398764654,3,0.8244274208018727,0.8430542801134212,2000,0,0.0009189429166069593,
matrix,phase1,resnet,clean_only,standard,standard,legacy_0p5_40,0,macro_auroc,independent_rms_drop,0.07364826927417063,0.012691273680121884,3,0.06832917943379972,0.07932355523788895,2000,0,0.0009189429166069266,
matrix,phase1,resnet,clean_only,standard,standard,legacy_0p5_40,0,macro_auroc,structure_effect,-0.01912996371539555,0.0028436071395795456,3,-0.021133051476837188,-0.017016624338772993,2000,0,0.0009537489019201791,
matrix,phase1,resnet,clean_only,standard,standard,legacy_0p5_40,0,macro_f1,electrode_absolute,0.4834940722154177,0.027395366404847504,3,0.468834291554395,0.49716593169440115,2000,0,0.0017127273067870606,
matrix,phase1,resnet,clean_only,standard,standard,legacy_0p5_40,0,macro_f1,electrode_drop,0.23424175831035218,0.02684250309156654,3,0.22183303730369494,0.24583898288556735,2000,0,0.001712727306787051,
matrix,phase1,resnet,clean_only,standard,standard,legacy_0p5_40,0,macro_f1,independent_rms_absolute,0.5470255756117797,0.027359483163446344,3,0.5323375212022738,0.5606131135424535,2000,0,0.0021943404812713495,
matrix,phase1,resnet,clean_only,standard,standard,legacy_0p5_40,0,macro_f1,independent_rms_drop,0.17071025491399017,0.027676403685125833,3,0.15956631163637042,0.18140962483691334,2000,0,0.002194340481271351,
matrix,phase1,resnet,clean_only,standard,standard,legacy_0p5_40,0,macro_f1,structure_effect,-0.063531503396362,0.0044894867315589,3,-0.06810862456220365,-0.05898354321433014,2000,0,0.0027671016089657495,
matrix,phase1,resnet,clean_only,standard,standard,legacy_0p5_40,10,ece,electrode_absolute,0.060976015073328706,0.017039100580298807,3,0.06034490031031523,0.06895520499723098,2000,0,0.0003150833565890717,
matrix,phase1,resnet,clean_only,standard,standard,legacy_0p5_40,10,ece,electrode_drop,-0.013995648454016943,0.00905393620101366,3,-0.019884192947583774,-0.008528463712910186,2000,0,0.0003150833565890708,
matrix,phase1,resnet,clean_only,standard,standard,legacy_0p5_40,10,ece,independent_rms_absolute,0.054074485935857924,0.016377364034615035,3,0.05419351243217122,0.06193079548963067,2000,0,0.0007874554638638222,
matrix,phase1,resnet,clean_only,standard,standard,legacy_0p5_40,10,ece,independent_rms_drop,-0.007094119316546163,0.008356230551951662,3,-0.012242589775480118,-0.0030143110423155447,2000,0,0.0007874554638638207,
