model,strategy,kind,combo_set,combo_id,snr,metric,seed,x,y,baseline_electrode_auroc,baseline_independent_rms_auroc,strategy_electrode_auroc
tcn,mixed,bandpass,heldout,LA,10,macro_auroc,17,-0.0015077325697294697,0.001032429310009686,0.9126861132025683,0.9141938457722978,0.913718542512578
tcn,mixed,bandpass,heldout,LA,10,macro_auroc,29,-0.00208536598471587,0.0012469246245068177,0.917089860996783,0.9191752269814989,0.9183367856212898
tcn,mixed,bandpass,heldout,LA,10,macro_auroc,43,-0.0030768526875901703,0.0011975997726807464,0.9127393477621701,0.9158162004497603,0.9139369475348509
tcn,mixed,bandpass,heldout,LA,10,macro_auroc,101,-0.0028417375745133366,0.001147517420552191,0.9105799672046176,0.913421704779131,0.9117274846251698
tcn,mixed,bandpass,heldout,LA,10,macro_auroc,202,-0.002639098112313998,0.002546310270472363,0.9127024987474485,0.9153415968597625,0.9152488090179208
tcn,mixed,bandpass,heldout,LA,5,macro_auroc,17,-0.005888978652145993,0.0042254615861360145,0.9023754625878139,0.9082644412399599,0.9066009241739499
tcn,mixed,bandpass,heldout,LA,5,macro_auroc,29,-0.005764360856168271,0.00677896819729551,0.9037436539823439,0.9095080148385122,0.9105226221796394
tcn,mixed,bandpass,heldout,LA,5,macro_auroc,43,-0.009737675217797004,0.004937213061212309,0.9008100907635621,0.9105477659813591,0.9057473038247744
tcn,mixed,bandpass,heldout,LA,5,macro_auroc,101,-0.014225541287365306,0.013480259121565474,0.8911140442834842,0.9053395855708495,0.9045943034050496
tcn,mixed,bandpass,heldout,LA,5,macro_auroc,202,-0.011783753695652988,0.01015741105981871,0.8990047202238834,0.9107884739195364,0.9091621312837022
tcn,mixed,bandpass,heldout,LA,0,macro_auroc,17,-0.031597004656480854,0.017652330935078897,0.8606477899043574,0.8922447945608383,0.8783001208394363
tcn,mixed,bandpass,heldout,LA,0,macro_auroc,29,-0.015447751787192598,0.023119901590798908,0.8635365995808103,0.8789843513680029,0.8866565011716092
tcn,mixed,bandpass,heldout,LA,0,macro_auroc,43,-0.026956060236825063,0.01292671727785144,0.8665542969211797,0.8935103571580048,0.8794810141990311
tcn,mixed,bandpass,heldout,LA,0,macro_auroc,101,-0.049397181950045166,0.04949754899607639,0.8258108522345617,0.8752080341846069,0.8753084012306381
tcn,mixed,bandpass,heldout,LA,0,macro_auroc,202,-0.044978661463142,0.03315095181986916,0.8535507826192339,0.8985294440823759,0.886701734439103
tcn,mixed,bandpass,heldout,LA_V3_V6,20,macro_auroc,17,-0.0001252050397978488,-0.00021273769182006408,0.9166535637254654,0.9167787687652632,0.9164408260336453
tcn,mixed,bandpass,heldout,LA_V3_V6,20,macro_auroc,29,-4.45063744034524e-05,-0.0003770917759876591,0.9219533275318226,0.921997833906226,0.9215762357558349
tcn,mixed,bandpass,heldout,LA_V3_V6,20,macro_auroc,43,-0.00012542191907050082,-0.0003445796452414829,0.9175457599947301,0.9176711819138006,0.9172011803494886
tcn,mixed,bandpass,heldout,LA_V3_V6,20,macro_auroc,101,0.00014022913256395153,-0.0018005368414202305,0.9152227526152401,0.9150825234826762,0.9134222157738199
tcn,mixed,bandpass,heldout,LA_V3_V6,20,macro_auroc,202,-9.352018815556029e-05,-8.125340767994871e-07,0.9169284097356808,0.9170219299238364,0.916927597201604
tcn,mixed,bandpass,heldout,LA_V3_V6,15,macro_auroc,17,-0.00031045273378849103,6.645585153330913e-05,0.9158963882082738,0.9162068409420623,0.9159628440598071
tcn,mixed,bandpass,heldout,LA_V3_V6,15,macro_auroc,29,-0.00031994907324117694,-0.00031057391461652983,0.9213959465460826,0.9217158956193238,0.9210853726314661
tcn,mixed,bandpass,heldout,LA_V3_V6,15,macro_auroc,43,-0.0004864793505940934,-0.00019466192215633615,0.9169013355632624,0.9173878149138565,0.916706673641106
tcn,mixed,bandpass,heldout,LA_V3_V6,15,macro_auroc,101,4.4585913251182774e-05,-0.0017473391667830462,0.9150642170295471,0.9150196311162959,0.913316877862764
tcn,mixed,bandpass,heldout,LA_V3_V6,15,macro_auroc,202,-0.0003207013976801454,0.0003873294184550957,0.9163953036922479,0.916716005089928,0.916782633110703
tcn,mixed,bandpass,heldout,LA_V3_V6,10,macro_auroc,17,-0.0008007601458482894,0.0008795436893986874,0.9134405553829266,0.9142413155287749,0.9143200990723253
tcn,mixed,bandpass,heldout,LA_V3_V6,10,macro_auroc,29,-0.0013780464508434953,0.0008098993875184091,0.9183820436522978,0.9197600901031413,0.9191919430398162
tcn,mixed,bandpass,heldout,LA_V3_V6,10,macro_auroc,43,-0.0018955552543031828,0.0007389397641334172,0.9141940228558628,0.916089578110166,0.9149329626199962
tcn,mixed,bandpass,heldout,LA_V3_V6,10,macro_auroc,101,-0.0015751655415556787,7.903952536958414e-05,0.9121817058747765,0.9137568714163322,0.9122607454001461
tcn,mixed,bandpass,heldout,LA_V3_V6,10,macro_auroc,202,-0.001611673316517348,0.001801973024946002,0.9138362631646926,0.9154479364812099,0.9156382361896386
tcn,mixed,bandpass,heldout,LA_V3_V6,5,macro_auroc,17,-0.0034541076609274635,0.0035584423355469186,0.9050863298481385,0.908540437509066,0.9086447721836854
tcn,mixed,bandpass,heldout,LA_V3_V6,5,macro_auroc,29,-0.00425344881039913,0.005410513333047207,0.9075447881025631,0.9117982369129622,0.9129553014356103
tcn,mixed,bandpass,heldout,LA_V3_V6,5,macro_auroc,43,-0.006233250836011117,0.003471836859357702,0.9053739804446479,0.911607231280659,0.9088458173040056
tcn,mixed,bandpass,heldout,LA_V3_V6,5,macro_auroc,101,-0.009027927329791408,0.009131515233436027,0.8977881139943339,0.9068160413241253,0.9069196292277699
tcn,mixed,bandpass,heldout,LA_V3_V6,5,macro_auroc,202,-0.007268362990229038,0.006926610793866805,0.904118522719993,0.9113868857102221,0.9110451335138599
tcn,mixed,bandpass,heldout,LA_V3_V6,0,macro_auroc,17,-0.019916767469235097,0.014677582595338579,0.8729265885876639,0.892843356056899,0.8876041711830025
tcn,mixed,bandpass,heldout,LA_V3_V6,0,macro_auroc,29,-0.011885167477338698,0.019870308495254285,0.8743053626430306,0.8861905301203693,0.8941756711382849
tcn,mixed,bandpass,heldout,LA_V3_V6,0,macro_auroc,43,-0.016866023601748603,0.008584289777931575,0.8808295686663212,0.8976955922680698,0.8894138584442528
tcn,mixed,bandpass,heldout,LA_V3_V6,0,macro_auroc,101,-0.03332783013190277,0.038951567155759426,0.8463069041436573,0.87963473427556,0.8852584712994167
tcn,mixed,bandpass,heldout,LA_V3_V6,0,macro_auroc,202,-0.028044255763795545,0.023411837309719186,0.872256439846929,0.9003006956107246,0.8956682771566482
tcn,mixed,bandpass,heldout,LA_V6,20,macro_auroc,17,-0.00019428513175101525,-0.00019824458233108633,0.9166116195859576,0.9168059047177086,0.9164133750036265
tcn,mixed,bandpass,heldout,LA_V6,20,macro_auroc,29,-7.487488832347289e-05,-0.0003719749647288495,0.9218924197069125,0.921967294595236,0.9215204447421836
tcn,mixed,bandpass,heldout,LA_V6,20,macro_auroc,43,-0.00018731538318006447,-0.00032338069546700154,0.9174785287884912,0.9176658441716713,0.9171551480930242
tcn,mixed,bandpass,heldout,LA_V6,20,macro_auroc,101,0.00012137022327807223,-0.0017889984211836296,0.9151986135191441,0.915077243295866,0.9134096150979605
tcn,mixed,bandpass,heldout,LA_V6,20,macro_auroc,202,-0.0001458929000544007,-1.773273345240245e-05,0.9169042687519914,0.9170501616520458,0.916886536018539
tcn,mixed,bandpass,heldout,LA_V6,15,macro_auroc,17,-0.00040032274593504447,4.1002146456303734e-05,0.9158495156569699,0.916249838402905,0.9158905178034262
tcn,mixed,bandpass,heldout,LA_V6,15,macro_auroc,29,-0.0004543173531235123,-0.00023279872883630315,0.9211778217706519,0.9216321391237754,0.9209450230418156
tcn,mixed,bandpass,heldout,LA_V6,15,macro_auroc,43,-0.0006487243574813117,-0.00014889745276436273,0.9167183740608185,0.9173670984182998,0.9165694766080541
tcn,mixed,bandpass,heldout,LA_V6,15,macro_auroc,101,-3.4969405051987756e-05,-0.0017052338505075815,0.9149751835886736,0.9150101529937256,0.913269949738166
tcn,mixed,bandpass,heldout,LA_V6,15,macro_auroc,202,-0.00043846019190973973,0.0004156827238084304,0.9163228915283975,0.9167613517203073,0.916738574252206
tcn,mixed,bandpass,heldout,LA_V6,10,macro_auroc,17,-0.0010247550013736673,0.0008804730045959275,0.9132876189613489,0.9143123739627226,0.9141680919659448
tcn,mixed,bandpass,heldout,LA_V6,10,macro_auroc,29,-0.0016546629915060729,0.0010324293769479187,0.9177346446954004,0.9193893076869065,0.9187670740723484
tcn,mixed,bandpass,heldout,LA_V6,10,macro_auroc,43,-0.0023585191908315206,0.0008776432767099163,0.9135827163448937,0.9159412355357253,0.9144603596216037
tcn,mixed,bandpass,heldout,LA_V6,10,macro_auroc,101,-0.0019547050823708334,0.00033559006001215863,0.9117387164636732,0.913693421546044,0.9120743065236854
tcn,mixed,bandpass,heldout,LA_V6,10,macro_auroc,202,-0.002098945495567328,0.002019756325143951,0.9134411068693943,0.9155400523649616,0.9154608631945382
tcn,mixed,bandpass,heldout,LA_V6,5,macro_auroc,17,-0.0041866120796960615,0.0036508554111776004,0.9044692477158414,0.9086558597955374,0.908120103127019
tcn,mixed,bandpass,heldout,LA_V6,5,macro_auroc,29,-0.004955548381543995,0.006195849508644713,0.9055027224197569,0.9104582708013009,0.9116985719284016
tcn,mixed,bandpass,heldout,LA_V6,5,macro_auroc,43,-0.007622812454294525,0.003987092658156666,0.9034444478001522,0.9110672602544467,0.9074315404583089
tcn,mixed,bandpass,heldout,LA_V6,5,macro_auroc,101,-0.010590922199879449,0.010042068367439705,0.8961488073623034,0.9067397295621829,0.9061908757297431
tcn,mixed,bandpass,heldout,LA_V6,5,macro_auroc,202,-0.009297898349877598,0.008196463875803972,0.9020801369631636,0.9113780353130412,0.9102766008389676
tcn,mixed,bandpass,heldout,LA_V6,0,macro_auroc,17,-0.023494785266677032,0.01499349317085219,0.8700328136924294,0.8935275989591064,0.8850263068632815
tcn,mixed,bandpass,heldout,LA_V6,0,macro_auroc,29,-0.013701348764382781,0.02196991675088611,0.8683317874098119,0.8820331361741947,0.890301704160698
tcn,mixed,bandpass,heldout,LA_V6,0,macro_auroc,43,-0.020573242462665342,0.009666402667574348,0.8750550095777772,0.8956282520404425,0.8847214122453515
tcn,mixed,bandpass,heldout,LA_V6,0,macro_auroc,101,-0.03937174977024882,0.04155062544662014,0.8409855155914832,0.880357265361732,0.8825361410381033
tcn,mixed,bandpass,heldout,LA_V6,0,macro_auroc,202,-0.035373000086851625,0.027102612820590344,0.8645322858809668,0.8999052859678184,0.8916348987015571
tcn,mixed,bandpass,heldout,LL,20,macro_auroc,17,-9.786008832779469e-05,-0.0001934940194120438,0.916604169609266,0.9167020296975938,0.916410675589854
tcn,mixed,bandpass,heldout,LL,20,macro_auroc,29,-2.163968979862485e-05,-0.000309126264089743,0.9218534435781601,0.9218750832679588,0.9215443173140704
tcn,mixed,bandpass,heldout,LL,20,macro_auroc,43,-0.0002682591082810992,-0.00039132963612897864,0.9175472177130729,0.917815476821354,0.9171558880769439
tcn,mixed,bandpass,heldout,LL,20,macro_auroc,101,0.0002664637161368111,-0.001998064917192899,0.9154173435461921,0.9151508798300553,0.9134192786289992
tcn,mixed,bandpass,heldout,LL,20,macro_auroc,202,-0.00013733921293990203,-2.90215655421866e-05,0.916982337198802,0.9171196764117419,0.9169533156332598
tcn,mixed,bandpass,heldout,LL,15,macro_auroc,17,-0.0003738684983544127,0.00018512806324988418,0.9157072860800761,0.9160811545784305,0.915892414143326
tcn,mixed,bandpass,heldout,LL,15,macro_auroc,29,-0.0006430697353565495,-2.7476163548811883e-06,0.9207034660385496,0.9213465357739061,0.9207007184221947
tcn,mixed,bandpass,heldout,LL,15,macro_auroc,43,-0.0006758502483135143,-0.0003167136664867787,0.9169503163677524,0.9176261666160659,0.9166336027012656
tcn,mixed,bandpass,heldout,LL,15,macro_auroc,101,-4.958261417264964e-05,-0.0019092059979293197,0.9150414612260894,0.9150910438402621,0.9131322552281601
tcn,mixed,bandpass,heldout,LL,15,macro_auroc,202,-0.0005432457725145223,0.0003252541136895548,0.9162973337787763,0.9168405795512908,0.9166225878924659
tcn,mixed,bandpass,heldout,LL,10,macro_auroc,17,-0.0011936047763821955,0.0012052711151355755,0.9127089297982598,0.913902534574642,0.9139142009133954
tcn,mixed,bandpass,heldout,LL,10,macro_auroc,29,-0.003331311141073101,0.002512083875621962,0.9154122705143688,0.9187435816554419,0.9179243543899908
tcn,mixed,bandpass,heldout,LL,10,macro_auroc,43,-0.001721664993609373,6.39545950212872e-05,0.9146774469285803,0.9163991119221897,0.9147414015236016
tcn,mixed,bandpass,heldout,LL,10,macro_auroc,101,-0.0020059885849930126,0.00013687400336015454,0.9115823404298883,0.9135883290148813,0.9117192144332484
tcn,mixed,bandpass,heldout,LL,10,macro_auroc,202,-0.0026917005510860292,0.0022093105385352363,0.9126464340476227,0.9153381345987087,0.9148557445861579
tcn,mixed,bandpass,heldout,LL,5,macro_auroc,17,-0.0032031758610483463,0.0037443340735310304,0.9038752188268118,0.9070783946878601,0.9076195529003428
tcn,mixed,bandpass,heldout,LL,5,macro_auroc,29,-0.012759796978397242,0.012022875549847156,0.8965636572893763,0.9093234542677735,0.9085865328392234
tcn,mixed,bandpass,heldout,LL,5,macro_auroc,43,-0.004808226054539455,0.0017594119180680545,0.9069694402545506,0.9117776663090901,0.9087288521726187
tcn,mixed,bandpass,heldout,LL,5,macro_auroc,101,-0.010300554827826991,0.011204099041105864,0.8949927449205033,0.9052932997483303,0.9061968439616092
tcn,mixed,bandpass,heldout,LL,5,macro_auroc,202,-0.01408592176014245,0.011445261079551461,0.8958481020332225,0.909934023793365,0.907293363112774
tcn,mixed,bandpass,heldout,LL,0,macro_auroc,17,-0.005708593960940145,0.008826700384447217,0.8809531754345448,0.8866617693954849,0.889779875818992
tcn,mixed,bandpass,heldout,LL,0,macro_auroc,29,-0.038636335920154696,0.037062694734445345,0.8432492834638612,0.8818856193840159,0.8803119781983065
tcn,mixed,bandpass,heldout,LL,0,macro_auroc,43,-0.013138750673847177,0.006096651530479336,0.8846051450456907,0.8977438957195378,0.89070179657617
tcn,mixed,bandpass,heldout,LL,0,macro_auroc,101,-0.028187862908650274,0.04170392088661112,0.8446861824668369,0.8728740453754872,0.886390103353448
tcn,mixed,bandpass,heldout,LL,0,macro_auroc,202,-0.05579146815631986,0.03704004598291877,0.8365191024026981,0.892310570559018,0.8735591483856169
tcn,mixed,bandpass,heldout,LL_V1_V4,20,macro_auroc,17,-4.36337985645352e-05,-0.00023913004464459764,0.9167126133381146,0.9167562471366791,0.91647348329347
tcn,mixed,bandpass,heldout,LL_V1_V4,20,macro_auroc,29,-3.5357603755947764e-07,-0.00034241182615779575,0.9219394298789899,0.9219397834550275,0.9215970180528321
tcn,mixed,bandpass,heldout,LL_V1_V4,20,macro_auroc,43,-0.00022329566253354027,-0.0003958636669011417,0.9175903721153504,0.917813667777884,0.9171945084484493
tcn,mixed,bandpass,heldout,LL_V1_V4,20,macro_auroc,101,0.0001488378480566377,-0.0019468952153858243,0.9153209078846096,0.915172070036553,0.9133740126692238
tcn,mixed,bandpass,heldout,LL_V1_V4,20,macro_auroc,202,-0.00019644815380392977,-4.1738305383121066e-05,0.9169727534506276,0.9171692016044315,0.9169310151452444
tcn,mixed,bandpass,heldout,LL_V1_V4,15,macro_auroc,17,-0.0002683309612349083,8.600279349779694e-05,0.9159931191853218,0.9162614501465567,0.9160791219788196
tcn,mixed,bandpass,heldout,LL_V1_V4,15,macro_auroc,29,-0.0003965726402466174,-0.00013800090561244538,0.9210926136199156,0.9214891862601622,0.9209546127143031
tcn,mixed,bandpass,heldout,LL_V1_V4,15,macro_auroc,43,-0.0005207782650488157,-0.0003718498064050335,0.9171338993598195,0.9176546776248683,0.9167620495534144
tcn,mixed,bandpass,heldout,LL_V1_V4,15,macro_auroc,101,-6.53428353980523e-05,-0.001982827781537133,0.9151012496697766,0.9151665925051746,0.9131184218882394
tcn,mixed,bandpass,heldout,LL_V1_V4,15,macro_auroc,202,-0.0004586368189147816,0.00019293921290763905,0.916500152097929,0.9169587889168438,0.9166930913108366
tcn,mixed,bandpass,heldout,LL_V1_V4,10,macro_auroc,17,-0.000931304883494688,0.0010200035021143972,0.9134965595579436,0.9144278644414383,0.914516563060058
tcn,mixed,bandpass,heldout,LL_V1_V4,10,macro_auroc,29,-0.002263859904145349,0.0016589783779983325,0.9169094432617552,0.9191733031659005,0.9185684216397535
tcn,mixed,bandpass,heldout,LL_V1_V4,10,macro_auroc,43,-0.0012431592287877047,-0.00014053296627181133,0.9152913791196615,0.9165345383484492,0.9151508461533897
tcn,mixed,bandpass,heldout,LL_V1_V4,10,macro_auroc,101,-0.0015521458873407612,-0.0003589822002970644,0.9122211343084988,0.9137732801958396,0.9118621521082018
tcn,mixed,bandpass,heldout,LL_V1_V4,10,macro_auroc,202,-0.0017810892646663579,0.0015109450775347977,0.9137328990175222,0.9155139882821886,0.915243844095057
tcn,mixed,bandpass,heldout,LL_V1_V4,5,macro_auroc,17,-0.002623344972304986,0.0031818889896392255,0.9060922127295576,0.9087155577018626,0.9092741017191969
tcn,mixed,bandpass,heldout,LL_V1_V4,5,macro_auroc,29,-0.0087844036921374,0.009236748358453006,0.9014158636577945,0.9102002673499319,0.9106526120162475
tcn,mixed,bandpass,heldout,LL_V1_V4,5,macro_auroc,43,-0.003282427194858051,0.0011946033501339937,0.9088870629391625,0.9121694901340206,0.9100816662892965
tcn,mixed,bandpass,heldout,LL_V1_V4,5,macro_auroc,101,-0.007928253153481002,0.008849727764304927,0.8978543873390092,0.9057826404924902,0.9067041151033142
tcn,mixed,bandpass,heldout,LL_V1_V4,5,macro_auroc,202,-0.009250918480785963,0.008331633493190327,0.9009202954503708,0.9101712139311567,0.9092519289435611
tcn,mixed,bandpass,heldout,LL_V1_V4,0,macro_auroc,17,-0.00606297533541289,0.008049711143434113,0.8859944201945182,0.8920573955299311,0.8940441313379524
tcn,mixed,bandpass,heldout,LL_V1_V4,0,macro_auroc,29,-0.026715258562457045,0.03065918853420513,0.8566495078029497,0.8833647663654067,0.8873086963371548
tcn,mixed,bandpass,heldout,LL_V1_V4,0,macro_auroc,43,-0.008184846457131356,0.004555711114697991,0.8905645215979663,0.8987493680550976,0.8951202327126643
tcn,mixed,bandpass,heldout,LL_V1_V4,0,macro_auroc,101,-0.024594294995914368,0.03910841020908473,0.8490781130688149,0.8736724080647292,0.8881865232778996
tcn,mixed,bandpass,heldout,LL_V1_V4,0,macro_auroc,202,-0.042400697879572014,0.0313544309112771,0.8513079752357312,0.8937086731153032,0.8826624061470083
tcn,mixed,bandpass,heldout,LL_V4,20,macro_auroc,17,-0.00010288667924029937,-0.00019680160414858872,0.91662869781575,0.9167315844949903,0.9164318962116014
tcn,mixed,bandpass,heldout,LL_V4,20,macro_auroc,29,-7.295799332895925e-06,-0.000314811648450819,0.9218984769120068,0.9219057727113397,0.921583665263556
tcn,mixed,bandpass,heldout,LL_V4,20,macro_auroc,43,-0.0002192818473167879,-0.0003969823827105756,0.9175987652576504,0.9178180471049672,0.9172017828749398
tcn,mixed,bandpass,heldout,LL_V4,20,macro_auroc,101,0.00022933546057046783,-0.001939659753668166,0.9153611308611171,0.9151317954005467,0.913421471107449
tcn,mixed,bandpass,heldout,LL_V4,20,macro_auroc,202,-0.0001612919126685597,-3.456429535619865e-05,0.9169926910726505,0.917153982985319,0.9169581267772943
tcn,mixed,bandpass,heldout,LL_V4,15,macro_auroc,17,-0.0003528741978765515,0.0001454546865676809,0.9158190738146477,0.9161719480125242,0.9159645285012153
tcn,mixed,bandpass,heldout,LL_V4,15,macro_auroc,29,-0.00047426583576570813,-5.969477592482342e-05,0.9209701908096504,0.9214444566454161,0.9209104960337255
tcn,mixed,bandpass,heldout,LL_V4,15,macro_auroc,43,-0.0005414094551792203,-0.0003558301213044679,0.9171309424054932,0.9176723518606724,0.9167751122841887
tcn,mixed,bandpass,heldout,LL_V4,15,macro_auroc,101,2.077315958526338e-05,-0.0019988741447480862,0.9151403880263317,0.9151196148667464,0.9131415138815836
tcn,mixed,bandpass,heldout,LL_V4,15,macro_auroc,202,-0.0004576639888523859,0.00022627482100956442,0.9164781044038464,0.9169357683926987,0.9167043792248559
tcn,mixed,bandpass,heldout,LL_V4,10,macro_auroc,17,-0.001058901653876232,0.0011083514708104536,0.9131230819972448,0.914181983651121,0.9142314334680552
tcn,mixed,bandpass,heldout,LL_V4,10,macro_auroc,29,-0.002587255394645993,0.0019127092235760035,0.9165521547858038,0.9191394101804498,0.9184648640093798
tcn,mixed,bandpass,heldout,LL_V4,10,macro_auroc,43,-0.0013717474588725853,-0.00010845765030642607,0.9152328911800062,0.9166046386388788,0.9151244335296997
tcn,mixed,bandpass,heldout,LL_V4,10,macro_auroc,101,-0.0014713329356560445,-0.00046210036100868823,0.9123596787305553,0.9138310116662114,0.9118975783695467
tcn,mixed,bandpass,heldout,LL_V4,10,macro_auroc,202,-0.002115945986496781,0.0017333200692549733,0.913482576729673,0.9155985227161698,0.915215896798928
tcn,mixed,bandpass,heldout,LL_V4,5,macro_auroc,17,-0.002871591830072795,0.003451981655781644,0.9051403682588484,0.9080119600889212,0.90859234991463
tcn,mixed,bandpass,heldout,LL_V4,5,macro_auroc,29,-0.010106270794382977,0.009846784804889652,0.9003153503522136,0.9104216211465965,0.9101621351571032
tcn,mixed,bandpass,heldout,LL_V4,5,macro_auroc,43,-0.0037753854687722077,0.0012973169287309183,0.9086430578737124,0.9124184433424846,0.9099403748024433
tcn,mixed,bandpass,heldout,LL_V4,5,macro_auroc,101,-0.008162429281581174,0.00823779466296748,0.8985687995824435,0.9067312288640247,0.906806594245411
tcn,mixed,bandpass,heldout,LL_V4,5,macro_auroc,202,-0.01123976093630763,0.00939858093364554,0.8993348490794363,0.9105746100157439,0.9087334300130818
tcn,mixed,bandpass,heldout,LL_V4,0,macro_auroc,17,-0.005820926369135226,0.008903635975569868,0.8835626877424648,0.8893836141116,0.8924663237180347
tcn,mixed,bandpass,heldout,LL_V4,0,macro_auroc,29,-0.031008531625436375,0.031226054833081718,0.8536394685996725,0.8846480002251089,0.8848655234327543
tcn,mixed,bandpass,heldout,LL_V4,0,macro_auroc,43,-0.010238234252237355,0.0048888206853431315,0.8893114463207417,0.899549680572979,0.8942002670060848
tcn,mixed,bandpass,heldout,LL_V4,0,macro_auroc,101,-0.025914421434639623,0.036853437735263284,0.8521424441815911,0.8780568656162308,0.8889958819168544
tcn,mixed,bandpass,heldout,LL_V4,0,macro_auroc,202,-0.04780188548320741,0.03234493907576341,0.8470260800570925,0.8948279655402999,0.8793710191328559
tcn,mixed,bandpass,heldout,RA,20,macro_auroc,17,8.468660566629538e-05,-0.000252643914158468,0.9168314664391264,0.9167467798334601,0.9165788225249679
tcn,mixed,bandpass,heldout,RA,20,macro_auroc,29,-0.00016827821570875034,-0.00018885604813190238,0.9218098050713804,0.9219780832870892,0.9216209490232485
tcn,mixed,bandpass,heldout,RA,20,macro_auroc,43,1.2570139955814241e-05,-0.0003602932711865847,0.9176588792970053,0.9176463091570495,0.9172985860258187
tcn,mixed,bandpass,heldout,RA,20,macro_auroc,101,-0.00016081614185492477,-0.0017222679862015644,0.9149657537920314,0.9151265699338863,0.9132434858058298
tcn,mixed,bandpass,heldout,RA,20,macro_auroc,202,-0.00014813859591089606,-8.897522799533597e-06,0.9168812087641841,0.917029347360095,0.9168723112413846
tcn,mixed,bandpass,heldout,RA,15,macro_auroc,17,0.0001397399279007283,2.6554110789112073e-05,0.9161732319839541,0.9160334920560533,0.9161997860947432
tcn,mixed,bandpass,heldout,RA,15,macro_auroc,29,-0.0006701790049775669,4.3227309876270326e-05,0.9209391741114233,0.9216093531164009,0.9209824014212996
tcn,mixed,bandpass,heldout,RA,15,macro_auroc,43,-0.00020218650177272757,-0.00023044242600178677,0.9171258442357898,0.9173280307375625,0.916895401809788
tcn,mixed,bandpass,heldout,RA,15,macro_auroc,101,-0.0007417966167732049,-0.0016517576313150872,0.914344574221847,0.9150863708386202,0.9126928165905319
tcn,mixed,bandpass,heldout,RA,15,macro_auroc,202,-0.0002921030281450854,-6.101785462453435e-07,0.9163875390357015,0.9166796420638466,0.9163869288571552
tcn,mixed,bandpass,heldout,RA,10,macro_auroc,17,-0.00019818606972399344,0.0010041535225292497,0.913351391092271,0.913549577161995,0.9143555446148003
tcn,mixed,bandpass,heldout,RA,10,macro_auroc,29,-0.0023681568774603923,0.0010521886690447735,0.9172257466195761,0.9195939034970365,0.9182779352886209
tcn,mixed,bandpass,heldout,RA,10,macro_auroc,43,-0.001315107143692762,0.0004887702973126462,0.9146242919679333,0.915939399111626,0.9151130622652459
tcn,mixed,bandpass,heldout,RA,10,macro_auroc,101,-0.00333043522749521,-0.0008392783144237637,0.9106172040906149,0.9139476393181101,0.9097779257761911
tcn,mixed,bandpass,heldout,RA,10,macro_auroc,202,-0.001006457905467939,-0.0001442615089786159,0.9142352000314403,0.9152416579369083,0.9140909385224617
tcn,mixed,bandpass,heldout,RA,5,macro_auroc,17,-0.0024913069822789513,0.0033613939790474445,0.9040013340764673,0.9064926410587463,0.9073627280555148
tcn,mixed,bandpass,heldout,RA,5,macro_auroc,29,-0.0069157387625981,0.0049503364531421346,0.90435600632084,0.9112717450834381,0.9093063427739821
tcn,mixed,bandpass,heldout,RA,5,macro_auroc,43,-0.007259689160673766,0.004141695309631488,0.9038321238995868,0.9110918130602605,0.9079738192092183
tcn,mixed,bandpass,heldout,RA,5,macro_auroc,101,-0.013847320181209044,0.0031413096041117416,0.8940395963333694,0.9078869165145784,0.8971809059374811
tcn,mixed,bandpass,heldout,RA,5,macro_auroc,202,-0.004607693524398493,3.670955970624945e-05,0.9060276946293662,0.9106353881537647,0.9060644041890724
tcn,mixed,bandpass,heldout,RA,0,macro_auroc,17,-0.01217733575072888,0.008148156611595181,0.8745405719593287,0.8867179077100575,0.8826887285709238
tcn,mixed,bandpass,heldout,RA,0,macro_auroc,29,-0.018904094594702436,0.01350153336302018,0.8663588320915485,0.885262926686251,0.8798603654545687
tcn,mixed,bandpass,heldout,RA,0,macro_auroc,43,-0.035675329006896295,0.017063136385195743,0.8601167329882526,0.8957920619951489,0.8771798693734484
tcn,mixed,bandpass,heldout,RA,0,macro_auroc,101,-0.05071702154378932,0.014157569262875258,0.8336230281802823,0.8843400497240717,0.8477805974431576
tcn,mixed,bandpass,heldout,RA,0,macro_auroc,202,-0.02290103637599883,0.002210831669436475,0.8743769124716371,0.8972779488476359,0.8765877441410735
tcn,mixed,bandpass,heldout,RA_LA_V1_V6,20,macro_auroc,17,3.468048603194607e-05,-0.00023233031888425515,0.9168187813531834,0.9167841008671515,0.9165864510342991
tcn,mixed,bandpass,heldout,RA_LA_V1_V6,20,macro_auroc,29,-8.90289374628761e-05,-0.00032371089707694534,0.9219197997113151,0.922008828648778,0.9215960888142382
tcn,mixed,bandpass,heldout,RA_LA_V1_V6,20,macro_auroc,43,-0.0001358978782635134,-0.00034281515174938715,0.917545831846118,0.9176817297243816,0.9172030166943687
tcn,mixed,bandpass,heldout,RA_LA_V1_V6,20,macro_auroc,101,-1.666730480087697e-05,-0.001750987652780811,0.9151002812435463,0.9151169485483471,0.9133492935907654
tcn,mixed,bandpass,heldout,RA_LA_V1_V6,20,macro_auroc,202,-0.00011867433493417678,-3.848144240270468e-05,0.9169477151340683,0.9170663894690024,0.9169092336916655
tcn,mixed,bandpass,heldout,RA_LA_V1_V6,15,macro_auroc,17,-2.5108362411652152e-05,4.447212325009442e-05,0.9161956787675937,0.9162207871300053,0.9162401508908438
