model,kind,snr,active,comparison,condition,metric,seed,left_value,right_value,difference,n_seeds,mean_difference,std,ci95_low,ci95_high
resnet,bandpass,10,all,noisy_minus_clean,independent_rms,macro_f1,43,0.6481060524188077,0.6594330065008419,-0.011326954082034213,3,-0.008717398006207114,0.004222713050492875,-0.019207198740706748,0.0017724027282925194
resnet,bandpass,20,all,electrode_minus_independent_rms,all,macro_auroc,17,0.8664674867282184,0.8692964946118629,-0.0028290078836444854,3,-0.0009117667802615026,0.001664432410714319,-0.005046446100325218,0.003222912539802213
resnet,bandpass,20,all,electrode_minus_independent_rms,all,macro_auroc,29,0.8774966122992108,0.8773336759560468,0.00016293634316399963,3,-0.0009117667802615026,0.001664432410714319,-0.005046446100325218,0.003222912539802213
resnet,bandpass,20,all,electrode_minus_independent_rms,all,macro_auroc,43,0.8731563424731889,0.8732255712734929,-6.922880030402201e-05,3,-0.0009117667802615026,0.001664432410714319,-0.005046446100325218,0.003222912539802213
resnet,bandpass,20,all,electrode_minus_independent_rms,all,macro_ap,17,0.6991220556903215,0.6990921820974095,2.987359291195535e-05,3,0.00024322830406986462,0.0002365438600304308,-0.00034437921910743827,0.0008308358272471675
resnet,bandpass,20,all,electrode_minus_independent_rms,all,macro_ap,29,0.7317614020795118,0.7315591880687066,0.00020221401080522394,3,0.00024322830406986462,0.0002365438600304308,-0.00034437921910743827,0.0008308358272471675
resnet,bandpass,20,all,electrode_minus_independent_rms,all,macro_ap,43,0.7198237096350866,0.7193261123265942,0.0004975973084924146,3,0.00024322830406986462,0.0002365438600304308,-0.00034437921910743827,0.0008308358272471675
resnet,bandpass,20,all,electrode_minus_independent_rms,all,macro_f1,17,0.639489612306834,0.6416016731754124,-0.0021120608685784026,3,-0.001454813184915471,0.0012420281157978028,-0.004540182066384764,0.0016305556965538217
resnet,bandpass,20,all,electrode_minus_independent_rms,all,macro_f1,29,0.6704782010997643,0.6727083165962535,-0.0022301154964892156,3,-0.001454813184915471,0.0012420281157978028,-0.004540182066384764,0.0016305556965538217
resnet,bandpass,20,all,electrode_minus_independent_rms,all,macro_f1,43,0.6579952502819532,0.658017513471632,-2.2263189678795037e-05,3,-0.001454813184915471,0.0012420281157978028,-0.004540182066384764,0.0016305556965538217
resnet,bandpass,20,all,electrode_minus_independent,all,macro_auroc,17,0.8664674867282184,0.869010374607144,-0.002542887878925648,3,-0.0007410902580106867,0.0015619523494551362,-0.004621194993201137,0.0031390144771797635
resnet,bandpass,20,all,electrode_minus_independent,all,macro_auroc,29,0.8774966122992108,0.8772672398055494,0.000229372493661395,3,-0.0007410902580106867,0.0015619523494551362,-0.004621194993201137,0.0031390144771797635
resnet,bandpass,20,all,electrode_minus_independent,all,macro_auroc,43,0.8731563424731889,0.8730660978619567,9.024461123219307e-05,3,-0.0007410902580106867,0.0015619523494551362,-0.004621194993201137,0.0031390144771797635
resnet,bandpass,20,all,electrode_minus_independent,all,macro_ap,17,0.6991220556903215,0.6985034256081402,0.0006186300821813262,3,0.0004536004796443042,0.0002025379412784578,-4.953165833955167e-05,0.0009567326176281601
resnet,bandpass,20,all,electrode_minus_independent,all,macro_ap,29,0.7317614020795118,0.7315338278653895,0.00022757421412233914,3,0.0004536004796443042,0.0002025379412784578,-4.953165833955167e-05,0.0009567326176281601
resnet,bandpass,20,all,electrode_minus_independent,all,macro_ap,43,0.7198237096350866,0.7193091124924573,0.0005145971426292473,3,0.0004536004796443042,0.0002025379412784578,-4.953165833955167e-05,0.0009567326176281601
resnet,bandpass,20,all,electrode_minus_independent,all,macro_f1,17,0.639489612306834,0.6398833367067491,-0.00039372439991514074,3,-0.0010988313211513685,0.0014342725336255568,-0.004661761810814154,0.0024640991685114175
resnet,bandpass,20,all,electrode_minus_independent,all,macro_f1,29,0.6704782010997643,0.6732273747214192,-0.0027491736216549434,3,-0.0010988313211513685,0.0014342725336255568,-0.004661761810814154,0.0024640991685114175
resnet,bandpass,20,all,electrode_minus_independent,all,macro_f1,43,0.6579952502819532,0.6581488462238372,-0.0001535959418840216,3,-0.0010988313211513685,0.0014342725336255568,-0.004661761810814154,0.0024640991685114175
resnet,bandpass,20,all,covariance_minus_electrode,all,macro_auroc,17,0.8675395936696312,0.8664674867282184,0.0010721069414127982,3,0.0008418910541754254,0.00041210804738466483,-0.00018184208763592606,0.001865624195986777
resnet,bandpass,20,all,covariance_minus_electrode,all,macro_auroc,29,0.8778627244701747,0.8774966122992108,0.0003661121709638282,3,0.0008418910541754254,0.00041210804738466483,-0.00018184208763592606,0.001865624195986777
resnet,bandpass,20,all,covariance_minus_electrode,all,macro_auroc,43,0.8742437965233385,0.8731563424731889,0.00108745405014965,3,0.0008418910541754254,0.00041210804738466483,-0.00018184208763592606,0.001865624195986777
resnet,bandpass,20,all,covariance_minus_electrode,all,macro_ap,17,0.6997273864371802,0.6991220556903215,0.0006053307468587565,3,0.00024884652267009866,0.0004965465901570403,-0.0009846435875647546,0.0014823366329049519
resnet,bandpass,20,all,covariance_minus_electrode,all,macro_ap,29,0.7322209123458226,0.7317614020795118,0.00045951026631085856,3,0.00024884652267009866,0.0004965465901570403,-0.0009846435875647546,0.0014823366329049519
resnet,bandpass,20,all,covariance_minus_electrode,all,macro_ap,43,0.7195054081899273,0.7198237096350866,-0.00031830144515931913,3,0.00024884652267009866,0.0004965465901570403,-0.0009846435875647546,0.0014823366329049519
resnet,bandpass,20,all,covariance_minus_electrode,all,macro_f1,17,0.6382791733204642,0.639489612306834,-0.001210438986369744,3,0.0009647542400239203,0.0024313064626065007,-0.005074945832484337,0.007004454312532177
resnet,bandpass,20,all,covariance_minus_electrode,all,macro_f1,29,0.674067643991869,0.6704782010997643,0.0035894428921047217,3,0.0009647542400239203,0.0024313064626065007,-0.005074945832484337,0.007004454312532177
resnet,bandpass,20,all,covariance_minus_electrode,all,macro_f1,43,0.6585105090962899,0.6579952502819532,0.0005152588143367831,3,0.0009647542400239203,0.0024313064626065007,-0.005074945832484337,0.007004454312532177
resnet,bandpass,20,all,noisy_minus_clean,covariance,macro_auroc,17,0.8675395936696312,0.86728516533319,0.00025442833644118146,3,0.0005927306236255999,0.00029374301087283834,-0.0001369674672376624,0.0013224287144888622
resnet,bandpass,20,all,noisy_minus_clean,covariance,macro_auroc,29,0.8778627244701747,0.8771220235504608,0.0007407009197138992,3,0.0005927306236255999,0.00029374301087283834,-0.0001369674672376624,0.0013224287144888622
resnet,bandpass,20,all,noisy_minus_clean,covariance,macro_auroc,43,0.8742437965233385,0.8734607339086168,0.000783062614721719,3,0.0005927306236255999,0.00029374301087283834,-0.0001369674672376624,0.0013224287144888622
resnet,bandpass,20,all,noisy_minus_clean,covariance,macro_ap,17,0.6997273864371802,0.6994987306907255,0.00022865574645469788,3,0.0006716691529466227,0.0005908974466239395,-0.0007962014779706929,0.0021395397838639384
resnet,bandpass,20,all,noisy_minus_clean,covariance,macro_ap,29,0.7322209123458226,0.7317771406881841,0.00044377165763853643,3,0.0006716691529466227,0.0005908974466239395,-0.0007962014779706929,0.0021395397838639384
resnet,bandpass,20,all,noisy_minus_clean,covariance,macro_ap,43,0.7195054081899273,0.7181628281351806,0.0013425800547466338,3,0.0006716691529466227,0.0005908974466239395,-0.0007962014779706929,0.0021395397838639384
resnet,bandpass,20,all,noisy_minus_clean,covariance,macro_f1,17,0.6382791733204642,0.6439755981335089,-0.005696424813044665,3,-0.001797211697136314,0.003543767849987591,-0.010600419054869782,0.007005995660597154
resnet,bandpass,20,all,noisy_minus_clean,covariance,macro_f1,29,0.674067643991869,0.6728403568656813,0.0012272871261876928,3,-0.001797211697136314,0.003543767849987591,-0.010600419054869782,0.007005995660597154
resnet,bandpass,20,all,noisy_minus_clean,covariance,macro_f1,43,0.6585105090962899,0.6594330065008419,-0.0009224974045519696,3,-0.001797211697136314,0.003543767849987591,-0.010600419054869782,0.007005995660597154
resnet,bandpass,20,all,noisy_minus_clean,electrode,macro_auroc,17,0.8664674867282184,0.86728516533319,-0.0008176786049716167,3,-0.00024916043054982556,0.0005980495034798649,-0.0017347977556193077,0.0012364768945196565
resnet,bandpass,20,all,noisy_minus_clean,electrode,macro_auroc,29,0.8774966122992108,0.8771220235504608,0.000374588748750071,3,-0.00024916043054982556,0.0005980495034798649,-0.0017347977556193077,0.0012364768945196565
resnet,bandpass,20,all,noisy_minus_clean,electrode,macro_auroc,43,0.8731563424731889,0.8734607339086168,-0.0003043914354279309,3,-0.00024916043054982556,0.0005980495034798649,-0.0017347977556193077,0.0012364768945196565
resnet,bandpass,20,all,noisy_minus_clean,electrode,macro_ap,17,0.6991220556903215,0.6994987306907255,-0.00037667500040405866,3,0.00042282263027652406,0.0010872723178763247,-0.002278111537468776,0.0031237567980218236
resnet,bandpass,20,all,noisy_minus_clean,electrode,macro_ap,29,0.7317614020795118,0.7317771406881841,-1.573860867232213e-05,3,0.00042282263027652406,0.0010872723178763247,-0.002278111537468776,0.0031237567980218236
resnet,bandpass,20,all,noisy_minus_clean,electrode,macro_ap,43,0.7198237096350866,0.7181628281351806,0.001660881499905953,3,0.00042282263027652406,0.0010872723178763247,-0.002278111537468776,0.0031237567980218236
resnet,bandpass,20,all,noisy_minus_clean,electrode,macro_f1,17,0.639489612306834,0.6439755981335089,-0.004485985826674921,3,-0.0027619659371602343,0.001562949796128524,-0.006644548467247477,0.001120616592927008
resnet,bandpass,20,all,noisy_minus_clean,electrode,macro_f1,29,0.6704782010997643,0.6728403568656813,-0.002362155765917029,3,-0.0027619659371602343,0.001562949796128524,-0.006644548467247477,0.001120616592927008
resnet,bandpass,20,all,noisy_minus_clean,electrode,macro_f1,43,0.6579952502819532,0.6594330065008419,-0.0014377562188887527,3,-0.0027619659371602343,0.001562949796128524,-0.006644548467247477,0.001120616592927008
resnet,bandpass,20,all,noisy_minus_clean,independent,macro_auroc,17,0.869010374607144,0.86728516533319,0.0017252092739540315,3,0.0004919298274608611,0.0011016323215042054,-0.002244676566836887,0.003228536221758609
resnet,bandpass,20,all,noisy_minus_clean,independent,macro_auroc,29,0.8772672398055494,0.8771220235504608,0.00014521625508867597,3,0.0004919298274608611,0.0011016323215042054,-0.002244676566836887,0.003228536221758609
resnet,bandpass,20,all,noisy_minus_clean,independent,macro_auroc,43,0.8730660978619567,0.8734607339086168,-0.000394636046660124,3,0.0004919298274608611,0.0011016323215042054,-0.002244676566836887,0.003228536221758609
resnet,bandpass,20,all,noisy_minus_clean,independent,macro_ap,17,0.6985034256081402,0.6994987306907255,-0.0009953050825853849,3,-3.0777849367780163e-05,0.0010864988119778961,-0.002729790521940556,0.0026682348232049957
resnet,bandpass,20,all,noisy_minus_clean,independent,macro_ap,29,0.7315338278653895,0.7317771406881841,-0.00024331282279466127,3,-3.0777849367780163e-05,0.0010864988119778961,-0.002729790521940556,0.0026682348232049957
resnet,bandpass,20,all,noisy_minus_clean,independent,macro_ap,43,0.7193091124924573,0.7181628281351806,0.0011462843572767056,3,-3.0777849367780163e-05,0.0010864988119778961,-0.002729790521940556,0.0026682348232049957
resnet,bandpass,20,all,noisy_minus_clean,independent,macro_f1,17,0.6398833367067491,0.6439755981335089,-0.00409226142675978,3,-0.0016631346160088656,0.0022635595607076436,-0.007286128283486051,0.00395985905146832
resnet,bandpass,20,all,noisy_minus_clean,independent,macro_f1,29,0.6732273747214192,0.6728403568656813,0.0003870178557379145,3,-0.0016631346160088656,0.0022635595607076436,-0.007286128283486051,0.00395985905146832
resnet,bandpass,20,all,noisy_minus_clean,independent,macro_f1,43,0.6581488462238372,0.6594330065008419,-0.0012841602770047311,3,-0.0016631346160088656,0.0022635595607076436,-0.007286128283486051,0.00395985905146832
resnet,bandpass,20,all,noisy_minus_clean,independent_rms,macro_auroc,17,0.8692964946118629,0.86728516533319,0.0020113292786728687,3,0.0006626063497116771,0.0011892018644790324,-0.002291534848687884,0.0036167475481112383
resnet,bandpass,20,all,noisy_minus_clean,independent_rms,macro_auroc,29,0.8773336759560468,0.8771220235504608,0.00021165240558607135,3,0.0006626063497116771,0.0011892018644790324,-0.002291534848687884,0.0036167475481112383
resnet,bandpass,20,all,noisy_minus_clean,independent_rms,macro_auroc,43,0.8732255712734929,0.8734607339086168,-0.0002351626351239089,3,0.0006626063497116771,0.0011892018644790324,-0.002291534848687884,0.0036167475481112383
resnet,bandpass,20,all,noisy_minus_clean,independent_rms,macro_ap,17,0.6990921820974095,0.6994987306907255,-0.000406548593316014,3,0.0001795943262066594,0.000857103508054929,-0.0019495688209997069,0.0023087574734130256
resnet,bandpass,20,all,noisy_minus_clean,independent_rms,macro_ap,29,0.7315591880687066,0.7317771406881841,-0.00021795261947754607,3,0.0001795943262066594,0.000857103508054929,-0.0019495688209997069,0.0023087574734130256
resnet,bandpass,20,all,noisy_minus_clean,independent_rms,macro_ap,43,0.7193261123265942,0.7181628281351806,0.0011632841914135383,3,0.0001795943262066594,0.000857103508054929,-0.0019495688209997069,0.0023087574734130256
resnet,bandpass,20,all,noisy_minus_clean,independent_rms,macro_f1,17,0.6416016731754124,0.6439755981335089,-0.0023739249580965183,3,-0.001307152752244763,0.0011248621920179668,-0.004101465343924107,0.0014871598394345811
resnet,bandpass,20,all,noisy_minus_clean,independent_rms,macro_f1,29,0.6727083165962535,0.6728403568656813,-0.00013204026942781333,3,-0.001307152752244763,0.0011248621920179668,-0.004101465343924107,0.0014871598394345811
resnet,bandpass,20,all,noisy_minus_clean,independent_rms,macro_f1,43,0.658017513471632,0.6594330065008419,-0.0014154930292099577,3,-0.001307152752244763,0.0011248621920179668,-0.004101465343924107,0.0014871598394345811
