model,kind,snr,condition,active,metric,n_seeds,mean,std,ci95_low,ci95_high
resnet,bandpass,10,covariance,all,auroc_STTC_clean_drop,3,0.010807890247781135,0.0037427913549776767,0.0015102810957831909,0.020105499399779077
resnet,bandpass,10,covariance,all,auroc_STTC_normalized_robustness,3,0.9881369469578692,0.00416248374675754,0.9777967641081292,0.9984771298076093
resnet,bandpass,10,covariance,all,f1_CD_clean_drop,3,-0.010240407745662669,0.047912550488862594,-0.129261781279713,0.10878096578838767
resnet,bandpass,10,covariance,all,f1_CD_normalized_robustness,3,1.0194553970959828,0.08039996514724827,0.8197308116527662,1.2191799825391993
resnet,bandpass,10,covariance,all,f1_HYP_clean_drop,3,-0.009943715605132353,0.03782176589736152,-0.10389819059459635,0.08401075938433164
resnet,bandpass,10,covariance,all,f1_HYP_normalized_robustness,3,1.0245712150525843,0.07729759373732153,0.8325533474245272,1.2165890826806414
resnet,bandpass,10,covariance,all,f1_MI_clean_drop,3,0.016530350907537888,0.00598611027286879,0.0016600286321927452,0.03140067318288303
resnet,bandpass,10,covariance,all,f1_MI_normalized_robustness,3,0.972459300476389,0.009665019673759587,0.9484500606202915,0.9964685403324864
resnet,bandpass,10,covariance,all,f1_NORM_clean_drop,3,0.022905122740397577,0.015912103133547535,-0.016622732726418607,0.06243297820721376
resnet,bandpass,10,covariance,all,f1_NORM_normalized_robustness,3,0.9722446233059663,0.019299792432157976,0.9243012810968831,1.0201879655150494
resnet,bandpass,10,covariance,all,f1_STTC_clean_drop,3,0.026982101218223236,0.009203089776846134,0.004120358839219136,0.049843843597227336
resnet,bandpass,10,covariance,all,f1_STTC_normalized_robustness,3,0.9627456312510253,0.012773223230103105,0.931015185724914,0.9944760767771366
resnet,bandpass,10,covariance,all,macro_ap_clean_drop,3,0.01397756847372992,0.005758593699976579,-0.0003275713028524901,0.02828270825031233
resnet,bandpass,10,covariance,all,macro_ap_normalized_robustness,3,0.980364665723032,0.008540127715820243,0.9591498124012616,1.0015795190448025
resnet,bandpass,10,covariance,all,macro_auroc_clean_drop,3,0.007854508438793687,0.004716506562415163,-0.003861943380474537,0.01957096025806191
resnet,bandpass,10,covariance,all,macro_auroc_normalized_robustness,3,0.9909797854404091,0.005446701838126891,0.9774494279998259,1.0045101428809924
resnet,bandpass,10,covariance,all,macro_f1_clean_drop,3,0.009246690303072755,0.007117443887347516,-0.00843402046853497,0.02692740107468048
resnet,bandpass,10,covariance,all,macro_f1_normalized_robustness,3,0.9858741989845275,0.011090720702048246,0.9583233214384208,1.0134250765306343
resnet,bandpass,10,electrode,all,ap_CD_clean_drop,3,0.018393887975374962,0.019442453034520073,-0.02990384281601247,0.0666916187667624
resnet,bandpass,10,electrode,all,ap_CD_normalized_robustness,3,0.9742330383638683,0.02715084290697889,0.9067866055936689,1.0416794711340678
resnet,bandpass,10,electrode,all,ap_HYP_clean_drop,3,-0.0028695891014324237,0.0012976542871916288,-0.006093141053019695,0.00035396285015484776
resnet,bandpass,10,electrode,all,ap_HYP_normalized_robustness,3,1.0048155245079797,0.002473099436352403,0.9986720049333043,1.010959044082655
resnet,bandpass,10,electrode,all,ap_MI_clean_drop,3,0.020236296392490843,0.016992368147462935,-0.021975086134043826,0.062447678919025515
