model,seed,case_id,prediction_case_id,condition,snr,noise_seed,status,passed,reference_prediction_path,reference_prediction_sha256,reference_p_sha256,input_sha256,checkpoint_sha256,cohort_sha256,thresholds_sha256,original_run_fingerprint,original_source_sha256,all_original_metrics_recomputed,maximum_original_metric_abs_error,fresh_prediction_path,fresh_prediction_sha256,fresh_p_sha256,probabilities_max_abs,fixed_threshold_label_agreement,fresh_macro_auroc_difference,fresh_macro_f1_difference,fresh_ece_difference,numerical_comparison,cross_device_bridge,evidence_note
resnet,17,I__snr_0__noise_404,standard__n404__independent_rms__snr0,I,0,404,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/resnet/seed_17/standard__n404__independent_rms__snr0.npz,d054e0e0ac4cc8702c9f99e228a0b33bb00e4e5f010bde6966a4abf86c937c74,295b4941ef76f472814cc93f9793ee12edc172b0dc199c46b2fb7fa928c1dcb8,b9685535e0d715ed9954ee60e7ab5fe88109a982718286ff18519e20e4dca459,ae1af3b6f26199f28384c78976613cac3bbf3b73d74995a9807710c0bc2f274f,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,67a192f30cd01eaa272fc9818bd0dec87e03ed8b255caf38029ba66ff9129595,8c34291679df86ee9005f5ec8dae8741de853475e1f2870299ee2226b8bb3c51,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,1.1920928955078125e-07,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
resnet,17,E__snr_0__noise_505,standard__n505__electrode__snr0,E,0,505,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/resnet/seed_17/standard__n505__electrode__snr0.npz,f2ac80c0b1611384c7dc48f287ffcccf0a0b26f41a0c265a852e82c1142e71d3,24a2eded230a1f5e8c32af5d914173aff9b00a8725d8970099eeeba8d144083e,42b6424cc834cef160a7cb3f74c5dfcc17f21eeab757205a60a26c8986fbff79,ae1af3b6f26199f28384c78976613cac3bbf3b73d74995a9807710c0bc2f274f,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,67a192f30cd01eaa272fc9818bd0dec87e03ed8b255caf38029ba66ff9129595,8c34291679df86ee9005f5ec8dae8741de853475e1f2870299ee2226b8bb3c51,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,5.960464477539063e-08,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
resnet,17,I__snr_0__noise_505,standard__n505__independent_rms__snr0,I,0,505,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/resnet/seed_17/standard__n505__independent_rms__snr0.npz,0114255e06f86143075131ed4b605db06d4722aca6f8f14aa7a0d25a1bb563cc,704b70a694f1b8609ec6503119c44344f41b51d463f7cae0aba5ddc7676d0bbf,ce3dcc966a294de3f65ce5c8391a420750abbaa2fd697122f8d6836e7100a9aa,ae1af3b6f26199f28384c78976613cac3bbf3b73d74995a9807710c0bc2f274f,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,67a192f30cd01eaa272fc9818bd0dec87e03ed8b255caf38029ba66ff9129595,8c34291679df86ee9005f5ec8dae8741de853475e1f2870299ee2226b8bb3c51,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,1.1920928955078125e-07,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
resnet,17,E__snr_5__noise_8128,standard__n8128__electrode__snr5,E,5,8128,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/resnet/seed_17/standard__n8128__electrode__snr5.npz,05746ccc650273665c33a6bbf32781c6d0f39f765c5be08942d1c57f4f312442,792d2e85dc7dfd3758e36f6faabf45716dca9f819c05652a4b869439b8d665e4,a114022f00f77977526a8a7b16dd997e3a58abcbd77c090af1d926369049c636,ae1af3b6f26199f28384c78976613cac3bbf3b73d74995a9807710c0bc2f274f,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,67a192f30cd01eaa272fc9818bd0dec87e03ed8b255caf38029ba66ff9129595,8c34291679df86ee9005f5ec8dae8741de853475e1f2870299ee2226b8bb3c51,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,5.960464477539063e-08,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
resnet,17,I__snr_5__noise_8128,standard__n8128__independent_rms__snr5,I,5,8128,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/resnet/seed_17/standard__n8128__independent_rms__snr5.npz,88c859630002e3f60c9dd61c69deaa077f4b94cf2ac92bca06ac9a8f3adbd89c,2ad7e9b86ccfaccb3b3d86c1f905ef64b361e05062d1c5d9ebe360be2726b08e,9ac7f1df732224f4a0a2fc01ed414b32fdc10d4ec73eead7d7e5fff91a464581,ae1af3b6f26199f28384c78976613cac3bbf3b73d74995a9807710c0bc2f274f,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,67a192f30cd01eaa272fc9818bd0dec87e03ed8b255caf38029ba66ff9129595,8c34291679df86ee9005f5ec8dae8741de853475e1f2870299ee2226b8bb3c51,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,5.960464477539063e-08,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
resnet,17,E__snr_5__noise_101,standard__n101__electrode__snr5,E,5,101,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/resnet/seed_17/standard__n101__electrode__snr5.npz,117f76ef961995fc0cd6f38b829bfb1fc1d944f44a2574229070e3893ce2fbd4,7e8f77f3e2401ed68cb311e5f95d9f130642662e6d1f5b5ffaa1cd17c54e1fbc,a9b52831e24c7768419b845bb3083af3c8a16ec5e32b5fdb5b13c78d41daae5a,ae1af3b6f26199f28384c78976613cac3bbf3b73d74995a9807710c0bc2f274f,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,67a192f30cd01eaa272fc9818bd0dec87e03ed8b255caf38029ba66ff9129595,8c34291679df86ee9005f5ec8dae8741de853475e1f2870299ee2226b8bb3c51,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,5.960464477539063e-08,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
resnet,17,I__snr_5__noise_101,standard__n101__independent_rms__snr5,I,5,101,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/resnet/seed_17/standard__n101__independent_rms__snr5.npz,e7af1b47638d2ab3e001bc9e7e0255c3062f198835a30edecee9f586ebedc213,b4101aa8f5d085190bcec28445c6c9a23cb1e44ac48865665d6a5f1cf2cfb75c,d49ac1d77ee75afd3789bb2ceff039ce8d719c2ca6f6a349c9c17f7098b08599,ae1af3b6f26199f28384c78976613cac3bbf3b73d74995a9807710c0bc2f274f,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,67a192f30cd01eaa272fc9818bd0dec87e03ed8b255caf38029ba66ff9129595,8c34291679df86ee9005f5ec8dae8741de853475e1f2870299ee2226b8bb3c51,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,1.1920928955078125e-07,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
resnet,17,E__snr_5__noise_202,standard__n202__electrode__snr5,E,5,202,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/resnet/seed_17/standard__n202__electrode__snr5.npz,2e012fdacaf1205ec6f2249d082c40084bf4901147935b514a8c365adeced0d0,5c9858c7d1f1cc1178c32a586d0cc93b2fdf260ee2f2bf1fe0758e93723b14a8,6c3f29be5575354876cd0d27a39ced457ab439a24964f15c6afe323c5cda1cd5,ae1af3b6f26199f28384c78976613cac3bbf3b73d74995a9807710c0bc2f274f,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,67a192f30cd01eaa272fc9818bd0dec87e03ed8b255caf38029ba66ff9129595,8c34291679df86ee9005f5ec8dae8741de853475e1f2870299ee2226b8bb3c51,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,1.1920928955078125e-07,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
resnet,17,I__snr_5__noise_202,standard__n202__independent_rms__snr5,I,5,202,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/resnet/seed_17/standard__n202__independent_rms__snr5.npz,dc75e2dfcd994d631a33fd117a0ea63f6247e8b202016b2fb27d1d4c9981b775,67115dab0a15d9607536b6182cf5a2ce79cedaa7f2036d9439d79f6437087244,0360ee49bce1989641f1db50607d38189be93cd3e3f0c15d2967aeceb8879683,ae1af3b6f26199f28384c78976613cac3bbf3b73d74995a9807710c0bc2f274f,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,67a192f30cd01eaa272fc9818bd0dec87e03ed8b255caf38029ba66ff9129595,8c34291679df86ee9005f5ec8dae8741de853475e1f2870299ee2226b8bb3c51,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,1.1102230246251565e-16,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
resnet,17,E__snr_5__noise_303,standard__n303__electrode__snr5,E,5,303,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/resnet/seed_17/standard__n303__electrode__snr5.npz,fdef5a8bcf144726adbb268ed69ff5680d2e83db69bc6bcc8b7a091885d99f4e,d090e7181ca3cb1e1cbedcdcc5c3d0766865825f42b13403c7728f4a6f9b625f,11085aab3b59af30ed304293a4d6b71096b369fe6a48bc66e37a8d7f0b8ef749,ae1af3b6f26199f28384c78976613cac3bbf3b73d74995a9807710c0bc2f274f,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,67a192f30cd01eaa272fc9818bd0dec87e03ed8b255caf38029ba66ff9129595,8c34291679df86ee9005f5ec8dae8741de853475e1f2870299ee2226b8bb3c51,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,1.1102230246251565e-16,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
resnet,17,I__snr_5__noise_303,standard__n303__independent_rms__snr5,I,5,303,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/resnet/seed_17/standard__n303__independent_rms__snr5.npz,68a51a70d74a74ad7103b1eca928a2e47fa457b7892ea84a470ec9e2419209a2,26fa9adb3a3dace20b7fb1f638fa6e8fc789e51107d4ed398e4d116901eee28f,c20aab6721faa0e8591c24d76190edbb47049c50f9ed46c7a86ae50545ff5794,ae1af3b6f26199f28384c78976613cac3bbf3b73d74995a9807710c0bc2f274f,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,67a192f30cd01eaa272fc9818bd0dec87e03ed8b255caf38029ba66ff9129595,8c34291679df86ee9005f5ec8dae8741de853475e1f2870299ee2226b8bb3c51,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,5.960464477539063e-08,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
resnet,17,E__snr_5__noise_404,standard__n404__electrode__snr5,E,5,404,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/resnet/seed_17/standard__n404__electrode__snr5.npz,172ab8415a64dd03ddf424e6fc3f15cfcbfd2141af1365b5fd9968a999b70dec,12550eb5318556da0bcf5a18aec9b332ef1f48dbc4fb880a28d3f588cb10a667,b87c690599f9e43fd18ff01ff673d41836632423c4e2b1a4f7594389236e9e02,ae1af3b6f26199f28384c78976613cac3bbf3b73d74995a9807710c0bc2f274f,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,67a192f30cd01eaa272fc9818bd0dec87e03ed8b255caf38029ba66ff9129595,8c34291679df86ee9005f5ec8dae8741de853475e1f2870299ee2226b8bb3c51,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,8.326672684688674e-17,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
resnet,17,I__snr_5__noise_404,standard__n404__independent_rms__snr5,I,5,404,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/resnet/seed_17/standard__n404__independent_rms__snr5.npz,0ace9efeee441c210e5183ebb8b230e3e59529e722cc6ab78680eb8f0328341b,f75bf49e158060acb84e84a83054f18c9437cc32719c140c6f784e67ce99db9b,39d832fbf0ea92025813b71fe99c3a23638662e68df3c98584f1e9933048a487,ae1af3b6f26199f28384c78976613cac3bbf3b73d74995a9807710c0bc2f274f,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,67a192f30cd01eaa272fc9818bd0dec87e03ed8b255caf38029ba66ff9129595,8c34291679df86ee9005f5ec8dae8741de853475e1f2870299ee2226b8bb3c51,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,1.1102230246251565e-16,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
resnet,17,E__snr_5__noise_505,standard__n505__electrode__snr5,E,5,505,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/resnet/seed_17/standard__n505__electrode__snr5.npz,ab663973e3a8c2cd2474fc1f807e9a8c2fa15bbe89f136ca2c753e33f3c3e566,f2afe5b407754b1df0c26695feccd4f1e7f18644bf8b96c98e117fefa47a40bb,55993a149666eee52bca0be88f2fce8d7c3203c66b73c39bf19371aee26ad4a6,ae1af3b6f26199f28384c78976613cac3bbf3b73d74995a9807710c0bc2f274f,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,67a192f30cd01eaa272fc9818bd0dec87e03ed8b255caf38029ba66ff9129595,8c34291679df86ee9005f5ec8dae8741de853475e1f2870299ee2226b8bb3c51,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,2.980232247096204e-08,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
resnet,17,I__snr_5__noise_505,standard__n505__independent_rms__snr5,I,5,505,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/resnet/seed_17/standard__n505__independent_rms__snr5.npz,c3e209b128293975b380e9099c323ea78820338f13dcd26a4bb1cdd6d8206dcf,1f41d4d86e27480b34ea3f3f07fe6ef7ee26d0ab549d517c39099262f45c121e,2e1ebb8fee3c5cfc3af7c2a5eede4bb35c6eed8e806f604d6181ebc212b9c620,ae1af3b6f26199f28384c78976613cac3bbf3b73d74995a9807710c0bc2f274f,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,67a192f30cd01eaa272fc9818bd0dec87e03ed8b255caf38029ba66ff9129595,8c34291679df86ee9005f5ec8dae8741de853475e1f2870299ee2226b8bb3c51,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,1.490116116609208e-08,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
resnet,17,E__snr_10__noise_8128,standard__n8128__electrode__snr10,E,10,8128,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/resnet/seed_17/standard__n8128__electrode__snr10.npz,bafea07e2c7e79562cdebed2f34953d653853610fc40466c77390d3e26ca3b57,365fe4c755c5fb422ad04a11fb04f4c500aebbe5f77d74d555b7230a11d0247a,f3748f9ddb4fcc1a68c5173fc418ec9284195cab1bb36f491b124eebf0a7d449,ae1af3b6f26199f28384c78976613cac3bbf3b73d74995a9807710c0bc2f274f,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,67a192f30cd01eaa272fc9818bd0dec87e03ed8b255caf38029ba66ff9129595,8c34291679df86ee9005f5ec8dae8741de853475e1f2870299ee2226b8bb3c51,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,1.1920928955078125e-07,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
resnet,17,I__snr_10__noise_8128,standard__n8128__independent_rms__snr10,I,10,8128,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/resnet/seed_17/standard__n8128__independent_rms__snr10.npz,1502fec77e02b01ed6eecba48a6b3cd74992cdd7ff2418cb05989488fa56d79e,ea16f9255d070796be42d8c979c5f07502dcc46fd35da38c162df3fc8bbfb6ff,52a737fdeb584852a0d45c42729c1a3c8a4457e5b51ab403ca1fd00fd4b40bb9,ae1af3b6f26199f28384c78976613cac3bbf3b73d74995a9807710c0bc2f274f,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,67a192f30cd01eaa272fc9818bd0dec87e03ed8b255caf38029ba66ff9129595,8c34291679df86ee9005f5ec8dae8741de853475e1f2870299ee2226b8bb3c51,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,1.490116123548102e-08,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
resnet,17,E__snr_10__noise_101,standard__n101__electrode__snr10,E,10,101,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/resnet/seed_17/standard__n101__electrode__snr10.npz,c440664ee314ec752ac7229cee85915998bc97bf2ad37a09b645bbf1ee6b7db3,37f61c7e5df169fb8959f0e1168a36e44748ae22bd7095c89e772868c61e244c,e1c5a093c971f8dd322ef87c4a61793f2d978a2d00dc936ce1086c33dc58d528,ae1af3b6f26199f28384c78976613cac3bbf3b73d74995a9807710c0bc2f274f,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,67a192f30cd01eaa272fc9818bd0dec87e03ed8b255caf38029ba66ff9129595,8c34291679df86ee9005f5ec8dae8741de853475e1f2870299ee2226b8bb3c51,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,1.1102230246251565e-16,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
resnet,17,I__snr_10__noise_101,standard__n101__independent_rms__snr10,I,10,101,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/resnet/seed_17/standard__n101__independent_rms__snr10.npz,b33b58fd1b1c56ecdd4411753e328e5832f948612e90cd2299868aa301eb612b,1a56b1c3ab504aa1202471c45064f5e07219637dcd093c3d330b58f725778b36,2e11974ad9bf84a2a653ea36780b96e915ea2f3150c9ce8d696e750a95c83949,ae1af3b6f26199f28384c78976613cac3bbf3b73d74995a9807710c0bc2f274f,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,67a192f30cd01eaa272fc9818bd0dec87e03ed8b255caf38029ba66ff9129595,8c34291679df86ee9005f5ec8dae8741de853475e1f2870299ee2226b8bb3c51,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,1.1102230246251565e-16,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
resnet,17,E__snr_10__noise_202,standard__n202__electrode__snr10,E,10,202,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/resnet/seed_17/standard__n202__electrode__snr10.npz,bad4ff9052b75e87e847cea908c19b7f70b2296a4a20b2611f9cb6bc77abfe03,f64735f4aeccac2cf06a696ac6bfea2182e3470e404905f238c84b16517fb893,3d70887ac00be71d38641e553b5714375d65d43e8ab541234506fbea4dc34e40,ae1af3b6f26199f28384c78976613cac3bbf3b73d74995a9807710c0bc2f274f,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,67a192f30cd01eaa272fc9818bd0dec87e03ed8b255caf38029ba66ff9129595,8c34291679df86ee9005f5ec8dae8741de853475e1f2870299ee2226b8bb3c51,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,5.960464477539063e-08,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
resnet,17,I__snr_10__noise_202,standard__n202__independent_rms__snr10,I,10,202,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/resnet/seed_17/standard__n202__independent_rms__snr10.npz,2c9386c3616805510597b3ae53f6234abeb9aaba3b57ef35bafdec21a71b1554,643c1f8709287c1d55e0422fed55d1d722a729189c3c8afbac966af2739e0b18,fa03e8ff81a47d8c5aba08b3ed4465ae3a01e93831fe18abff00db5f891a5c45,ae1af3b6f26199f28384c78976613cac3bbf3b73d74995a9807710c0bc2f274f,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,67a192f30cd01eaa272fc9818bd0dec87e03ed8b255caf38029ba66ff9129595,8c34291679df86ee9005f5ec8dae8741de853475e1f2870299ee2226b8bb3c51,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,3.7252902637674445e-09,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
resnet,17,E__snr_10__noise_303,standard__n303__electrode__snr10,E,10,303,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/resnet/seed_17/standard__n303__electrode__snr10.npz,5756f174b7f1e4069d1610e8cfaefccbc7de565a5480cd1810ad0be34ddacbeb,cb3947df764a419f0d6604267bb4fc58cbb04d18cf55d87e8c3146714ebabb78,d27221228a6175077197c5969fe2e636abdf77f352110f583ed6244c3f94b2e2,ae1af3b6f26199f28384c78976613cac3bbf3b73d74995a9807710c0bc2f274f,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,67a192f30cd01eaa272fc9818bd0dec87e03ed8b255caf38029ba66ff9129595,8c34291679df86ee9005f5ec8dae8741de853475e1f2870299ee2226b8bb3c51,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,5.960464477539063e-08,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
resnet,17,I__snr_10__noise_303,standard__n303__independent_rms__snr10,I,10,303,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/resnet/seed_17/standard__n303__independent_rms__snr10.npz,67807627852f51ed31ed259764639358fd6cb79a1fa7f0e2079110f920fc8b64,57a1a3c884ff169111bd2d6dcc9744a11fd6ebc5bf0309fdf34f4ad490418172,4cca537f5eea5b5d6ca82ef45d0358b7471452611b18e7bbe977f9002fd8514c,ae1af3b6f26199f28384c78976613cac3bbf3b73d74995a9807710c0bc2f274f,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,67a192f30cd01eaa272fc9818bd0dec87e03ed8b255caf38029ba66ff9129595,8c34291679df86ee9005f5ec8dae8741de853475e1f2870299ee2226b8bb3c51,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,7.450580694068343e-09,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
resnet,17,E__snr_10__noise_404,standard__n404__electrode__snr10,E,10,404,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/resnet/seed_17/standard__n404__electrode__snr10.npz,6ff063ed929aab6be0f30fc52491c232ac7dbd17744989cd5dfc63430f4ad33d,504021c65a71cad380dd41470a4bed05850bbf12b4975b00bb5661a14d7bcfcd,fc7501548d880b83095d2309ef6e16796d4f009b3847b4e6d2f1d864bc9dfca1,ae1af3b6f26199f28384c78976613cac3bbf3b73d74995a9807710c0bc2f274f,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,67a192f30cd01eaa272fc9818bd0dec87e03ed8b255caf38029ba66ff9129595,8c34291679df86ee9005f5ec8dae8741de853475e1f2870299ee2226b8bb3c51,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,1.1102230246251565e-16,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
resnet,17,I__snr_10__noise_404,standard__n404__independent_rms__snr10,I,10,404,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/resnet/seed_17/standard__n404__independent_rms__snr10.npz,6454308dd83729d73072d4c59f6b1a6e80d93aee4b54288560fdb4928336c67b,e6aedfc527739548431f18fc0a93cf1cc870339fb97e3b4c0bbcb6142b681cef,dc05ef41e573ddcb91f35d3658be71e2bf841c76403c1d5b67bfc07df3cf6cf9,ae1af3b6f26199f28384c78976613cac3bbf3b73d74995a9807710c0bc2f274f,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,67a192f30cd01eaa272fc9818bd0dec87e03ed8b255caf38029ba66ff9129595,8c34291679df86ee9005f5ec8dae8741de853475e1f2870299ee2226b8bb3c51,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,1.490116116609208e-08,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
