kind,snr,condition,active,lead,rms_mean,variance_mean,snr_mean,snr_p05,snr_p95
bandpass,0,independent,all,aVL,0.21426618604150877,0.05256436706432873,-5.898733486036579,-12.869209544623912,0.17397511898989976
bandpass,0,independent,all,aVF,0.21424629316004468,0.052567966250042064,-5.085446067121682,-11.580273298188304,0.14251494841983453
bandpass,0,independent,all,V1,0.21432933034283863,0.05246654253680953,-1.2954163664350213,-6.513239177936823,4.326640039275347
bandpass,0,independent,all,V2,0.21483064914317723,0.0529216449017124,2.5447512468911775,-3.4581211528518265,6.536545118889897
bandpass,0,independent,all,V3,0.21512901073114227,0.05306182718112115,2.147231561441138,-1.969410363171383,5.7485584307048185
bandpass,0,independent,all,V4,0.21441949877539354,0.052677579763770965,1.3919910386627148,-2.0392990518318856,4.940780778925795
bandpass,0,independent,all,V5,0.21405010541129335,0.05223890094597358,0.18795797019986518,-4.0380697080608146,3.8001273728183493
bandpass,0,independent,all,V6,0.21509381343098405,0.05286809236982168,-0.96343791069722,-6.072612807682652,3.1283850884299533
bandpass,20,independent_rms,all,I,0.024431852892677033,0.0006845597338797956,15.0716855601166,9.18350944905296,20.984703736948354
bandpass,20,independent_rms,all,II,0.024472447418231246,0.0006853265131280623,15.912757797587233,8.736516404094948,20.792844407917688
