architecture,snr_db,train_seed,combo_id,noise_seed,combo_set,metric,unit,M_EE,M_IE,M_EI,M_II,g_E,g_I,gamma
resnet,5,43,RA,20004,heldout,absolute macro-AUROC,fraction,0.8953604443500092,0.889305046508546,0.9013907592772563,0.8978757543008555,0.006055397841463139,0.003515004976400782,0.0025403928650623575
resnet,5,43,RA,20005,heldout,absolute macro-AUROC,fraction,0.8950851088056757,0.8909207649638018,0.8996630528236258,0.8988858968164912,0.004164343841873919,0.0007771560071345718,0.003387187834739347
resnet,5,43,RA_LA_V1_V6,20001,heldout,absolute macro-AUROC,fraction,0.8969717217160355,0.8961451075556248,0.9010084127490549,0.8999400826462873,0.0008266141604106325,0.001068330102767523,-0.00024171594235689042
resnet,5,43,RA_LA_V1_V6,20002,heldout,absolute macro-AUROC,fraction,0.897220439239774,0.8944897501078369,0.8994175752966976,0.8997208154085294,0.0027306891319370807,-0.000303240111831804,0.0030339292437688847
resnet,5,43,RA_LA_V1_V6,20003,heldout,absolute macro-AUROC,fraction,0.8963208905101829,0.8933696142269761,0.9009737353291772,0.8978517552646389,0.002951276283206794,0.0031219800645383433,-0.0001707037813315493
resnet,5,43,RA_LA_V1_V6,20004,heldout,absolute macro-AUROC,fraction,0.898739851694185,0.89565846682293,0.8997211091530495,0.896907835494401,0.0030813848712549774,0.002813273658648474,0.0002681112126065033
resnet,5,43,RA_LA_V1_V6,20005,heldout,absolute macro-AUROC,fraction,0.8969917281659162,0.8942830993956445,0.89808454346528,0.8976281669441721,0.0027086287702716705,0.00045637652110785965,0.002252252249163811
resnet,5,43,RA_V1,20001,heldout,absolute macro-AUROC,fraction,0.8950973645314985,0.8908776888495265,0.9002959544378744,0.8988896914479156,0.004219675681972013,0.0014062629899587176,0.002813412692013295
resnet,5,43,RA_V1,20002,heldout,absolute macro-AUROC,fraction,0.8954997667539182,0.890791278428714,0.9010892308952687,0.899500093409479,0.004708488325204208,0.0015891374857897045,0.003119350839414503
resnet,5,43,RA_V1,20003,heldout,absolute macro-AUROC,fraction,0.8953167740623875,0.8913426889384665,0.9009119660374676,0.8975464532584281,0.003974085123921056,0.0033655127790395145,0.0006085723448815417
resnet,5,43,RA_V1,20004,heldout,absolute macro-AUROC,fraction,0.8965672167055306,0.8922498497522298,0.9003478309994589,0.8976535946925098,0.004317366953300872,0.0026942363069490938,0.001623130646351778
resnet,5,43,RA_V1,20005,heldout,absolute macro-AUROC,fraction,0.8946105399533012,0.8919707045577525,0.8990572518825181,0.8973762602110569,0.002639835395548684,0.001680991671461185,0.0009588437240874992
resnet,5,43,RA_V2_V5,20001,heldout,absolute macro-AUROC,fraction,0.8986967048270349,0.8945594234414689,0.9006350932509395,0.8989912929944943,0.004137281385566016,0.0016438002564451715,0.0024934811291208447
resnet,5,43,RA_V2_V5,20002,heldout,absolute macro-AUROC,fraction,0.8969022407198495,0.8932382644109763,0.901065579629478,0.8997652349015042,0.0036639763088731625,0.0013003447279738012,0.0023636315808993613
resnet,5,43,RA_V2_V5,20003,heldout,absolute macro-AUROC,fraction,0.8986771216131662,0.8946432689129186,0.9011338469588563,0.8972491311496622,0.004033852700247587,0.003884715809194139,0.0001491368910534474
resnet,5,43,RA_V2_V5,20004,heldout,absolute macro-AUROC,fraction,0.8973132461780043,0.8924497232138476,0.9008506803517854,0.8978931855059986,0.004863522964156708,0.002957494845786779,0.001906028118369929
resnet,5,43,RA_V2_V5,20005,heldout,absolute macro-AUROC,fraction,0.8977329594811497,0.8935429198276656,0.9001617662647258,0.89868153879268,0.004190039653484079,0.001480227472045792,0.002709812181438287
resnet,5,101,LA,20001,heldout,absolute macro-AUROC,fraction,0.8980004518913285,0.8956015934812607,0.8996870900631132,0.9004718274367411,0.0023988584100678167,-0.0007847373736279417,0.0031835957836957585
resnet,5,101,LA,20002,heldout,absolute macro-AUROC,fraction,0.8975313541823724,0.8961426437580808,0.8992757993991727,0.8974982511493094,0.0013887104242915616,0.0017775482498633144,-0.00038883782557175284
resnet,5,101,LA,20003,heldout,absolute macro-AUROC,fraction,0.8968024664728871,0.8941591690209482,0.8992722525322714,0.8988272972143235,0.0026432974519389196,0.00044495531794785936,0.0021983421339910603
resnet,5,101,LA,20004,heldout,absolute macro-AUROC,fraction,0.8975545446539999,0.8970414872542796,0.8974178962636365,0.896727643178582,0.0005130573997202958,0.0006902530850545485,-0.00017719568533425267
resnet,5,101,LA,20005,heldout,absolute macro-AUROC,fraction,0.8976085069158841,0.8948984969162043,0.8993613746558868,0.8977715551571904,0.002710009999679852,0.0015898194986964098,0.0011201905009834423
resnet,5,101,LA_V3_V6,20001,heldout,absolute macro-AUROC,fraction,0.8996800329966839,0.8971077703630573,0.89971756454545,0.8995691381508337,0.002572262633626532,0.0001484263946163189,0.002423836239010213
resnet,5,101,LA_V3_V6,20002,heldout,absolute macro-AUROC,fraction,0.8995377989657687,0.8983874751660661,0.9005256674647889,0.8986674850851714,0.0011503237997025906,0.0018581823796175456,-0.000707858579914955
resnet,5,101,LA_V3_V6,20003,heldout,absolute macro-AUROC,fraction,0.8989747811490252,0.8954947728516964,0.8988964232786258,0.89929175877917,0.0034800082973287516,-0.00039533550054415834,0.00387534379787291
resnet,5,101,LA_V3_V6,20004,heldout,absolute macro-AUROC,fraction,0.8985904193017976,0.8977320554041862,0.8982246210327688,0.8976305535067292,0.0008583638976114027,0.0005940675260396322,0.00026429637157177055
resnet,5,101,LA_V3_V6,20005,heldout,absolute macro-AUROC,fraction,0.8985072063017189,0.8965886793699657,0.8999060366932496,0.8991705383155226,0.001918526931753206,0.0007354983777270174,0.0011830285540261887
resnet,5,101,LA_V6,20001,heldout,absolute macro-AUROC,fraction,0.8986324118403836,0.8968329263438914,0.8998374452793222,0.9001900790174032,0.0017994854964921148,-0.0003526337380810318,0.0021521192345731466
resnet,5,101,LA_V6,20002,heldout,absolute macro-AUROC,fraction,0.8974411863813362,0.8978975732509648,0.8991986088315767,0.8982034945556834,-0.00045638686962856667,0.0009951142758932718,-0.0014515011455218385
resnet,5,101,LA_V6,20003,heldout,absolute macro-AUROC,fraction,0.8982180959200757,0.8958866972513931,0.8988470917101283,0.8986217285174446,0.002331398668682594,0.00022536319268373628,0.0021060354759988575
resnet,5,101,LA_V6,20004,heldout,absolute macro-AUROC,fraction,0.8977911184251948,0.897235187635865,0.8972663977874469,0.8972766416289847,0.000555930789329806,-1.0243841537804776e-05,0.0005661746308676108
resnet,5,101,LA_V6,20005,heldout,absolute macro-AUROC,fraction,0.8984501938058983,0.8965862024012209,0.8998082640987928,0.8983516958827984,0.001863991404677412,0.0014565682159943805,0.0004074231886830315
resnet,5,101,LL,20001,heldout,absolute macro-AUROC,fraction,0.8936677494245251,0.8890379573343559,0.8983811056285449,0.8997654635523247,0.004629792090169227,-0.0013843579237797776,0.0060141500139490045
resnet,5,101,LL,20002,heldout,absolute macro-AUROC,fraction,0.8934945729316169,0.8912333959373406,0.8984041039344858,0.8960775190497998,0.002261176994276304,0.002326584884685956,-6.540789040965223e-05
resnet,5,101,LL,20003,heldout,absolute macro-AUROC,fraction,0.8929202325976966,0.8911195713670056,0.8992388730623511,0.8986851187843939,0.001800661230691003,0.0005537542779571192,0.0012469069527338839
resnet,5,101,LL,20004,heldout,absolute macro-AUROC,fraction,0.8938398251093845,0.8907349888254034,0.8970434928016191,0.8971686810893029,0.0031048362839811716,-0.0001251882876838195,0.003230024571664991
resnet,5,101,LL,20005,heldout,absolute macro-AUROC,fraction,0.8917848241489926,0.8887280963683724,0.9006449066923727,0.898919913398105,0.003056727780620272,0.0017249932942677848,0.0013317344863524871
resnet,5,101,LL_V1_V4,20001,heldout,absolute macro-AUROC,fraction,0.8972181898832046,0.8939394713034957,0.8996559795844382,0.9003384642320867,0.0032787185797088503,-0.0006824846476485291,0.003961203227357379
resnet,5,101,LL_V1_V4,20002,heldout,absolute macro-AUROC,fraction,0.897723298755183,0.8950217990852508,0.8991999173614726,0.8964041207132205,0.0027014996699321614,0.0027957966482521357,-9.42969783199743e-05
resnet,5,101,LL_V1_V4,20003,heldout,absolute macro-AUROC,fraction,0.8958440299379962,0.8947490314358267,0.9009357639606048,0.8987765737806731,0.0010949985021694308,0.0021591901799317137,-0.0010641916777622829
resnet,5,101,LL_V1_V4,20004,heldout,absolute macro-AUROC,fraction,0.8965902553616047,0.8948376723704866,0.8994439450191971,0.8982353328421899,0.0017525829911181345,0.0012086121770071845,0.00054397081411095
resnet,5,101,LL_V1_V4,20005,heldout,absolute macro-AUROC,fraction,0.8946873897954528,0.8923190773042924,0.9010956940693904,0.8998654328197395,0.002368312491160429,0.0012302612496508658,0.0011380512415095634
resnet,5,101,LL_V4,20001,heldout,absolute macro-AUROC,fraction,0.8958291064502344,0.8920277485879075,0.899853076217056,0.9002410359526586,0.0038013578623269373,-0.00038795973560257213,0.004189317597929509
resnet,5,101,LL_V4,20002,heldout,absolute macro-AUROC,fraction,0.8968321459078143,0.8940035936386398,0.8992852364131775,0.8973812035933648,0.0028285522691745557,0.0019040328198126621,0.0009245194493618936
resnet,5,101,LL_V4,20003,heldout,absolute macro-AUROC,fraction,0.895430326541711,0.8940223195321586,0.9009704309829182,0.899612209210767,0.0014080070095523478,0.0013582217721511691,4.9785237401178684e-05
resnet,5,101,LL_V4,20004,heldout,absolute macro-AUROC,fraction,0.8958086375366715,0.8933598544309781,0.8986484387939122,0.8984416013798882,0.0024487831056934084,0.00020683741402405253,0.002241945691669356
resnet,5,101,LL_V4,20005,heldout,absolute macro-AUROC,fraction,0.8943994989003805,0.8920246465195856,0.9012801478605112,0.8992813842969116,0.002374852380794934,0.001998763563599626,0.00037608881719530807
resnet,5,101,RA,20001,heldout,absolute macro-AUROC,fraction,0.8902248587856816,0.8894362546478302,0.8982327950668483,0.9006032488637524,0.000788604137851423,-0.0023704537969041484,0.0031590579347555714
resnet,5,101,RA,20002,heldout,absolute macro-AUROC,fraction,0.8893875027504958,0.8915120797050747,0.8974920953211761,0.8962285980193018,-0.002124576954578905,0.0012634973018743612,-0.003388074256453266
resnet,5,101,RA,20003,heldout,absolute macro-AUROC,fraction,0.8894633617824507,0.8894469640553171,0.8983376011448673,0.8970400428549924,1.63977271335769e-05,0.0012975582898748783,-0.0012811605627413014
resnet,5,101,RA,20004,heldout,absolute macro-AUROC,fraction,0.8904095623349196,0.8892855031628224,0.8969222820511238,0.8954345401423833,0.001124059172097236,0.0014877419087404586,-0.0003636827366432227
resnet,5,101,RA,20005,heldout,absolute macro-AUROC,fraction,0.8921074865219122,0.8910688053658511,0.9003737087500557,0.8997698734157991,0.0010386811560610942,0.0006038353342566749,0.00043484582180441933
resnet,5,101,RA_LA_V1_V6,20001,heldout,absolute macro-AUROC,fraction,0.8949433813618113,0.8934874130912493,0.8992956960689465,0.9009653355695573,0.001455968270561936,-0.00166963950061072,0.003125607771172656
resnet,5,101,RA_LA_V1_V6,20002,heldout,absolute macro-AUROC,fraction,0.8950021052236169,0.8964487911901106,0.8986051790150686,0.8972468040425149,-0.001446685966493666,0.0013583749725537553,-0.0028050609390474213
resnet,5,101,RA_LA_V1_V6,20003,heldout,absolute macro-AUROC,fraction,0.8961361354344028,0.8933426800160573,0.8992031067978186,0.8987508960811941,0.002793455418345525,0.0004522107166244904,0.0023412447017210347
resnet,5,101,RA_LA_V1_V6,20004,heldout,absolute macro-AUROC,fraction,0.8942721079860043,0.893376953120403,0.8973709016548455,0.8963584817072764,0.000895154865601322,0.0010124199475690654,-0.00011726508196774343
resnet,5,101,RA_LA_V1_V6,20005,heldout,absolute macro-AUROC,fraction,0.895907789388241,0.8938060504474178,0.9005129556952767,0.8993537466192159,0.0021017389408232168,0.0011592090760608187,0.0009425298647623981
resnet,5,101,RA_V1,20001,heldout,absolute macro-AUROC,fraction,0.8928434222637112,0.8905107190005097,0.8990841869550026,0.9009362085014112,0.002332703263201452,-0.001852021546408622,0.004184724809610074
resnet,5,101,RA_V1,20002,heldout,absolute macro-AUROC,fraction,0.8918576573985298,0.8935394735525495,0.898694530867832,0.896720690279364,-0.001681816154019633,0.0019738405884680565,-0.0036556567424876896
resnet,5,101,RA_V1,20003,heldout,absolute macro-AUROC,fraction,0.8922063006358751,0.8914672018814119,0.8988436240303711,0.8981798090793778,0.0007390987544632077,0.0006638149509933244,7.528380346988328e-05
resnet,5,101,RA_V1,20004,heldout,absolute macro-AUROC,fraction,0.892277178538912,0.8913106534089839,0.8971751927796754,0.895588122116284,0.0009665251299281197,0.0015870706633913656,-0.0006205455334632459
resnet,5,101,RA_V1,20005,heldout,absolute macro-AUROC,fraction,0.893122859013569,0.892767414467229,0.9005386576107878,0.8993974761069403,0.00035544454634006684,0.0011411815038474549,-0.000785736957507388
resnet,5,101,RA_V2_V5,20001,heldout,absolute macro-AUROC,fraction,0.891748018002185,0.8910469998378359,0.8976177082484071,0.9005074180214201,0.0007010181643490876,-0.0028897097730129495,0.003590727937362037
resnet,5,101,RA_V2_V5,20002,heldout,absolute macro-AUROC,fraction,0.8932681287655763,0.8937348823849811,0.8964344844533935,0.8963853757215521,-0.00046675361940484716,4.91087318413852e-05,-0.0005158623512462324
resnet,5,101,RA_V2_V5,20003,heldout,absolute macro-AUROC,fraction,0.8908666842988721,0.8928115390894957,0.8969604055538257,0.8974368235071604,-0.0019448547906236735,-0.0004764179533346402,-0.0014684368372890333
resnet,5,101,RA_V2_V5,20004,heldout,absolute macro-AUROC,fraction,0.8924736015156187,0.8929158055064867,0.8982032559932875,0.8967668682768,-0.00044220399086802864,0.001436387716487575,-0.0018785917073556035
resnet,5,101,RA_V2_V5,20005,heldout,absolute macro-AUROC,fraction,0.8940829353728768,0.8934766573221905,0.8993939150987611,0.8997488561723476,0.0006062780506862486,-0.00035494107358646776,0.0009612191242727164
resnet,5,202,LA,20001,heldout,absolute macro-AUROC,fraction,0.8908521927062972,0.8886403154023949,0.8989255615320462,0.8971974255479358,0.0022118773039023765,0.0017281359841103683,0.0004837413197920082
resnet,5,202,LA,20002,heldout,absolute macro-AUROC,fraction,0.8922055922547549,0.8874668352965058,0.8979285388562535,0.8951742060783833,0.004738756958249102,0.002754332777870183,0.0019844241803789187
resnet,5,202,LA,20003,heldout,absolute macro-AUROC,fraction,0.8885775612139319,0.8883587429695202,0.8994143688339176,0.8963483731783007,0.0002188182444117226,0.0030659956556168266,-0.002847177411205104
resnet,5,202,LA,20004,heldout,absolute macro-AUROC,fraction,0.8919254054681387,0.888395181136773,0.8983576831096775,0.8973568647512348,0.003530224331365739,0.0010008183584426789,0.00252940597292306
resnet,5,202,LA,20005,heldout,absolute macro-AUROC,fraction,0.8912927343686038,0.8885941493188685,0.8975060258078372,0.8956484293076074,0.0026985850497353026,0.0018575965002298744,0.0008409885495054281
resnet,5,202,LA_V3_V6,20001,heldout,absolute macro-AUROC,fraction,0.8947354589352029,0.892825848852263,0.8999408515184045,0.8983453053739685,0.0019096100829398832,0.001595546144436022,0.0003140639385038613
resnet,5,202,LA_V3_V6,20002,heldout,absolute macro-AUROC,fraction,0.8964424222371472,0.8908940038525117,0.8980025732883921,0.897638745022587,0.0055484183846354895,0.0003638282658050551,0.005184590118830434
resnet,5,202,LA_V3_V6,20003,heldout,absolute macro-AUROC,fraction,0.8935545288093818,0.8918554366943626,0.90084847834929,0.8977116996896812,0.001699092115019174,0.0031367786596088187,-0.0014376865445896447
resnet,5,202,LA_V3_V6,20004,heldout,absolute macro-AUROC,fraction,0.8954851127866839,0.8926361469938456,0.900052488063853,0.8979701381963274,0.0028489657928382206,0.0020823498675255347,0.0007666159253126859
resnet,5,202,LA_V3_V6,20005,heldout,absolute macro-AUROC,fraction,0.8946967454181358,0.892799212975264,0.898938824686119,0.8968228952778057,0.0018975324428718299,0.0021159294083132885,-0.0002183969654414586
resnet,5,202,LA_V6,20001,heldout,absolute macro-AUROC,fraction,0.8939990985389873,0.8906353717801186,0.8994796627333399,0.8973316466786972,0.003363726758868646,0.002148016054642654,0.0012157107042259918
resnet,5,202,LA_V6,20002,heldout,absolute macro-AUROC,fraction,0.8956353031528751,0.8891218820989721,0.8980278461943543,0.8959405344259148,0.006513421053902957,0.0020873117684394593,0.004426109285463498
resnet,5,202,LA_V6,20003,heldout,absolute macro-AUROC,fraction,0.8914411303147339,0.88961247446769,0.9000900992046728,0.8974227902396515,0.0018286558470439473,0.002667308965021209,-0.0008386531179772616
resnet,5,202,LA_V6,20004,heldout,absolute macro-AUROC,fraction,0.8928314943655422,0.8907962449370647,0.8992544972664156,0.8973815328875524,0.002035249428477548,0.0018729643788631956,0.00016228504961435242
resnet,5,202,LA_V6,20005,heldout,absolute macro-AUROC,fraction,0.8932678207886398,0.890284284397571,0.8980947741768709,0.8963419126933895,0.002983536391068742,0.001752861483481416,0.0012306749075873258
resnet,5,202,LL,20001,heldout,absolute macro-AUROC,fraction,0.8888011476612576,0.8868371762597368,0.8997417753304571,0.8977274961609906,0.0019639714015208254,0.002014279169466504,-5.0307767945678705e-05
resnet,5,202,LL,20002,heldout,absolute macro-AUROC,fraction,0.8893838537751908,0.8873516401740407,0.8992680100828518,0.8955504961524448,0.0020322136011501346,0.0037175139304070903,-0.0016853003292569557
resnet,5,202,LL,20003,heldout,absolute macro-AUROC,fraction,0.8898209698059691,0.8881644619367594,0.8996383514423604,0.896507008844796,0.001656507869209789,0.003131342597564424,-0.0014748347283546348
resnet,5,202,LL,20004,heldout,absolute macro-AUROC,fraction,0.8900590199689618,0.8878965684921557,0.8989234923914141,0.8969731607023597,0.0021624514768060488,0.001950331689054452,0.0002121197877515968
resnet,5,202,LL,20005,heldout,absolute macro-AUROC,fraction,0.8909007613773815,0.8897078404090134,0.9005242550084427,0.8966990298941104,0.0011929209683680941,0.0038252251143322535,-0.0026323041459641594
