architecture,snr_db,train_seed,train_strategy,test_structure,combo_id,noise_seed,case_id,prediction_path,prediction_sha256,checkpoint_path,checkpoint_sha256,clean_input_sha256,noisy_input_sha256,config_sha256,matrix_sha256,record_identity_path,diagnostics_path,cohort_path,patient_draws_path,n_records,n_patients,class_order,unit,recomputed_macro_auroc,original_macro_auroc,absolute_error,passed
resnet,15,43,electrode,electrode,LA_V3_V6,20004,bandpass_n20004_cLA_V3_V6_electrode_s15,phase2/results/predictions/full/electrode/resnet/seed_43/bandpass_n20004_cLA_V3_V6_electrode_s15.npz,edee0c26a303c50ddb991f88cfaa5df994428dda1ef1351115f4171648669e00,phase2/results/checkpoints/full/electrode/resnet/seed_43/best.pt,8c89dc06276083e83fb07896d8b8c7138203990bfbcf1666369f38d01631b75d,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,eeb50dc375687cba48cec1c001fd32c9a9b2df09370b6acec47d299d925e4f35,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20004_cLA_V3_V6_electrode_s15.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.9096321268484244,0.9096321268484246,2.220446049250313e-16,True
resnet,5,43,electrode,electrode,LA_V3_V6,20004,bandpass_n20004_cLA_V3_V6_electrode_s5,phase2/results/predictions/full/electrode/resnet/seed_43/bandpass_n20004_cLA_V3_V6_electrode_s5.npz,be8d977f83512137b6aa4422818f884b5edf0f63ea0fa888f424dfcdeb0a70c8,phase2/results/checkpoints/full/electrode/resnet/seed_43/best.pt,8c89dc06276083e83fb07896d8b8c7138203990bfbcf1666369f38d01631b75d,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,9f5bd1ca1ea8fa7c4b9040b1e2f06ecddd832a248a3900fbd0a2b6eb39e61a52,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20004_cLA_V3_V6_electrode_s5.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.9000577198013495,0.9000577198013497,2.220446049250313e-16,True
resnet,15,43,electrode,independent_rms,LA_V3_V6,20004,bandpass_n20004_cLA_V3_V6_independent_rms_s15,phase2/results/predictions/full/electrode/resnet/seed_43/bandpass_n20004_cLA_V3_V6_independent_rms_s15.npz,277afee90294978c8e53a8ba4c32545d602d9807c1df60b40394531bf7bce9b1,phase2/results/checkpoints/full/electrode/resnet/seed_43/best.pt,8c89dc06276083e83fb07896d8b8c7138203990bfbcf1666369f38d01631b75d,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,5d43c2198f5897e136fc2016b1d61d777d1b511c87e741c2724e55d877b37676,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20004_cLA_V3_V6_independent_rms_s15.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.9091774911180636,0.9091774911180636,0.0,True
resnet,5,43,electrode,independent_rms,LA_V3_V6,20004,bandpass_n20004_cLA_V3_V6_independent_rms_s5,phase2/results/predictions/full/electrode/resnet/seed_43/bandpass_n20004_cLA_V3_V6_independent_rms_s5.npz,9cbe076de064ebc25ea93d25c859013db757c6899810bf21a33c5d63b74da932,phase2/results/checkpoints/full/electrode/resnet/seed_43/best.pt,8c89dc06276083e83fb07896d8b8c7138203990bfbcf1666369f38d01631b75d,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,13d396355d52e66424082e817ead639c89779c62a69925e9daa0fc2a1295a520,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20004_cLA_V3_V6_independent_rms_s5.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.8996855110045562,0.8996855110045562,0.0,True
resnet,15,43,electrode,electrode,LA_V6,20004,bandpass_n20004_cLA_V6_electrode_s15,phase2/results/predictions/full/electrode/resnet/seed_43/bandpass_n20004_cLA_V6_electrode_s15.npz,b9f8b5cd43bd3cddc977ec3680963a04d040dfff3352b013e8adb19c3819005e,phase2/results/checkpoints/full/electrode/resnet/seed_43/best.pt,8c89dc06276083e83fb07896d8b8c7138203990bfbcf1666369f38d01631b75d,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,8f77c45328ed4f9eb5834df21fa2150aa9eaf17b554c6cd119599f18a1767cb8,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20004_cLA_V6_electrode_s15.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.9093678040671825,0.9093678040671825,0.0,True
resnet,5,43,electrode,electrode,LA_V6,20004,bandpass_n20004_cLA_V6_electrode_s5,phase2/results/predictions/full/electrode/resnet/seed_43/bandpass_n20004_cLA_V6_electrode_s5.npz,acd345f7e32cebfdd93e3cb5b42d04e8260c58a308420d8f31f64368ec853a7b,phase2/results/checkpoints/full/electrode/resnet/seed_43/best.pt,8c89dc06276083e83fb07896d8b8c7138203990bfbcf1666369f38d01631b75d,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,b55e1be23a0530768fef89f9ecce11bdffce3bc2599f73174ea3880aa63e0b0c,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20004_cLA_V6_electrode_s5.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.8976633992950369,0.8976633992950369,0.0,True
resnet,15,43,electrode,independent_rms,LA_V6,20004,bandpass_n20004_cLA_V6_independent_rms_s15,phase2/results/predictions/full/electrode/resnet/seed_43/bandpass_n20004_cLA_V6_independent_rms_s15.npz,fe328a151b57b0e81bd49ee5c44e672b71d62795c77421f91c6163df8faf69cb,phase2/results/checkpoints/full/electrode/resnet/seed_43/best.pt,8c89dc06276083e83fb07896d8b8c7138203990bfbcf1666369f38d01631b75d,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,5bd7135e672188e9390d45e9f8beec44644c8ea36a56f75500d4a38c395d5e23,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20004_cLA_V6_independent_rms_s15.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.9094054869676274,0.9094054869676274,0.0,True
resnet,5,43,electrode,independent_rms,LA_V6,20004,bandpass_n20004_cLA_V6_independent_rms_s5,phase2/results/predictions/full/electrode/resnet/seed_43/bandpass_n20004_cLA_V6_independent_rms_s5.npz,827b65da5c017669b3a1259f66bd011d9356f482f44e17de66d572d6c0c2b408,phase2/results/checkpoints/full/electrode/resnet/seed_43/best.pt,8c89dc06276083e83fb07896d8b8c7138203990bfbcf1666369f38d01631b75d,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,0088c79b561a58b9c9931a23df1cc1059659b9775f160d3c224bf3785d495104,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20004_cLA_V6_independent_rms_s5.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.9002894075344594,0.9002894075344594,0.0,True
resnet,15,43,electrode,electrode,LA,20004,bandpass_n20004_cLA_electrode_s15,phase2/results/predictions/full/electrode/resnet/seed_43/bandpass_n20004_cLA_electrode_s15.npz,246f7cf23620ff4609535cee8d0eb0d2a11d1dc74996a795d452f1b19b755399,phase2/results/checkpoints/full/electrode/resnet/seed_43/best.pt,8c89dc06276083e83fb07896d8b8c7138203990bfbcf1666369f38d01631b75d,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,cc85498c312f406c1b24824e6d9ca5d407d2a27cd9d69a978974c7b2a69ab270,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20004_cLA_electrode_s15.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.909566453739824,0.909566453739824,0.0,True
resnet,5,43,electrode,electrode,LA,20004,bandpass_n20004_cLA_electrode_s5,phase2/results/predictions/full/electrode/resnet/seed_43/bandpass_n20004_cLA_electrode_s5.npz,1131ab735c16757560229516c4b229f44f43238c861dd3567e2dac6417cc1ba6,phase2/results/checkpoints/full/electrode/resnet/seed_43/best.pt,8c89dc06276083e83fb07896d8b8c7138203990bfbcf1666369f38d01631b75d,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,db4e06cf63a6fe4a271576d9f59ae76f2a4b6ec2da95b0e8fdc90f5ae6b1298f,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20004_cLA_electrode_s5.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.8971743340706331,0.8971743340706331,0.0,True
resnet,15,43,electrode,independent_rms,LA,20004,bandpass_n20004_cLA_independent_rms_s15,phase2/results/predictions/full/electrode/resnet/seed_43/bandpass_n20004_cLA_independent_rms_s15.npz,4b8353f7f55eaaee912cea28ceca9ce3c44d2b1f8ebf5c5b6881d286702092fc,phase2/results/checkpoints/full/electrode/resnet/seed_43/best.pt,8c89dc06276083e83fb07896d8b8c7138203990bfbcf1666369f38d01631b75d,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,d6ccc8c5f0406fb8edd66e8407f473bbd8aea004a30087c6cd59abfa83de5a64,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20004_cLA_independent_rms_s15.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.9094643860630546,0.9094643860630546,0.0,True
resnet,5,43,electrode,independent_rms,LA,20004,bandpass_n20004_cLA_independent_rms_s5,phase2/results/predictions/full/electrode/resnet/seed_43/bandpass_n20004_cLA_independent_rms_s5.npz,92784b2bd005fede5c4f51e6f69a79221f82b014f399787eb33dcd8313570329,phase2/results/checkpoints/full/electrode/resnet/seed_43/best.pt,8c89dc06276083e83fb07896d8b8c7138203990bfbcf1666369f38d01631b75d,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,20ef8e4c1fd0078c06b6843f8d79a0bbec84fcd8cf934961e4f04a285011f0aa,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20004_cLA_independent_rms_s5.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.9004198637490575,0.9004198637490575,0.0,True
resnet,15,43,electrode,electrode,LL_V1_V4,20004,bandpass_n20004_cLL_V1_V4_electrode_s15,phase2/results/predictions/full/electrode/resnet/seed_43/bandpass_n20004_cLL_V1_V4_electrode_s15.npz,0ae752efd8ef396046b59ae0a57597d9d9101753340066202b170afd2bcde2f7,phase2/results/checkpoints/full/electrode/resnet/seed_43/best.pt,8c89dc06276083e83fb07896d8b8c7138203990bfbcf1666369f38d01631b75d,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,e28d99c0df16aa63c49f847edac1369861b054ed3cc1bf244b24430437e0160f,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20004_cLL_V1_V4_electrode_s15.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.9091253875395578,0.909125387539558,1.1102230246251565e-16,True
resnet,5,43,electrode,electrode,LL_V1_V4,20004,bandpass_n20004_cLL_V1_V4_electrode_s5,phase2/results/predictions/full/electrode/resnet/seed_43/bandpass_n20004_cLL_V1_V4_electrode_s5.npz,da626ed44f29c826f5e90307c8e979a4488dd1375340d1091eb8548dfb0cab0e,phase2/results/checkpoints/full/electrode/resnet/seed_43/best.pt,8c89dc06276083e83fb07896d8b8c7138203990bfbcf1666369f38d01631b75d,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,9e35197f10e21e4bdeeeea140c4ecda0ae35571e2a0c3e3fa549ad400b3d361d,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20004_cLL_V1_V4_electrode_s5.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.8967537784763806,0.8967537784763806,0.0,True
resnet,15,43,electrode,independent_rms,LL_V1_V4,20004,bandpass_n20004_cLL_V1_V4_independent_rms_s15,phase2/results/predictions/full/electrode/resnet/seed_43/bandpass_n20004_cLL_V1_V4_independent_rms_s15.npz,d0225ffdc0bdd767aa3a33b5caaa339ccee0424edc50262cf0f2ddcaaa8948c3,phase2/results/checkpoints/full/electrode/resnet/seed_43/best.pt,8c89dc06276083e83fb07896d8b8c7138203990bfbcf1666369f38d01631b75d,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,2dc4da41ff0faaa2e74987b0aa827f55c8739a85e863e261e719e7b69e378222,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20004_cLL_V1_V4_independent_rms_s15.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.9096645132105194,0.9096645132105194,0.0,True
resnet,5,43,electrode,independent_rms,LL_V1_V4,20004,bandpass_n20004_cLL_V1_V4_independent_rms_s5,phase2/results/predictions/full/electrode/resnet/seed_43/bandpass_n20004_cLL_V1_V4_independent_rms_s5.npz,5c9eefa94328f4fdb5ab070a0addc5450e958b62aff4e3da724f5447cf50e663,phase2/results/checkpoints/full/electrode/resnet/seed_43/best.pt,8c89dc06276083e83fb07896d8b8c7138203990bfbcf1666369f38d01631b75d,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,4b01ca385b8bf5578b1de9fdf1f8736072a615560124bc803ea34d8a44614eec,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20004_cLL_V1_V4_independent_rms_s5.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.8997667889752071,0.8997667889752071,0.0,True
resnet,15,43,electrode,electrode,LL_V4,20004,bandpass_n20004_cLL_V4_electrode_s15,phase2/results/predictions/full/electrode/resnet/seed_43/bandpass_n20004_cLL_V4_electrode_s15.npz,61a00904c481038442408c4c8f520a20b0a16ccc202d8bcf2beeaa1243b862bd,phase2/results/checkpoints/full/electrode/resnet/seed_43/best.pt,8c89dc06276083e83fb07896d8b8c7138203990bfbcf1666369f38d01631b75d,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,922b42999566e07533d9d50f2f61fb502d6d8eed3ef5f186797e59b1e96cb951,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20004_cLL_V4_electrode_s15.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.9091860221494568,0.9091860221494568,0.0,True
resnet,5,43,electrode,electrode,LL_V4,20004,bandpass_n20004_cLL_V4_electrode_s5,phase2/results/predictions/full/electrode/resnet/seed_43/bandpass_n20004_cLL_V4_electrode_s5.npz,e470fbd9d9ec42353ade77e9e8f7a3be96638c521c025b385612a6b92c706a8e,phase2/results/checkpoints/full/electrode/resnet/seed_43/best.pt,8c89dc06276083e83fb07896d8b8c7138203990bfbcf1666369f38d01631b75d,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,d40f2223f0abc5411ede2b29843eb02fe25bab9a62cc9baacd091511197add04,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20004_cLL_V4_electrode_s5.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.8960397509824485,0.8960397509824485,0.0,True
resnet,15,43,electrode,independent_rms,LL_V4,20004,bandpass_n20004_cLL_V4_independent_rms_s15,phase2/results/predictions/full/electrode/resnet/seed_43/bandpass_n20004_cLL_V4_independent_rms_s15.npz,8e9a08e10d1e645f2ba28b24bd5a464981b14928afbfad02ac06e6ff9fe68192,phase2/results/checkpoints/full/electrode/resnet/seed_43/best.pt,8c89dc06276083e83fb07896d8b8c7138203990bfbcf1666369f38d01631b75d,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,a6934821b84454f5a2e4860899383600f6233ff12a69de18264db0ef081440d6,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20004_cLL_V4_independent_rms_s15.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.9099299139183602,0.9099299139183603,1.1102230246251565e-16,True
resnet,5,43,electrode,independent_rms,LL_V4,20004,bandpass_n20004_cLL_V4_independent_rms_s5,phase2/results/predictions/full/electrode/resnet/seed_43/bandpass_n20004_cLL_V4_independent_rms_s5.npz,b77bfa854f4e3defc36e5fc5903bb553384866b502011973f85835ed884de84c,phase2/results/checkpoints/full/electrode/resnet/seed_43/best.pt,8c89dc06276083e83fb07896d8b8c7138203990bfbcf1666369f38d01631b75d,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,c24fcb2bb389da8bbd3d7b190653a60f7f6cf713bf409302e9055b0736613d5d,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20004_cLL_V4_independent_rms_s5.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.9008105352665936,0.9008105352665938,2.220446049250313e-16,True
resnet,15,43,electrode,electrode,LL,20004,bandpass_n20004_cLL_electrode_s15,phase2/results/predictions/full/electrode/resnet/seed_43/bandpass_n20004_cLL_electrode_s15.npz,1f8ef92bb108331265c80d041d3c29856a87cb4af502c13aec749db2bbc76025,phase2/results/checkpoints/full/electrode/resnet/seed_43/best.pt,8c89dc06276083e83fb07896d8b8c7138203990bfbcf1666369f38d01631b75d,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,760fc7c70a24d1e4766e65f4e72b1e9c299cf33d0c15203f0f31b494d33412e4,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20004_cLL_electrode_s15.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.9086217979788028,0.9086217979788028,0.0,True
