condition,mode,snr_db,noise_seed,metric,n_rows,n_records,n_patients,n_noise_bases,n_finite,n_null,n_positive_inf,n_negative_inf,n_anomalous,unit,min,p05,p25,median,p75,p95,max,mean,sd,class_name,true_label,stratum
I,,10,303,q_noise,1195,1195,1039,1,1195,0,0,0,0,fraction,0.34813943674704506,0.35936586630076006,0.36838219695136865,0.3744175452836349,0.38005044363985174,0.388874650735966,0.4019684027142304,0.3742244927899132,0.008893834945866324,NORM,0,negative
I,,10,404,snr_p_db,1195,1195,1039,1,1195,0,0,0,0,dB,11.853837403956348,11.93503185577022,11.99779174553979,12.037675205598674,12.078885416240192,12.142402643382972,12.248789119781119,12.038995834945613,0.06232790755123663,NORM,0,negative
I,,10,404,delta_p_db,1195,1195,1039,1,1195,0,0,0,0,dB,1.8538373311291543,1.9350317906963557,1.9977916926507011,2.0376751568727314,2.0788853643076677,2.142402576909713,2.248789058090515,2.0389957767951743,0.06232790767487738,NORM,0,negative
I,,10,404,q_noise,1195,1195,1039,1,1195,0,0,0,0,fraction,0.3474464816551861,0.35953373921841675,0.36872202586210784,0.3744932286785209,0.3804003876817327,0.38939729772241133,0.4041724859925982,0.374619222298115,0.00896968698363266,NORM,0,negative
I,,10,505,snr_p_db,1195,1195,1039,1,1195,0,0,0,0,dB,11.865649688652411,11.936378268035986,11.992184810559912,12.03547391400247,12.076558655314184,12.133314143762465,12.23940346664562,12.035312422287532,0.06122312630921946,NORM,0,negative
I,,10,505,delta_p_db,1195,1195,1039,1,1195,0,0,0,0,dB,1.8656496385605026,1.9363781991732112,1.9921847480706318,2.0354738620286263,2.076558599477649,2.133314087491707,2.2394034205702633,2.0353123636035564,0.06122312581906693,NORM,0,negative
I,,10,505,q_noise,1195,1195,1039,1,1195,0,0,0,0,fraction,0.34922014556244446,0.35973222358946816,0.36790691686400323,0.3741763181993719,0.38006867408592804,0.38811738701844806,0.40288335574512807,0.37409084390249076,0.00881945578678536,NORM,0,negative
I,,10,8128,snr_p_db,1195,1195,1039,1,1195,0,0,0,0,dB,11.849367398942048,11.935576013400787,11.994111225932537,12.035333637717486,12.07633087106042,12.136844100595587,12.230613005132302,12.03562699588278,0.060738841162908105,NORM,0,negative
I,,10,8128,delta_p_db,1195,1195,1039,1,1195,0,0,0,0,dB,1.8493673443632188,1.9355759471578038,1.994111165795354,2.0353335898038964,2.0763308192973433,2.136844045081885,2.23061294048807,2.035626937230744,0.06073884107588923,NORM,0,negative
I,,10,8128,q_noise,1195,1195,1039,1,1195,0,0,0,0,fraction,0.34677513991216147,0.3596142883208526,0.368187102748862,0.374157082902656,0.3800365236870119,0.38861566299437444,0.40167365943372785,0.37413716314656437,0.008747921732280109,NORM,0,negative
S_00,S_00,0,101,snr_p_db,1195,1195,1039,1,1195,0,0,0,0,dB,2.3913961571525064,2.5071723274694184,2.5746221359639847,2.619366425948751,2.669110102914577,2.7423369594874623,2.833321667191273,2.6211957215530415,0.0703855472413443,NORM,0,negative
S_00,S_00,0,101,delta_p_db,1195,1195,1039,1,1195,0,0,0,0,dB,2.3913961525174043,2.5071723268528094,2.5746221327654375,2.619366432461044,2.6691101003370683,2.7423369657749626,2.8333216657536293,2.621195721206115,0.07038554708669827,NORM,0,negative
S_00,S_00,0,101,q_noise,1195,1195,1039,1,1195,0,0,0,0,fraction,0.4234193339144542,0.43858700642638787,0.4472389415722685,0.45290488553951197,0.45913526995688125,0.46817864851298396,0.4792049685213886,0.45306357104795514,0.008863679510198456,NORM,0,negative
S_00,S_00,0,202,snr_p_db,1195,1195,1039,1,1195,0,0,0,0,dB,2.339936419194562,2.498969694097128,2.566394369420584,2.61821953264462,2.6681936534836557,2.7362544123169354,2.888618794346241,2.616851622066681,0.07380068857219084,NORM,0,negative
S_00,S_00,0,202,delta_p_db,1195,1195,1039,1,1195,0,0,0,0,dB,2.3399364234353666,2.498969691905299,2.5663943694648474,2.618219534524254,2.668193651670504,2.736254406322572,2.888618788254194,2.6168516220972515,0.073800688417022,NORM,0,negative
S_00,S_00,0,202,q_noise,1195,1195,1039,1,1195,0,0,0,0,fraction,0.41654725163361866,0.4375254704173326,0.44619114466935206,0.45275987215204694,0.4590209641382067,0.46743310781412867,0.48579334395979823,0.4525091032414121,0.009298413454894936,NORM,0,negative
S_00,S_00,0,303,snr_p_db,1195,1195,1039,1,1195,0,0,0,0,dB,2.4001996562520596,2.5025214351124188,2.572219787010366,2.6179862633675235,2.668278472764564,2.7430196000050175,2.8651699541030213,2.6198915904289013,0.07238954405114482,NORM,0,negative
S_00,S_00,0,303,delta_p_db,1195,1195,1039,1,1195,0,0,0,0,dB,2.400199654889476,2.5025214363592396,2.5722197851975217,2.6179862681832846,2.668278476608054,2.7430195981836505,2.8651699508473,2.619891590180782,0.0723895440955097,NORM,0,negative
S_00,S_00,0,303,q_noise,1195,1195,1039,1,1195,0,0,0,0,fraction,0.42458722859290204,0.4379852085755385,0.4469336454039092,0.452731210561753,0.45903199149429386,0.46826248438822476,0.4830099490540349,0.45289520736450695,0.009110868877138401,NORM,0,negative
S_00,S_00,0,404,snr_p_db,1195,1195,1039,1,1195,0,0,0,0,dB,2.380377892387395,2.50055663353291,2.5737207288063173,2.6232352112718322,2.671275941622084,2.7426126291996127,2.868237624082704,2.623000475171077,0.07363891221646267,NORM,0,negative
S_00,S_00,0,404,delta_p_db,1195,1195,1039,1,1195,0,0,0,0,dB,2.3803778969475298,2.500556637464473,2.573720733748732,2.623235216021347,2.6712759370181693,2.7426126257500734,2.8682376200138098,2.623000475024396,0.07363891233568953,NORM,0,negative
S_00,S_00,0,404,q_noise,1195,1195,1039,1,1195,0,0,0,0,fraction,0.42195533727331247,0.43773165404938397,0.4471244251183028,0.45339202762520553,0.4594056004604528,0.46821241766404176,0.48337463997279373,0.45328402246781857,0.009270136115872556,NORM,0,negative
S_00,S_00,0,505,snr_p_db,1195,1195,1039,1,1195,0,0,0,0,dB,2.376473840539365,2.5029932435753848,2.5672111928612686,2.619616387803685,2.666170662429993,2.7338317263855663,2.8942117193418184,2.6182124398272633,0.07135609268403516,NORM,0,negative
S_00,S_00,0,505,delta_p_db,1195,1195,1039,1,1195,0,0,0,0,dB,2.3764738494275472,2.502993244681963,2.5672111884126165,2.619616390356994,2.6661706609537075,2.733831726012723,2.8942117206811444,2.6182124397381377,0.07135609285673834,NORM,0,negative
S_00,S_00,0,505,q_noise,1195,1195,1039,1,1195,0,0,0,0,fraction,0.42143480106446074,0.4380467393703448,0.4462946825163955,0.45293596841932876,0.4587692700408886,0.46713599585175325,0.4864550079828823,0.4526857477942527,0.00899129910796794,NORM,0,negative
S_00,S_00,0,8128,snr_p_db,1195,1195,1039,1,1195,0,0,0,0,dB,2.40195323203557,2.5084390788745043,2.5709258545594347,2.617692254686397,2.665252244991932,2.731417960330598,2.8585390004343236,2.6184695745916504,0.06865159002662276,NORM,0,negative
S_00,S_00,0,8128,delta_p_db,1195,1195,1039,1,1195,0,0,0,0,dB,2.4019532326922195,2.508439086594184,2.57092586233288,2.617692263839795,2.6652522442134496,2.7314179624176083,2.8585389966658505,2.6184695749493314,0.06865158980797656,NORM,0,negative
S_00,S_00,0,8128,q_noise,1195,1195,1039,1,1195,0,0,0,0,fraction,0.42481906828120314,0.43875095953936133,0.4467689421584859,0.45269348301689843,0.4586548299562173,0.46683971739889274,0.4822194758583077,0.4527236574014054,0.008646581784264586,NORM,0,negative
S_00,S_00,5,101,snr_p_db,1195,1195,1039,1,1195,0,0,0,0,dB,7.391396044298482,7.507172212601136,7.57462201997552,7.619366324896837,7.669109981068001,7.742336844800308,7.833321566775657,7.621195609319854,0.07038554742490152,NORM,0,negative
S_00,S_00,5,101,delta_p_db,1195,1195,1039,1,1195,0,0,0,0,dB,2.391396155906212,2.507172325273247,2.5746221352250007,2.6193664291793546,2.669110098516043,2.7423369591565825,2.8333216669589563,2.6211957210360457,0.07038554719890373,NORM,0,negative
S_00,S_00,5,101,q_noise,1195,1195,1039,1,1195,0,0,0,0,fraction,0.423419334364361,0.438587006222173,0.4472389418853534,0.45290488512610655,0.45913526973008245,0.46817864770253176,0.47920496866592843,0.45306357102630307,0.008863679525659847,NORM,0,negative
S_00,S_00,5,202,snr_p_db,1195,1195,1039,1,1195,0,0,0,0,dB,7.339936308673808,7.498969581210319,7.5663942531679655,7.618219434648039,7.66819354011173,7.736254302828965,7.888618673502136,7.616851510179595,0.07380068830634574,NORM,0,negative
S_00,S_00,5,202,delta_p_db,1195,1195,1039,1,1195,0,0,0,0,dB,2.3399364203991775,2.4989696909199806,2.566394363680817,2.6182195431583737,2.668193647177416,2.736254410848501,2.8886187815912083,2.6168516218540954,0.07380068806467306,NORM,0,negative
S_00,S_00,5,202,q_noise,1195,1195,1039,1,1195,0,0,0,0,fraction,0.41654725122572195,0.43752547028971234,0.44619114393173126,0.45275987324000383,0.45902096357852884,0.46743310836913377,0.4857933431708976,0.4525091032115105,0.009298413411337846,NORM,0,negative
S_00,S_00,5,303,snr_p_db,1195,1195,1039,1,1195,0,0,0,0,dB,7.40019955438373,7.50252131594947,7.572219670553981,7.617986161580009,7.66827837334187,7.743019492387754,7.8651698286662395,7.6198914782737655,0.07238954452740705,NORM,0,negative
S_00,S_00,5,303,delta_p_db,1195,1195,1039,1,1195,0,0,0,0,dB,2.400199668451565,2.502521432779841,2.5722197798514754,2.6179862726859344,2.668278484127456,2.743019596286368,2.8651699394520462,2.619891590066853,0.07238954427946036,NORM,0,negative
S_00,S_00,5,303,q_noise,1195,1195,1039,1,1195,0,0,0,0,fraction,0.424587230389793,0.4379852081123245,0.4469336447231002,0.4527312111291467,0.4590319924309322,0.46826248415592464,0.4830099476975285,0.4528952073497687,0.009110868900594241,NORM,0,negative
S_00,S_00,5,404,snr_p_db,1195,1195,1039,1,1195,0,0,0,0,dB,7.380377781679518,7.500556505174473,7.573720627448298,7.62323509845705,7.671275830856045,7.7426125117199325,7.86823751435398,7.623000363143998,0.07363891262706725,NORM,0,negative
S_00,S_00,5,404,delta_p_db,1195,1195,1039,1,1195,0,0,0,0,dB,2.380377902067689,2.500556626522143,2.5737207364929118,2.623235211668165,2.6712759363532728,2.742612622576571,2.8682376162733227,2.623000475182242,0.07363891231639327,NORM,0,negative
S_00,S_00,5,404,q_noise,1195,1195,1039,1,1195,0,0,0,0,fraction,0.4219553379548042,0.4377316526327119,0.4471244254676219,0.453392027077309,0.4594056003776919,0.468212417275472,0.48337463952783516,0.45328402248772404,0.009270136114186167,NORM,0,negative
S_00,S_00,5,505,snr_p_db,1195,1195,1039,1,1195,0,0,0,0,dB,7.37647375502797,7.50299313879093,7.567211075800145,7.619616266789241,7.666170534317515,7.733831629201114,7.8942116096184245,7.6182123277635725,0.07135609276298369,NORM,0,negative
S_00,S_00,5,505,delta_p_db,1195,1195,1039,1,1195,0,0,0,0,dB,2.3764738581200446,2.502993245580872,2.567211191138093,2.6196163853532894,2.6661706537112444,2.733831734357461,2.89421172391663,2.618212439788539,0.07135609286598191,NORM,0,negative
S_00,S_00,5,505,q_noise,1195,1195,1039,1,1195,0,0,0,0,fraction,0.4214348022224715,0.43804673948665823,0.4462946828638792,0.45293596778903145,0.45876926913830574,0.46713599687562346,0.4864550083654724,0.4526857478005871,0.00899129910871081,NORM,0,negative
S_00,S_00,5,8128,snr_p_db,1195,1195,1039,1,1195,0,0,0,0,dB,7.401953114274961,7.508438967139995,7.5709257569581325,7.617692140150857,7.665252137387469,7.731417853974662,7.858538872625066,7.618469462343421,0.0686515893007469,NORM,0,negative
S_00,S_00,5,8128,delta_p_db,1195,1195,1039,1,1195,0,0,0,0,dB,2.401953228662283,2.508439090546103,2.5709258635064756,2.6176922670697422,2.665252246806139,2.731417967348803,2.8585389956668887,2.618469574473349,0.06865158941916147,NORM,0,negative
S_00,S_00,5,8128,q_noise,1195,1195,1039,1,1195,0,0,0,0,fraction,0.42481906774747713,0.43875096005009845,0.44676894230798575,0.45269348342394294,0.45865483027938436,0.46683971800428575,0.4822194757392081,0.4527236573422021,0.008646581735480182,NORM,0,negative
S_00,S_00,10,101,snr_p_db,1195,1195,1039,1,1195,0,0,0,0,dB,12.391396223549728,12.507172392455557,12.574622211807355,12.619366489994526,12.669110150909189,12.742337030784654,12.833321722941406,12.621195779944236,0.07038554688400882,NORM,0,negative
S_00,S_00,10,101,delta_p_db,1195,1195,1039,1,1195,0,0,0,0,dB,2.3913961550016536,2.507172332498352,2.5746221368326907,2.619366420758559,2.669110097853152,2.742336968382853,2.8333216815159057,2.6211957213745083,0.07038554664439339,NORM,0,negative
S_00,S_00,10,101,q_noise,1195,1195,1039,1,1195,0,0,0,0,fraction,0.4234193342442696,0.4385870071561682,0.44723894208990694,0.4529048840653111,0.4591352696475308,0.4681786488323445,0.4792049704115612,0.453063571070058,0.00886367945524187,NORM,0,negative
S_00,S_00,10,202,snr_p_db,1195,1195,1039,1,1195,0,0,0,0,dB,12.339936499716625,12.49896975593349,12.566394444156089,12.618219624079288,12.668193700913829,12.736254467614945,12.888618840707167,12.616851680685702,0.07380068850442677,NORM,0,negative
S_00,S_00,10,202,delta_p_db,1195,1195,1039,1,1195,0,0,0,0,dB,2.3399364401326035,2.498969693477415,2.566394375883195,2.618219548385903,2.6681936460343634,2.7362544132799957,2.888618774174266,2.6168516221205347,0.07380068843237746,NORM,0,negative
S_00,S_00,10,202,q_noise,1195,1195,1039,1,1195,0,0,0,0,fraction,0.4165472538768083,0.4375254706208681,0.44619114548780314,0.45275987389870753,0.45902096343614907,0.4674331086672976,0.48579334229272825,0.45250910324431587,0.009298413456483374,NORM,0,negative
S_00,S_00,10,303,snr_p_db,1195,1195,1039,1,1195,0,0,0,0,dB,12.400199699326961,12.502521484616553,12.572219850000609,12.617986309250412,12.668278525927263,12.743019649407739,12.865170007207068,12.619891648549022,0.07238954446191738,NORM,0,negative
S_00,S_00,10,303,delta_p_db,1195,1195,1039,1,1195,0,0,0,0,dB,2.4001996517798507,2.5025214357979855,2.572219783599259,2.617986265229451,2.668278471106397,2.7430195943864115,2.8651699407340745,2.619891590104455,0.07238954436426479,NORM,0,negative
S_00,S_00,10,303,q_noise,1195,1195,1039,1,1195,0,0,0,0,fraction,0.4245872281808963,0.43798520850288614,0.44693364520037643,0.4527312101895307,0.4590319908089928,0.46826248392326947,0.48300994785014284,0.45289520735433064,0.009110868910687783,NORM,0,negative
S_00,S_00,10,404,snr_p_db,1195,1195,1039,1,1195,0,0,0,0,dB,12.38037798652162,12.500556664741405,12.573720801755197,12.623235277046907,12.67127600032102,12.742612676139247,12.868237685223562,12.623000533657049,0.0736389121582044,NORM,0,negative
S_00,S_00,10,404,delta_p_db,1195,1195,1039,1,1195,0,0,0,0,dB,2.380377912376336,2.5005566187104655,2.573720745337177,2.623235220091194,2.671275941065862,2.742612611897674,2.8682376335362596,2.6230004754126197,0.07363891256593466,NORM,0,negative
S_00,S_00,10,404,q_noise,1195,1195,1039,1,1195,0,0,0,0,fraction,0.42195533932688195,0.4377316516213616,0.4471244265935639,0.4533920281374411,0.4594056009643013,0.46821241596781865,0.483374641581389,0.4532840225161995,0.009270136144018882,NORM,0,negative
S_00,S_00,10,505,snr_p_db,1195,1195,1039,1,1195,0,0,0,0,dB,12.376473908175162,12.502993322866567,12.567211246909896,12.619616442506839,12.66617071770798,12.733831781998413,12.894211771743453,12.618212498300036,0.07135609247647214,NORM,0,negative
S_00,S_00,10,505,delta_p_db,1195,1195,1039,1,1195,0,0,0,0,dB,2.3764738519374005,2.5029932573935816,2.5672111922836804,2.6196163870175986,2.6661706578623745,2.733831725527317,2.8942117264994947,2.6182124399259274,0.07135609240081889,NORM,0,negative
S_00,S_00,10,505,q_noise,1195,1195,1039,1,1195,0,0,0,0,fraction,0.4214348013988223,0.43804674101515123,0.4462946830099399,0.4529359679986781,0.45876926965562886,0.4671359957921959,0.48645500867089114,0.4526857478188673,0.008991299049124895,NORM,0,negative
S_00,S_00,10,8128,snr_p_db,1195,1195,1039,1,1195,0,0,0,0,dB,12.401953299183885,12.50843913456503,12.57092591925575,12.61769232874985,12.665252297652257,12.731418027681578,12.858539053277799,12.618469633186745,0.06865158980907558,NORM,0,negative
S_00,S_00,10,8128,delta_p_db,1195,1195,1039,1,1195,0,0,0,0,dB,2.401953239953275,2.5084390820763254,2.570925862630737,2.617692273281232,2.6652522377672527,2.731417968013051,2.8585389937486188,2.6184695748584548,0.06865158966880616,NORM,0,negative
S_00,S_00,10,8128,q_noise,1195,1195,1039,1,1195,0,0,0,0,fraction,0.4248190692428595,0.4387509589556336,0.44676894219642926,0.4526934842067272,0.4586548291527166,0.4668397180858465,0.4822194755105055,0.45272365739022674,0.00864658176761564,NORM,0,negative
S_01,S_01,0,101,snr_p_db,1195,1195,1039,1,1195,0,0,0,0,dB,1.4507087329545287,1.5347441752688142,1.5975344420334074,1.6377514553371733,1.6776253271900987,1.738325815099741,1.8147495495274082,1.6376665020294925,0.060549188205452145,NORM,0,negative
S_01,S_01,0,101,delta_p_db,1195,1195,1039,1,1195,0,0,0,0,dB,1.4507087208619929,1.5347441772819643,1.59753444725283,1.6377514539536602,1.6776253272620825,1.7383258135057438,1.8147495542832068,1.637666501750809,0.060549188099974074,NORM,0,negative
S_01,S_01,0,101,q_noise,1195,1195,1039,1,1195,0,0,0,0,fraction,0.28397427326899605,0.2976957690571582,0.30777665313784464,0.31415746591740284,0.3204254948131451,0.32985871711362613,0.3415478352211058,0.31407763200368816,0.009564912802466673,NORM,0,negative
S_01,S_01,0,202,snr_p_db,1195,1195,1039,1,1195,0,0,0,0,dB,1.4160371399878693,1.5415102663653137,1.594840663216806,1.6321357843289408,1.6772406129342903,1.7392654855659788,1.8721535259625819,1.6351607119582448,0.06157648333661705,NORM,0,negative
S_01,S_01,0,202,delta_p_db,1195,1195,1039,1,1195,0,0,0,0,dB,1.4160371346992606,1.5415102607020388,1.594840666974298,1.6321357793463909,1.677240615965061,1.7392654799935325,1.8721535234857611,1.6351607119646905,0.06157648324249831,NORM,0,negative
S_01,S_01,0,202,q_noise,1195,1195,1039,1,1195,0,0,0,0,fraction,0.2782348550539887,0.29878907001378036,0.3073471305041578,0.31326989073108813,0.3203654116088907,0.3300028587253863,0.3501927385761022,0.31367953088021927,0.009720863722082671,NORM,0,negative
S_01,S_01,0,303,snr_p_db,1195,1195,1039,1,1195,0,0,0,0,dB,1.434071963193615,1.5434989191410906,1.5948371878045846,1.6357093928570319,1.6768800873307872,1.7436317467015199,1.8372876446711048,1.637166038950701,0.06110794388952993,NORM,0,negative
S_01,S_01,0,303,delta_p_db,1195,1195,1039,1,1195,0,0,0,0,dB,1.4340719653498992,1.5434989265511456,1.5948371885958266,1.635709390415202,1.676880091683555,1.743631748856106,1.837287640172657,1.6371660388201128,0.061107943812077854,NORM,0,negative
S_01,S_01,0,303,q_noise,1195,1195,1039,1,1195,0,0,0,0,fraction,0.2812257746531999,0.29911070312279814,0.3073463192725518,0.31383461131391116,0.32030886743191617,0.33067651282504984,0.3449556879134451,0.31399742828016103,0.009637570410211828,NORM,0,negative
S_01,S_01,0,404,snr_p_db,1195,1195,1039,1,1195,0,0,0,0,dB,1.4499622380845318,1.538118413758921,1.5997013923249628,1.6401367769340727,1.6808683291598765,1.7404694303294195,1.8478578544144857,1.6398378821832735,0.061214831367680106,NORM,0,negative
S_01,S_01,0,404,delta_p_db,1195,1195,1039,1,1195,0,0,0,0,dB,1.4499622352751549,1.5381184144162363,1.5997013947461483,1.6401367716738955,1.6808683321226925,1.7404694301368355,1.847857856764672,1.6398378822523287,0.06121483131031593,NORM,0,negative
S_01,S_01,0,404,q_noise,1195,1195,1039,1,1195,0,0,0,0,fraction,0.2838514301667691,0.2982410567954821,0.30812267350550226,0.3145341504271544,0.32093239820060104,0.33018927144226634,0.3465480616815555,0.3144190349547944,0.009662417302710414,NORM,0,negative
S_01,S_01,0,505,snr_p_db,1195,1195,1039,1,1195,0,0,0,0,dB,1.4406412157850075,1.5303588728741306,1.592067200022051,1.6321718585509493,1.6716990046531404,1.7373108290950927,1.8448194610227875,1.6319501148497424,0.0618342009713173,NORM,0,negative
S_01,S_01,0,505,delta_p_db,1195,1195,1039,1,1195,0,0,0,0,dB,1.4406412077539008,1.5303588748042392,1.5920671998039446,1.6321718601060606,1.671699001658208,1.737310832152204,1.8448194625554757,1.6319501147740698,0.061834200896684205,NORM,0,negative
S_01,S_01,0,505,q_noise,1195,1195,1039,1,1195,0,0,0,0,fraction,0.2823121024288963,0.29698650219161354,0.3069046161641341,0.31327524769086856,0.31949779345370594,0.32970086846314395,0.3460903155868952,0.3131713670285249,0.009773743300220917,NORM,0,negative
S_01,S_01,0,8128,snr_p_db,1195,1195,1039,1,1195,0,0,0,0,dB,1.4732144052046934,1.5413147342978026,1.5932416272508751,1.6343967910985744,1.6762895984823363,1.7301981445479906,1.8187938577192888,1.635481503479066,0.05825885980121709,NORM,0,negative
