model,group_id,kind,combo_set,combo_id,condition,snr,metric,outcome,lhs,rhs,n_seeds,point,sd,ci95_low,ci95_high,n_expected,n_undefined,positive_seed_count,negative_seed_count,zero_seed_count,dz,t_stat,p_raw,patient_ci95_low,patient_ci95_high
resnet,bandpass__train__independent_rms__s5,bandpass,train,aggregate,independent_rms,5,macro_auroc,drop,mixed,electrode,1,-0.0007407004578837695,,,,1,0,0,1,0,,,,-0.005696737276456176,0.004166255290588454
resnet,bandpass__train__independent_rms__s5,bandpass,train,aggregate,independent_rms,5,macro_auroc,retention,independent_rms,clean_only,1,0.007287829499146525,,,,1,0,1,0,0,,,,0.0021920502615239146,0.012589351361483099
resnet,bandpass__train__independent_rms__s5,bandpass,train,aggregate,independent_rms,5,macro_auroc,retention,electrode,clean_only,1,0.005072436576554207,,,,1,0,1,0,0,,,,-0.0012926474132130077,0.011754903782716158
resnet,bandpass__train__independent_rms__s5,bandpass,train,aggregate,independent_rms,5,macro_auroc,retention,mixed,clean_only,1,0.005838070234137738,,,,1,0,1,0,0,,,,-0.0001712544874875321,0.012068114069929508
resnet,bandpass__train__independent_rms__s5,bandpass,train,aggregate,independent_rms,5,macro_auroc,retention,clean_only,independent_rms,1,-0.007287829499146525,,,,1,0,0,1,0,,,,-0.012589351361483106,-0.0021920502615239215
resnet,bandpass__train__independent_rms__s5,bandpass,train,aggregate,independent_rms,5,macro_auroc,retention,electrode,independent_rms,1,-0.0022153929225923186,,,,1,0,0,1,0,,,,-0.007222092706453745,0.003048800214556704
resnet,bandpass__train__independent_rms__s5,bandpass,train,aggregate,independent_rms,5,macro_auroc,retention,mixed,independent_rms,1,-0.0014497592650087876,,,,1,0,0,1,0,,,,-0.005798437352646471,0.0032082220875696275
resnet,bandpass__train__independent_rms__s5,bandpass,train,aggregate,independent_rms,5,macro_auroc,retention,mixed,electrode,1,0.000765633657583531,,,,1,0,1,0,0,,,,-0.00473093618350473,0.006371010161775202
resnet,bandpass__train__independent_rms__s5,bandpass,train,aggregate,independent_rms,5,macro_f1,absolute,independent_rms,clean_only,1,0.004544595991469946,,,,1,0,1,0,0,,,,,
resnet,bandpass__train__independent_rms__s5,bandpass,train,aggregate,independent_rms,5,macro_f1,absolute,electrode,clean_only,1,0.0169394264000996,,,,1,0,1,0,0,,,,,
resnet,bandpass__train__independent_rms__s5,bandpass,train,aggregate,independent_rms,5,macro_f1,absolute,mixed,clean_only,1,0.0020146940955481085,,,,1,0,1,0,0,,,,,
resnet,bandpass__train__independent_rms__s5,bandpass,train,aggregate,independent_rms,5,macro_f1,absolute,clean_only,independent_rms,1,-0.004544595991469946,,,,1,0,0,1,0,,,,,
resnet,bandpass__train__independent_rms__s5,bandpass,train,aggregate,independent_rms,5,macro_f1,absolute,electrode,independent_rms,1,0.012394830408629653,,,,1,0,1,0,0,,,,,
resnet,bandpass__train__independent_rms__s5,bandpass,train,aggregate,independent_rms,5,macro_f1,absolute,mixed,independent_rms,1,-0.002529901895921838,,,,1,0,0,1,0,,,,,
resnet,bandpass__train__independent_rms__s5,bandpass,train,aggregate,independent_rms,5,macro_f1,absolute,mixed,electrode,1,-0.014924732304551491,,,,1,0,0,1,0,,,,,
resnet,bandpass__train__independent_rms__s5,bandpass,train,aggregate,independent_rms,5,macro_f1,clean_cost,independent_rms,clean_only,1,0.013025480140114398,,,,1,0,1,0,0,,,,,
resnet,bandpass__train__independent_rms__s5,bandpass,train,aggregate,independent_rms,5,macro_f1,clean_cost,electrode,clean_only,1,-0.0070167141396315635,,,,1,0,0,1,0,,,,,
resnet,bandpass__train__independent_rms__s5,bandpass,train,aggregate,independent_rms,5,macro_f1,clean_cost,mixed,clean_only,1,0.00748499518853496,,,,1,0,1,0,0,,,,,
resnet,bandpass__train__independent_rms__s5,bandpass,train,aggregate,independent_rms,5,macro_f1,clean_cost,clean_only,independent_rms,1,-0.013025480140114398,,,,1,0,0,1,0,,,,,
resnet,bandpass__train__independent_rms__s5,bandpass,train,aggregate,independent_rms,5,macro_f1,clean_cost,electrode,independent_rms,1,-0.020042194279745962,,,,1,0,0,1,0,,,,,
resnet,bandpass__train__independent_rms__s5,bandpass,train,aggregate,independent_rms,5,macro_f1,clean_cost,mixed,independent_rms,1,-0.0055404849515794385,,,,1,0,0,1,0,,,,,
resnet,bandpass__train__independent_rms__s5,bandpass,train,aggregate,independent_rms,5,macro_f1,clean_cost,mixed,electrode,1,0.014501709328166523,,,,1,0,1,0,0,,,,,
resnet,bandpass__train__independent_rms__s5,bandpass,train,aggregate,independent_rms,5,macro_f1,drop,independent_rms,clean_only,1,-0.017570076131584345,,,,1,0,0,1,0,,,,,
resnet,bandpass__train__independent_rms__s5,bandpass,train,aggregate,independent_rms,5,macro_f1,drop,electrode,clean_only,1,-0.009922712260468036,,,,1,0,0,1,0,,,,,
resnet,bandpass__train__independent_rms__s5,bandpass,train,aggregate,independent_rms,5,macro_f1,drop,mixed,clean_only,1,-0.009499689284083068,,,,1,0,0,1,0,,,,,
resnet,bandpass__train__independent_rms__s5,bandpass,train,aggregate,independent_rms,5,macro_f1,drop,clean_only,independent_rms,1,0.017570076131584345,,,,1,0,1,0,0,,,,,
resnet,bandpass__train__independent_rms__s5,bandpass,train,aggregate,independent_rms,5,macro_f1,drop,electrode,independent_rms,1,0.007647363871116308,,,,1,0,1,0,0,,,,,
resnet,bandpass__train__independent_rms__s5,bandpass,train,aggregate,independent_rms,5,macro_f1,drop,mixed,independent_rms,1,0.008070386847501276,,,,1,0,1,0,0,,,,,
resnet,bandpass__train__independent_rms__s5,bandpass,train,aggregate,independent_rms,5,macro_f1,drop,mixed,electrode,1,0.000423022976384968,,,,1,0,1,0,0,,,,,
resnet,bandpass__train__independent_rms__s5,bandpass,train,aggregate,independent_rms,5,macro_f1,retention,independent_rms,clean_only,1,0.025942219033499136,,,,1,0,1,0,0,,,,,
resnet,bandpass__train__independent_rms__s5,bandpass,train,aggregate,independent_rms,5,macro_f1,retention,electrode,clean_only,1,0.015261854455801638,,,,1,0,1,0,0,,,,,
resnet,bandpass__train__independent_rms__s5,bandpass,train,aggregate,independent_rms,5,macro_f1,retention,mixed,clean_only,1,0.013875268750407344,,,,1,0,1,0,0,,,,,
resnet,bandpass__train__independent_rms__s5,bandpass,train,aggregate,independent_rms,5,macro_f1,retention,clean_only,independent_rms,1,-0.025942219033499136,,,,1,0,0,1,0,,,,,
resnet,bandpass__train__independent_rms__s5,bandpass,train,aggregate,independent_rms,5,macro_f1,retention,electrode,independent_rms,1,-0.010680364577697499,,,,1,0,0,1,0,,,,,
resnet,bandpass__train__independent_rms__s5,bandpass,train,aggregate,independent_rms,5,macro_f1,retention,mixed,independent_rms,1,-0.012066950283091793,,,,1,0,0,1,0,,,,,
resnet,bandpass__train__independent_rms__s5,bandpass,train,aggregate,independent_rms,5,macro_f1,retention,mixed,electrode,1,-0.0013865857053942943,,,,1,0,0,1,0,,,,,
resnet,clean,clean,clean,none,clean,100,macro_ap,absolute,independent_rms,clean_only,1,-0.002579112659514382,,,,1,0,0,1,0,,,,,
resnet,clean,clean,clean,none,clean,100,macro_ap,absolute,electrode,clean_only,1,0.013565116806747435,,,,1,0,1,0,0,,,,,
resnet,clean,clean,clean,none,clean,100,macro_ap,absolute,mixed,clean_only,1,0.011006179684441952,,,,1,0,1,0,0,,,,,
resnet,clean,clean,clean,none,clean,100,macro_ap,absolute,clean_only,independent_rms,1,0.002579112659514382,,,,1,0,1,0,0,,,,,
resnet,clean,clean,clean,none,clean,100,macro_ap,absolute,electrode,independent_rms,1,0.016144229466261817,,,,1,0,1,0,0,,,,,
resnet,clean,clean,clean,none,clean,100,macro_ap,absolute,mixed,independent_rms,1,0.013585292343956334,,,,1,0,1,0,0,,,,,
resnet,clean,clean,clean,none,clean,100,macro_ap,absolute,mixed,electrode,1,-0.0025589371223054824,,,,1,0,0,1,0,,,,,
resnet,clean,clean,clean,none,clean,100,macro_ap,clean_cost,independent_rms,clean_only,1,0.002579112659514382,,,,1,0,1,0,0,,,,,
resnet,clean,clean,clean,none,clean,100,macro_ap,clean_cost,electrode,clean_only,1,-0.013565116806747435,,,,1,0,0,1,0,,,,,
resnet,clean,clean,clean,none,clean,100,macro_ap,clean_cost,mixed,clean_only,1,-0.011006179684441952,,,,1,0,0,1,0,,,,,
resnet,clean,clean,clean,none,clean,100,macro_ap,clean_cost,clean_only,independent_rms,1,-0.002579112659514382,,,,1,0,0,1,0,,,,,
resnet,clean,clean,clean,none,clean,100,macro_ap,clean_cost,electrode,independent_rms,1,-0.016144229466261817,,,,1,0,0,1,0,,,,,
resnet,clean,clean,clean,none,clean,100,macro_ap,clean_cost,mixed,independent_rms,1,-0.013585292343956334,,,,1,0,0,1,0,,,,,
resnet,clean,clean,clean,none,clean,100,macro_ap,clean_cost,mixed,electrode,1,0.0025589371223054824,,,,1,0,1,0,0,,,,,
resnet,clean,clean,clean,none,clean,100,macro_ap,drop,independent_rms,clean_only,1,0.0,,,,1,0,0,0,1,,,,,
resnet,clean,clean,clean,none,clean,100,macro_ap,drop,electrode,clean_only,1,0.0,,,,1,0,0,0,1,,,,,
resnet,clean,clean,clean,none,clean,100,macro_ap,drop,mixed,clean_only,1,0.0,,,,1,0,0,0,1,,,,,
resnet,clean,clean,clean,none,clean,100,macro_ap,drop,clean_only,independent_rms,1,0.0,,,,1,0,0,0,1,,,,,
resnet,clean,clean,clean,none,clean,100,macro_ap,drop,electrode,independent_rms,1,0.0,,,,1,0,0,0,1,,,,,
resnet,clean,clean,clean,none,clean,100,macro_ap,drop,mixed,independent_rms,1,0.0,,,,1,0,0,0,1,,,,,
resnet,clean,clean,clean,none,clean,100,macro_ap,drop,mixed,electrode,1,0.0,,,,1,0,0,0,1,,,,,
resnet,clean,clean,clean,none,clean,100,macro_ap,retention,independent_rms,clean_only,1,-5.10702591327572e-15,,,,1,0,0,1,0,,,,,
resnet,clean,clean,clean,none,clean,100,macro_ap,retention,electrode,clean_only,1,2.609024107869118e-14,,,,1,0,1,0,0,,,,,
resnet,clean,clean,clean,none,clean,100,macro_ap,retention,mixed,clean_only,1,2.120525977034049e-14,,,,1,0,1,0,0,,,,,
resnet,clean,clean,clean,none,clean,100,macro_ap,retention,clean_only,independent_rms,1,5.10702591327572e-15,,,,1,0,1,0,0,,,,,
resnet,clean,clean,clean,none,clean,100,macro_ap,retention,electrode,independent_rms,1,3.11972669919669e-14,,,,1,0,1,0,0,,,,,
resnet,clean,clean,clean,none,clean,100,macro_ap,retention,mixed,independent_rms,1,2.631228568361621e-14,,,,1,0,1,0,0,,,,,
resnet,clean,clean,clean,none,clean,100,macro_ap,retention,mixed,electrode,1,-4.884981308350689e-15,,,,1,0,0,1,0,,,,,
resnet,clean,clean,clean,none,clean,100,macro_auroc,absolute,independent_rms,clean_only,1,0.001769815254693663,,,,1,0,1,0,0,,,,-0.002836541774868037,0.006297234905331159
resnet,clean,clean,clean,none,clean,100,macro_auroc,absolute,electrode,clean_only,1,0.008397078093721477,,,,1,0,1,0,0,,,,0.0007177519314387037,0.015532704364580534
resnet,clean,clean,clean,none,clean,100,macro_auroc,absolute,mixed,clean_only,1,0.002136826610354192,,,,1,0,1,0,0,,,,-0.004685493868543578,0.00931150027927549
resnet,clean,clean,clean,none,clean,100,macro_auroc,absolute,clean_only,independent_rms,1,-0.001769815254693663,,,,1,0,0,1,0,,,,-0.006297234905331159,0.0028365417748680275
resnet,clean,clean,clean,none,clean,100,macro_auroc,absolute,electrode,independent_rms,1,0.006627262839027814,,,,1,0,1,0,0,,,,-0.00015079271659497733,0.013652925308968993
resnet,clean,clean,clean,none,clean,100,macro_auroc,absolute,mixed,independent_rms,1,0.0003670113556605292,,,,1,0,1,0,0,,,,-0.006346131313214981,0.007354560323148319
resnet,clean,clean,clean,none,clean,100,macro_auroc,absolute,mixed,electrode,1,-0.006260251483367285,,,,1,0,0,1,0,,,,-0.013962999361632897,0.0017778489304633128
resnet,clean,clean,clean,none,clean,100,macro_auroc,clean_cost,independent_rms,clean_only,1,-0.001769815254693663,,,,1,0,0,1,0,,,,-0.006297234905331159,0.0028365417748680275
resnet,clean,clean,clean,none,clean,100,macro_auroc,clean_cost,electrode,clean_only,1,-0.008397078093721477,,,,1,0,0,1,0,,,,-0.01553270436458054,-0.0007177519314387038
resnet,clean,clean,clean,none,clean,100,macro_auroc,clean_cost,mixed,clean_only,1,-0.002136826610354192,,,,1,0,0,1,0,,,,-0.009311500279275492,0.004685493868543574
resnet,clean,clean,clean,none,clean,100,macro_auroc,clean_cost,clean_only,independent_rms,1,0.001769815254693663,,,,1,0,1,0,0,,,,-0.002836541774868037,0.006297234905331159
resnet,clean,clean,clean,none,clean,100,macro_auroc,clean_cost,electrode,independent_rms,1,-0.006627262839027814,,,,1,0,0,1,0,,,,-0.013652925308968994,0.0001507927165949718
resnet,clean,clean,clean,none,clean,100,macro_auroc,clean_cost,mixed,independent_rms,1,-0.0003670113556605292,,,,1,0,0,1,0,,,,-0.007354560323148329,0.00634613131321498
resnet,clean,clean,clean,none,clean,100,macro_auroc,clean_cost,mixed,electrode,1,0.006260251483367285,,,,1,0,1,0,0,,,,-0.0017778489304633189,0.013962999361632894
resnet,clean,clean,clean,none,clean,100,macro_auroc,drop,independent_rms,clean_only,1,0.0,,,,1,0,0,0,1,,,,0.0,0.0
resnet,clean,clean,clean,none,clean,100,macro_auroc,drop,electrode,clean_only,1,0.0,,,,1,0,0,0,1,,,,0.0,0.0
resnet,clean,clean,clean,none,clean,100,macro_auroc,drop,mixed,clean_only,1,0.0,,,,1,0,0,0,1,,,,0.0,0.0
resnet,clean,clean,clean,none,clean,100,macro_auroc,drop,clean_only,independent_rms,1,0.0,,,,1,0,0,0,1,,,,0.0,0.0
resnet,clean,clean,clean,none,clean,100,macro_auroc,drop,electrode,independent_rms,1,0.0,,,,1,0,0,0,1,,,,0.0,0.0
resnet,clean,clean,clean,none,clean,100,macro_auroc,drop,mixed,independent_rms,1,0.0,,,,1,0,0,0,1,,,,0.0,0.0
resnet,clean,clean,clean,none,clean,100,macro_auroc,drop,mixed,electrode,1,0.0,,,,1,0,0,0,1,,,,0.0,0.0
resnet,clean,clean,clean,none,clean,100,macro_auroc,retention,independent_rms,clean_only,1,2.3314683517128287e-15,,,,1,0,1,0,0,,,,-3.777533841287095e-15,8.43769498715119e-15
resnet,clean,clean,clean,none,clean,100,macro_auroc,retention,electrode,clean_only,1,1.099120794378905e-14,,,,1,0,1,0,0,,,,9.964251646010782e-16,2.0539125955565396e-14
resnet,clean,clean,clean,none,clean,100,macro_auroc,retention,mixed,clean_only,1,2.7755575615628914e-15,,,,1,0,1,0,0,,,,-6.109002192999924e-15,1.2323475573339238e-14
resnet,clean,clean,clean,none,clean,100,macro_auroc,retention,clean_only,independent_rms,1,-2.3314683517128287e-15,,,,1,0,0,1,0,,,,-8.43769498715119e-15,3.77753384128708e-15
resnet,clean,clean,clean,none,clean,100,macro_auroc,retention,electrode,independent_rms,1,8.659739592076221e-15,,,,1,0,1,0,0,,,,-2.220446049250313e-16,1.787459069646502e-14
resnet,clean,clean,clean,none,clean,100,macro_auroc,retention,mixed,independent_rms,1,4.440892098500626e-16,,,,1,0,1,0,0,,,,-8.329448242250238e-15,9.550693569337894e-15
resnet,clean,clean,clean,none,clean,100,macro_auroc,retention,mixed,electrode,1,-8.215650382226158e-15,,,,1,0,0,1,0,,,,-1.8318679906315083e-14,2.3314683517128287e-15
resnet,clean,clean,clean,none,clean,100,macro_f1,absolute,independent_rms,clean_only,1,-0.013025480140114398,,,,1,0,0,1,0,,,,,
resnet,clean,clean,clean,none,clean,100,macro_f1,absolute,electrode,clean_only,1,0.0070167141396315635,,,,1,0,1,0,0,,,,,
resnet,clean,clean,clean,none,clean,100,macro_f1,absolute,mixed,clean_only,1,-0.00748499518853496,,,,1,0,0,1,0,,,,,
resnet,clean,clean,clean,none,clean,100,macro_f1,absolute,clean_only,independent_rms,1,0.013025480140114398,,,,1,0,1,0,0,,,,,
resnet,clean,clean,clean,none,clean,100,macro_f1,absolute,electrode,independent_rms,1,0.020042194279745962,,,,1,0,1,0,0,,,,,
resnet,clean,clean,clean,none,clean,100,macro_f1,absolute,mixed,independent_rms,1,0.0055404849515794385,,,,1,0,1,0,0,,,,,
resnet,clean,clean,clean,none,clean,100,macro_f1,absolute,mixed,electrode,1,-0.014501709328166523,,,,1,0,0,1,0,,,,,
resnet,clean,clean,clean,none,clean,100,macro_f1,clean_cost,independent_rms,clean_only,1,0.013025480140114398,,,,1,0,1,0,0,,,,,
resnet,clean,clean,clean,none,clean,100,macro_f1,clean_cost,electrode,clean_only,1,-0.0070167141396315635,,,,1,0,0,1,0,,,,,
resnet,clean,clean,clean,none,clean,100,macro_f1,clean_cost,mixed,clean_only,1,0.00748499518853496,,,,1,0,1,0,0,,,,,
resnet,clean,clean,clean,none,clean,100,macro_f1,clean_cost,clean_only,independent_rms,1,-0.013025480140114398,,,,1,0,0,1,0,,,,,
resnet,clean,clean,clean,none,clean,100,macro_f1,clean_cost,electrode,independent_rms,1,-0.020042194279745962,,,,1,0,0,1,0,,,,,
resnet,clean,clean,clean,none,clean,100,macro_f1,clean_cost,mixed,independent_rms,1,-0.0055404849515794385,,,,1,0,0,1,0,,,,,
resnet,clean,clean,clean,none,clean,100,macro_f1,clean_cost,mixed,electrode,1,0.014501709328166523,,,,1,0,1,0,0,,,,,
resnet,clean,clean,clean,none,clean,100,macro_f1,drop,independent_rms,clean_only,1,0.0,,,,1,0,0,0,1,,,,,
resnet,clean,clean,clean,none,clean,100,macro_f1,drop,electrode,clean_only,1,0.0,,,,1,0,0,0,1,,,,,
resnet,clean,clean,clean,none,clean,100,macro_f1,drop,mixed,clean_only,1,0.0,,,,1,0,0,0,1,,,,,
resnet,clean,clean,clean,none,clean,100,macro_f1,drop,clean_only,independent_rms,1,0.0,,,,1,0,0,0,1,,,,,
resnet,clean,clean,clean,none,clean,100,macro_f1,drop,electrode,independent_rms,1,0.0,,,,1,0,0,0,1,,,,,
resnet,clean,clean,clean,none,clean,100,macro_f1,drop,mixed,independent_rms,1,0.0,,,,1,0,0,0,1,,,,,
resnet,clean,clean,clean,none,clean,100,macro_f1,drop,mixed,electrode,1,0.0,,,,1,0,0,0,1,,,,,
resnet,clean,clean,clean,none,clean,100,macro_f1,retention,independent_rms,clean_only,1,-2.9976021664879227e-14,,,,1,0,0,1,0,,,,,
resnet,clean,clean,clean,none,clean,100,macro_f1,retention,electrode,clean_only,1,1.5654144647214707e-14,,,,1,0,1,0,0,,,,,
resnet,clean,clean,clean,none,clean,100,macro_f1,retention,mixed,clean_only,1,-1.709743457922741e-14,,,,1,0,0,1,0,,,,,
resnet,clean,clean,clean,none,clean,100,macro_f1,retention,clean_only,independent_rms,1,2.9976021664879227e-14,,,,1,0,1,0,0,,,,,
resnet,clean,clean,clean,none,clean,100,macro_f1,retention,electrode,independent_rms,1,4.5630166312093934e-14,,,,1,0,1,0,0,,,,,
resnet,clean,clean,clean,none,clean,100,macro_f1,retention,mixed,independent_rms,1,1.2878587085651816e-14,,,,1,0,1,0,0,,,,,
resnet,clean,clean,clean,none,clean,100,macro_f1,retention,mixed,electrode,1,-3.275157922644212e-14,,,,1,0,0,1,0,,,,,
resnet,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_ap,absolute,independent_rms,clean_only,1,0.012656641980404393,,,,1,0,1,0,0,,,,,
resnet,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_ap,absolute,electrode,clean_only,1,0.029994066510454886,,,,1,0,1,0,0,,,,,
resnet,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_ap,absolute,mixed,clean_only,1,0.019779571181178568,,,,1,0,1,0,0,,,,,
resnet,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_ap,absolute,clean_only,independent_rms,1,-0.012656641980404393,,,,1,0,0,1,0,,,,,
resnet,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_ap,absolute,electrode,independent_rms,1,0.017337424530050494,,,,1,0,1,0,0,,,,,
resnet,primary_joint,bandpass,heldout,aggregate,electrode,-1,macro_ap,absolute,mixed,independent_rms,1,0.007122929200774175,,,,1,0,1,0,0,,,,,
