noise_seed,snr,lead,frequency_hz,electrode_psd,marginal_shift_psd
8128,10,aVF,41.40625,2.1931394986352558e-09,2.21339898015566e-09
8128,10,aVF,41.796875,5.713133301305853e-10,5.758691560875056e-10
8128,10,aVF,42.1875,1.99805179030242e-10,2.0105018191739553e-10
8128,10,aVF,42.578125,8.423323973485674e-11,8.460292612313855e-11
8128,10,aVF,42.96875,4.0425616721934415e-11,4.0531562674898754e-11
8128,10,aVF,43.359375,2.134448490062328e-11,2.136535502571357e-11
8128,10,aVF,43.75,1.2127564894485372e-11,1.2121416808973415e-11
8128,10,aVF,44.140625,7.303998975934214e-12,7.29055375973019e-12
8128,10,aVF,44.53125,4.613066610993389e-12,4.599089279476723e-12
8128,10,aVF,44.921875,3.0313534014106224e-12,3.0189404946134527e-12
8128,10,aVF,45.3125,2.060547726219529e-12,2.0501364108694323e-12
8128,10,aVF,45.703125,1.4425424022266662e-12,1.4340031466139452e-12
8128,10,aVF,46.09375,1.036845646718862e-12,1.0299175879298249e-12
8128,10,aVF,46.484375,7.635790296928762e-13,7.578992359547573e-13
8128,10,aVF,46.875,5.754509027728668e-13,5.707902027263007e-13
8128,10,aVF,47.265625,4.437636080897396e-13,4.3989044545193553e-13
8128,10,aVF,47.65625,3.5047792662801186e-13,3.471955439847701e-13
8128,10,aVF,48.046875,2.8405259606814365e-13,2.8122725399896063e-13
8128,10,aVF,48.4375,2.3698535764150094e-13,2.3450388599314994e-13
8128,10,aVF,48.828125,2.0436427520245555e-13,2.0213625641955826e-13
8128,10,aVF,49.21875,1.829989704716793e-13,1.8092669832976114e-13
8128,10,aVF,49.609375,1.7090138035455896e-13,1.6892733272298723e-13
8128,10,aVF,50.0,8.349041935183235e-14,8.251972835426382e-14
8128,10,V1,0.0,1.0270124159116017e-05,1.0568415839157477e-05
8128,10,V1,0.390625,5.6014904494835756e-05,5.594910633003649e-05
8128,10,V1,0.78125,0.00011005425890878425,0.00011145489820002093
8128,10,V1,1.171875,0.00011824463943190383,0.00011922341849497374
8128,10,V1,1.5625,0.00011750984333313643,0.0001166844776022094
8128,10,V1,1.953125,0.00011734266567966896,0.00011896217615238539
8128,10,V1,2.34375,0.00011747444962011911,0.00011819293040665242
8128,10,V1,2.734375,0.00011686235603916701,0.00011938553264177649
8128,10,V1,3.125,0.00011769405169160046,0.00011648467999801848
8128,10,V1,3.515625,0.00011687370758029146,0.00011654778191179504
8128,10,V1,3.90625,0.00011619861478607254,0.00011871823136171152
8128,10,V1,4.296875,0.00011459515630208537,0.00011716599886909634
8128,10,V1,4.6875,0.00011511928318073225,0.00011441986168992099
8128,10,V1,5.078125,0.00011568752668053633,0.00011505078866421757
8128,10,V1,5.46875,0.000118033050690261,0.00011757658257447419
8128,10,V1,5.859375,0.0001173826306605001,0.00011776741187425943
8128,10,V1,6.25,0.00011484121280410524,0.00011520573019071455
8128,10,V1,6.640625,0.0001135696640117785,0.00011536885438062048
8128,10,V1,7.03125,0.00011543663501594454,0.00011762916039394344
8128,10,V1,7.421875,0.00011777947126791412,0.00011860775083366748
8128,10,V1,7.8125,0.00011776270673837217,0.00011805413910468321
8128,10,V1,8.203125,0.00011814791504674932,0.00011738177637171292
8128,10,V1,8.59375,0.00011869913761446412,0.00011619186751756408
8128,10,V1,8.984375,0.0001154125018457228,0.0001134148434790918
8128,10,V1,9.375,0.00011403050512192709,0.00011296882536630558
8128,10,V1,9.765625,0.00011105008504984118,0.00011112955206277966
8128,10,V1,10.15625,0.00011190140246500968,0.00011230865790053099
8128,10,V1,10.546875,0.00011520518653909775,0.00011466013598692662
8128,10,V1,10.9375,0.00011702701760535313,0.00011689178501089842
8128,10,V1,11.328125,0.00011825467043183055,0.00011775312865472856
8128,10,V1,11.71875,0.00011435118562223029,0.00011587627289583192
8128,10,V1,12.109375,0.00011455944126346701,0.00011692957105289974
8128,10,V1,12.5,0.0001146437211700609,0.00011327114122105379
8128,10,V1,12.890625,0.00011500236844608742,0.00011619542478605042
8128,10,V1,13.28125,0.00011607086555784125,0.00011830727238659129
8128,10,V1,13.671875,0.00011451973594736329,0.00011616261043050511
8128,10,V1,14.0625,0.00011391720536263636,0.00011579599106149169
8128,10,V1,14.453125,0.00011557941711212461,0.00011585942401292911
8128,10,V1,14.84375,0.00011733826816539615,0.00011690848263830808
8128,10,V1,15.234375,0.00011978777950140087,0.00011849622809380483
8128,10,V1,15.625,0.00011866134225103187,0.00011776272892123087
8128,10,V1,16.015625,0.00011850054023654667,0.00011797872437810726
8128,10,V1,16.40625,0.00011677889819531913,0.00011541881699938756
8128,10,V1,16.796875,0.00011741215419529494,0.00011453358849112902
8128,10,V1,17.1875,0.00011841543502499535,0.0001159813504207588
8128,10,V1,17.578125,0.00011795601245910869,0.00011674778627247344
8128,10,V1,17.96875,0.00011720975286718553,0.00011497279561637748
8128,10,V1,18.359375,0.00011635041557338234,0.00011535351470841443
8128,10,V1,18.75,0.00011534621537253424,0.00011696980942932933
8128,10,V1,19.140625,0.00011678351984153528,0.00011796939434725378
8128,10,V1,19.53125,0.00011712280402858314,0.00011607448869185258
8128,10,V1,19.921875,0.00011900560529919407,0.00011737135704388793
8128,10,V1,20.3125,0.00011762019590747305,0.00011708089865153955
8128,10,V1,20.703125,0.00011739348899518754,0.00011710020433014352
8128,10,V1,21.09375,0.00011550448212680533,0.00011579437056175838
8128,10,V1,21.484375,0.00011695537387694551,0.00011542976119196059
8128,10,V1,21.875,0.0001155704774758589,0.00011780003298526494
8128,10,V1,22.265625,0.00011402897619566231,0.00011547038750248755
8128,10,V1,22.65625,0.00011531129242807787,0.00011544465188387348
8128,10,V1,23.046875,0.00011793240232459159,0.00011658704829917275
8128,10,V1,23.4375,0.00011751450319196066,0.0001173491824554991
8128,10,V1,23.828125,0.00011652607978713979,0.0001187444893249364
8128,10,V1,24.21875,0.00011545344647859058,0.00011664497964733847
8128,10,V1,24.609375,0.00011439478140525371,0.00011423720172122468
8128,10,V1,25.0,0.00011842906498687804,0.00011858734147614736
8128,10,V1,25.390625,0.0001162490786032884,0.00011600326518170629
8128,10,V1,25.78125,0.00011601664544342727,0.00011631023728203941
8128,10,V1,26.171875,0.00011337436357636184,0.00011570117255930949
8128,10,V1,26.5625,0.00011531066868475318,0.00011388839269537726
8128,10,V1,26.953125,0.00011687222983664439,0.00011846503978825895
8128,10,V1,27.34375,0.00011764864987514645,0.00011808590691252693
8128,10,V1,27.734375,0.0001195501726018722,0.00011840046926955105
8128,10,V1,28.125,0.00011594905055348521,0.00011677464789409591
8128,10,V1,28.515625,0.00011663737092528325,0.00011576349770155987
8128,10,V1,28.90625,0.0001162273864755517,0.00011668136536736688
8128,10,V1,29.296875,0.0001167519673663079,0.0001168402957610715
8128,10,V1,29.6875,0.00011516228561129412,0.00011647246263223766
8128,10,V1,30.078125,0.00011495856919405923,0.00011683794183365869
8128,10,V1,30.46875,0.00011486224396130154,0.00011580856008930633
8128,10,V1,30.859375,0.00011859009075409624,0.00011865979602845996
8128,10,V1,31.25,0.00011956015365498035,0.00011974858826332936
8128,10,V1,31.640625,0.00011710668371467601,0.00011532377939803315
8128,10,V1,32.03125,0.0001178573638656216,0.0001160589117471407
8128,10,V1,32.421875,0.00011745851820924411,0.00011731888091766121
8128,10,V1,32.8125,0.00011544673545658235,0.0001149037895527354
8128,10,V1,33.203125,0.00011450937796398975,0.0001153539393514113
8128,10,V1,33.59375,0.00011324194318223721,0.00011626770582053858
8128,10,V1,33.984375,0.00011660805650390911,0.00011773710645798556
8128,10,V1,34.375,0.00011435581576103665,0.00011711229225783661
8128,10,V1,34.765625,0.00011421667980418101,0.00011536569098480214
8128,10,V1,35.15625,0.00011706474909806574,0.00011616011912411933
8128,10,V1,35.546875,0.0001160568725854696,0.00011457928202424521
8128,10,V1,35.9375,0.0001154552719169982,0.00011478733316919769
8128,10,V1,36.328125,0.0001134349304011132,0.0001129810643830012
8128,10,V1,36.71875,0.0001152399195601484,0.00011773904011423753
8128,10,V1,37.109375,0.00011550953735182526,0.00011783609194905362
8128,10,V1,37.5,0.00011664433571266016,0.00011492474950036653
8128,10,V1,37.890625,0.00011589386998184368,0.00011634301657032056
8128,10,V1,38.28125,0.00011710388599064761,0.00011730422227233974
8128,10,V1,38.671875,0.00011756744979565399,0.00011616182611407952
8128,10,V1,39.0625,0.00011785027762701547,0.00011771192484468385
8128,10,V1,39.453125,0.00011811555898408743,0.00011682575039238199
8128,10,V1,39.84375,9.413004648340795e-05,9.361324494080673e-05
8128,10,V1,40.234375,2.4288912797136232e-05,2.4388017352085803e-05
8128,10,V1,40.625,3.517149350060543e-07,3.46555631983401e-07
8128,10,V1,41.015625,1.2912089853586276e-08,1.2564253250276352e-08
8128,10,V1,41.40625,1.9731045350052147e-09,1.9086593986742703e-09
8128,10,V1,41.796875,5.160968980127645e-10,4.979488647174616e-10
8128,10,V1,42.1875,1.808074892169967e-10,1.7429969619433325e-10
8128,10,V1,42.578125,7.626283821625234e-11,7.352245473523198e-11
8128,10,V1,42.96875,3.659583403699927e-11,3.530067479172031e-11
8128,10,V1,43.359375,1.9313635152125827e-11,1.8645425230725534e-11
8128,10,V1,43.75,1.0967187548004508e-11,1.059774282995952e-11
8128,10,V1,44.140625,6.601071077194317e-12,6.384934414971132e-12
8128,10,V1,44.53125,4.166588675821738e-12,4.034045412028941e-12
8128,10,V1,44.921875,2.736534766156327e-12,2.6518728326234295e-12
8128,10,V1,45.3125,1.8593213748668782e-12,1.8032657489988241e-12
8128,10,V1,45.703125,1.3012727644549957e-12,1.262886428984688e-12
8128,10,V1,46.09375,9.351549649422725e-13,9.081040489612375e-13
8128,10,V1,46.484375,6.886450193210256e-13,6.689782961602855e-13
8128,10,V1,46.875,5.190662212854863e-13,5.043571400591718e-13
8128,10,V1,47.265625,4.0039354494362763e-13,3.8906170637441176e-13
8128,10,V1,47.65625,3.1636194355793263e-13,3.073621464544323e-13
8128,10,V1,48.046875,2.5654226892440433e-13,2.491821097139159e-13
8128,10,V1,48.4375,2.1418670591184982e-13,2.0793776094206377e-13
8128,10,V1,48.828125,1.848121965639962e-13,1.7935232079740168e-13
8128,10,V1,49.21875,1.6560196839823677e-13,1.6061845123352126e-13
8128,10,V1,49.609375,1.5470506855932354e-13,1.5001380460460885e-13
8128,10,V1,50.0,7.559285861678175e-14,7.329116402168665e-14
8128,10,V2,0.0,9.945959178656325e-06,9.997665741806525e-06
8128,10,V2,0.390625,5.4555066088410164e-05,5.457739091032476e-05
8128,10,V2,0.78125,0.00010678080235234649,0.0001075597483145429
8128,10,V2,1.171875,0.000116379259809241,0.00011578052584524532
8128,10,V2,1.5625,0.00011659448585415236,0.00011656650081670562
8128,10,V2,1.953125,0.00011685224304405027,0.00011781009635583859
8128,10,V2,2.34375,0.00011719130476445655,0.00011822393712968337
8128,10,V2,2.734375,0.0001161569242503635,0.00011749846933366242
8128,10,V2,3.125,0.0001174268549856802,0.00011672424888715366
8128,10,V2,3.515625,0.00011779778437198983,0.00011560628707735706
8128,10,V2,3.90625,0.00011771270355515755,0.00011687195146155665
8128,10,V2,4.296875,0.00011668112552300776,0.00011690230433475946
8128,10,V2,4.6875,0.00011644777140676266,0.00011519477603723089
8128,10,V2,5.078125,0.00011478265410301878,0.00011582840726231353
8128,10,V2,5.46875,0.00011444427224207589,0.00011650849120903736
8128,10,V2,5.859375,0.00011695973569307648,0.0001180272176680884
8128,10,V2,6.25,0.00011621083791737512,0.00011656559523880538
8128,10,V2,6.640625,0.00011399973858794049,0.00011433287719784462
8128,10,V2,7.03125,0.00011660644288847836,0.00011620280589166727
8128,10,V2,7.421875,0.00011825471704173786,0.00011778409105905902
8128,10,V2,7.8125,0.00011563709861993472,0.00011590310355621133
8128,10,V2,8.203125,0.00011814962308376705,0.00011765604679026268
8128,10,V2,8.59375,0.00011900184109188678,0.00011630135376740487
8128,10,V2,8.984375,0.00011976425274742356,0.00011495806248143258
8128,10,V2,9.375,0.00011971118035517302,0.00011611360830864436
8128,10,V2,9.765625,0.00011664392089600663,0.00011560549716645398
8128,10,V2,10.15625,0.0001158779784710267,0.00011530806862790551
8128,10,V2,10.546875,0.00012011754225184324,0.00011952464418265985
8128,10,V2,10.9375,0.00011914874069115459,0.00011867901227344042
8128,10,V2,11.328125,0.00011909721168687292,0.00011735762849716868
8128,10,V2,11.71875,0.00011838430704985087,0.00011819698778026727
8128,10,V2,12.109375,0.0001153573458706936,0.00011860333665715394
8128,10,V2,12.5,0.00011758486253903417,0.00011796077594387953
8128,10,V2,12.890625,0.00011546140418444844,0.00011429080174835367
8128,10,V2,13.28125,0.00011233566412945252,0.00011192464221212943
8128,10,V2,13.671875,0.00011313926803704346,0.0001126729291695195
8128,10,V2,14.0625,0.00011536800666649671,0.0001141737269815511
8128,10,V2,14.453125,0.00011512140331765267,0.00011537958007045374
8128,10,V2,14.84375,0.0001155867502421188,0.00011773003511244668
8128,10,V2,15.234375,0.00011519105913080336,0.00011607916424302643
8128,10,V2,15.625,0.00011646941360948409,0.00011698816220882912
8128,10,V2,16.015625,0.00012065489635692083,0.00011817822128975874
8128,10,V2,16.40625,0.00011824546688845588,0.00011702513836763149
8128,10,V2,16.796875,0.00011662539974172258,0.0001146761781152431
8128,10,V2,17.1875,0.00011688686479231174,0.00011661435865122004
8128,10,V2,17.578125,0.00011451083123206777,0.0001161610160620372
8128,10,V2,17.96875,0.00011490210522747775,0.00011578518112410881
8128,10,V2,18.359375,0.00011749868091561402,0.00011626140518028134
8128,10,V2,18.75,0.00011502926788109513,0.00011440897209077211
8128,10,V2,19.140625,0.00011594555138491719,0.00011294933923506175
8128,10,V2,19.53125,0.00011912138259061239,0.00011487333488098993
8128,10,V2,19.921875,0.00011777838219430471,0.0001168473964616332
8128,10,V2,20.3125,0.0001163768824074112,0.0001169663542376876
8128,10,V2,20.703125,0.0001142340281700294,0.00011379101176808109
8128,10,V2,21.09375,0.0001135850159746598,0.00011424408584394023
8128,10,V2,21.484375,0.00011724107848535204,0.00011616305971817793
8128,10,V2,21.875,0.00011750479826524882,0.00011468722310089028
8128,10,V2,22.265625,0.00011636075791275325,0.00011515080900513504
8128,10,V2,22.65625,0.00011487698532103287,0.00011473800362408413
8128,10,V2,23.046875,0.00011501932796384554,0.00011375552371939397
8128,10,V2,23.4375,0.00011509072753752535,0.00011436618849843168
8128,10,V2,23.828125,0.0001160753417003517,0.00011529212609932004
8128,10,V2,24.21875,0.0001156635640940969,0.00011838481911114101
8128,10,V2,24.609375,0.00011649458414782965,0.00011726558127173938
8128,10,V2,25.0,0.00011721256287652627,0.00011716378822763394
8128,10,V2,25.390625,0.0001180299703642319,0.0001185668549287905
8128,10,V2,25.78125,0.00011540005476697339,0.00011629861227218065
8128,10,V2,26.171875,0.00011775849943093882,0.00011714317525020264
8128,10,V2,26.5625,0.00011868724459490291,0.00011583275713717615
8128,10,V2,26.953125,0.00011587991172553378,0.00011691606845383555
8128,10,V2,27.34375,0.0001157429888366391,0.00011533923576280922
8128,10,V2,27.734375,0.00011626768943367034,0.00011518211751816701
8128,10,V2,28.125,0.00011691239852722387,0.00011669752399057803
8128,10,V2,28.515625,0.00011563207794851179,0.0001160654523196316
8128,10,V2,28.90625,0.00011419806396535178,0.00011701894296656583
8128,10,V2,29.296875,0.00011347685966250754,0.0001147937449563489
8128,10,V2,29.6875,0.00011218458423999344,0.00011296525261759646
8128,10,V2,30.078125,0.00011406299353828897,0.00011564455477117681
8128,10,V2,30.46875,0.00011397088974329467,0.00011500567657914103
8128,10,V2,30.859375,0.00011417432576239775,0.00011627362107942033
8128,10,V2,31.25,0.00011750171971301928,0.0001176669722784975
8128,10,V2,31.640625,0.00011637262273728163,0.00011583903998366308
8128,10,V2,32.03125,0.00011668478604025077,0.00011589563940772696
8128,10,V2,32.421875,0.00011571627731150518,0.00011530457446904573
8128,10,V2,32.8125,0.000116175022189039,0.00011479156759385713
8128,10,V2,33.203125,0.00011890248706834938,0.0001185314353767081
8128,10,V2,33.59375,0.00011807771588405519,0.00011786041570557607
8128,10,V2,33.984375,0.0001177487082303127,0.0001163972081996083
8128,10,V2,34.375,0.00011646955432657695,0.00011741452760946851
8128,10,V2,34.765625,0.00011482778157723,0.0001179323499188057
8128,10,V2,35.15625,0.0001152671647226559,0.00011632374264144194
8128,10,V2,35.546875,0.0001156461780880965,0.00011289552110572591
8128,10,V2,35.9375,0.00011793651972800327,0.00011570661921697088
8128,10,V2,36.328125,0.0001146817035815567,0.00011591377419324021
8128,10,V2,36.71875,0.00011707084878469914,0.00011682652159981015
8128,10,V2,37.109375,0.00011759553128691514,0.00011676599186661053
8128,10,V2,37.5,0.00011478455004666683,0.0001149134758794961
8128,10,V2,37.890625,0.00011578691843808899,0.00011498135953364608
8128,10,V2,38.28125,0.00011693413249804151,0.00011708551762324008
8128,10,V2,38.671875,0.00011639157204461329,0.00011744692567605068
8128,10,V2,39.0625,0.0001166363439146113,0.00011658533503491922
8128,10,V2,39.453125,0.00011661501407286602,0.000119051453384868
8128,10,V2,39.84375,9.702504195218024e-05,9.618353986241035e-05
8128,10,V2,40.234375,2.4809340655244514e-05,2.443293981811047e-05
8128,10,V2,40.625,3.246453419268265e-07,3.2379260239342386e-07
8128,10,V2,41.015625,1.2077883380721892e-08,1.2129408573162782e-08
8128,10,V2,41.40625,1.855433893294534e-09,1.875765578037545e-09
8128,10,V2,41.796875,4.869193307463762e-10,4.94814047297283e-10
8128,10,V2,42.1875,1.7104349821124784e-10,1.74492033452843e-10
8128,10,V2,42.578125,7.232086076043838e-11,7.398804426336515e-11
8128,10,V2,42.96875,3.478464579978413e-11,3.565751016487319e-11
8128,10,V2,43.359375,1.8398620652302734e-11,1.8885233486267994e-11
8128,10,V2,43.75,1.0470094454431874e-11,1.075505027817217e-11
8128,10,V2,44.140625,6.314998650617602e-12,6.488574143289328e-12
8128,10,V2,44.53125,3.994056868758833e-12,4.103192017216626e-12
