model,kind,snr,condition,active,seed,noise_seed,metric,outcome,value
resnet,bandpass,10,covariance,all,17,8128,f1_HYP,clean_drop,0.05170776165456048
resnet,bandpass,10,covariance,all,17,8128,f1_HYP,normalized_robustness,0.9132493275840395
resnet,bandpass,10,electrode,all,17,8128,macro_auroc,absolute,0.8907495960777119
resnet,bandpass,10,electrode,all,17,8128,macro_auroc,clean_drop,0.016142703240633938
resnet,bandpass,10,electrode,all,17,8128,macro_auroc,normalized_robustness,0.9821999776007034
resnet,bandpass,10,electrode,all,17,8128,macro_ap,absolute,0.7551318374982291
resnet,bandpass,10,electrode,all,17,8128,macro_ap,clean_drop,0.02558665709213237
resnet,bandpass,10,electrode,all,17,8128,macro_ap,normalized_robustness,0.9672267824185147
resnet,bandpass,10,electrode,all,17,8128,macro_f1,absolute,0.678872199936274
resnet,bandpass,10,electrode,all,17,8128,macro_f1,clean_drop,0.03300931264946838
resnet,bandpass,10,electrode,all,17,8128,macro_f1,normalized_robustness,0.9536308893167862
resnet,bandpass,10,electrode,all,17,8128,micro_auroc,absolute,0.8848387777460124
resnet,bandpass,10,electrode,all,17,8128,micro_ap,absolute,0.7510340322404366
resnet,bandpass,10,electrode,all,17,8128,micro_f1,absolute,0.7036595744680851
resnet,bandpass,10,electrode,all,17,8128,brier,absolute,0.1144263818860054
resnet,bandpass,10,electrode,all,17,8128,ece,absolute,0.0742776086030871
resnet,bandpass,10,electrode,all,17,8128,mean_loss,absolute,0.3629170092032477
resnet,bandpass,10,electrode,all,17,8128,mean_confidence,absolute,0.8565312027931213
resnet,bandpass,10,electrode,all,17,8128,mean_entropy,absolute,0.3294123708764192
resnet,bandpass,10,electrode,all,17,8128,clean_agreement,absolute,0.9304911955514366
resnet,bandpass,10,electrode,all,17,8128,probability_shift,absolute,0.0672175213694572
resnet,bandpass,10,electrode,all,17,8128,auroc_NORM,absolute,0.9255873164839652
resnet,bandpass,10,electrode,all,17,8128,auroc_NORM,clean_drop,0.008510712252940422
resnet,bandpass,10,electrode,all,17,8128,auroc_NORM,normalized_robustness,0.9908888446478797
resnet,bandpass,10,electrode,all,17,8128,auroc_MI,absolute,0.867036408864767
resnet,bandpass,10,electrode,all,17,8128,auroc_MI,clean_drop,0.019198326549073053
resnet,bandpass,10,electrode,all,17,8128,auroc_MI,normalized_robustness,0.9783371991833671
resnet,bandpass,10,electrode,all,17,8128,auroc_STTC,absolute,0.9002353211541639
resnet,bandpass,10,electrode,all,17,8128,auroc_STTC,clean_drop,0.01914109537483144
resnet,bandpass,10,electrode,all,17,8128,auroc_STTC,normalized_robustness,0.9791803498200707
resnet,bandpass,10,electrode,all,17,8128,auroc_CD,absolute,0.8862573269671209
resnet,bandpass,10,electrode,all,17,8128,auroc_CD,clean_drop,0.016957561818252254
resnet,bandpass,10,electrode,all,17,8128,auroc_CD,normalized_robustness,0.9812253296200224
resnet,bandpass,10,electrode,all,17,8128,auroc_HYP,absolute,0.8746316069185429
resnet,bandpass,10,electrode,all,17,8128,auroc_HYP,clean_drop,0.01690582020807163
resnet,bandpass,10,electrode,all,17,8128,auroc_HYP,normalized_robustness,0.9810374531739634
resnet,bandpass,10,electrode,all,17,8128,ap_NORM,absolute,0.8919449388335254
resnet,bandpass,10,electrode,all,17,8128,ap_NORM,clean_drop,0.016703563661733756
resnet,bandpass,10,electrode,all,17,8128,ap_NORM,normalized_robustness,0.981617133999731
resnet,bandpass,10,electrode,all,17,8128,ap_MI,absolute,0.7172763804444258
resnet,bandpass,10,electrode,all,17,8128,ap_MI,clean_drop,0.029062824714282898
resnet,bandpass,10,electrode,all,17,8128,ap_MI,normalized_robustness,0.9610594961187069
resnet,bandpass,10,electrode,all,17,8128,ap_STTC,absolute,0.7732709584289447
resnet,bandpass,10,electrode,all,17,8128,ap_STTC,clean_drop,0.029310413920790812
resnet,bandpass,10,electrode,all,17,8128,ap_STTC,normalized_robustness,0.9634798228172907
resnet,bandpass,10,electrode,all,17,8128,ap_CD,absolute,0.7924919888305544
resnet,bandpass,10,electrode,all,17,8128,ap_CD,clean_drop,0.020910384728131448
resnet,bandpass,10,electrode,all,17,8128,ap_CD,normalized_robustness,0.974292692757188
resnet,bandpass,10,electrode,all,17,8128,ap_HYP,absolute,0.6006749209536955
resnet,bandpass,10,electrode,all,17,8128,ap_HYP,clean_drop,0.03194609843572249
resnet,bandpass,10,electrode,all,17,8128,ap_HYP,normalized_robustness,0.9495019965231235
resnet,bandpass,10,electrode,all,17,8128,f1_NORM,absolute,0.8085339168490153
resnet,bandpass,10,electrode,all,17,8128,f1_NORM,clean_drop,0.03995093163583319
resnet,bandpass,10,electrode,all,17,8128,f1_NORM,normalized_robustness,0.9529149734280735
resnet,bandpass,10,electrode,all,17,8128,f1_MI,absolute,0.6413949962092494
resnet,bandpass,10,electrode,all,17,8128,f1_MI,clean_drop,0.03729352838091449
resnet,bandpass,10,electrode,all,17,8128,f1_MI,normalized_robustness,0.9450505982779365
resnet,bandpass,10,electrode,all,17,8128,f1_STTC,absolute,0.7086330935251799
resnet,bandpass,10,electrode,all,17,8128,f1_STTC,clean_drop,0.022063704968228737
resnet,bandpass,10,electrode,all,17,8128,f1_STTC,normalized_robustness,0.969804568714834
resnet,bandpass,10,electrode,all,17,8128,f1_CD,absolute,0.6988457502623295
resnet,bandpass,10,electrode,all,17,8128,f1_CD,clean_drop,0.006641371798140838
resnet,bandpass,10,electrode,all,17,8128,f1_CD,normalized_robustness,0.9905861190212312
resnet,bandpass,10,electrode,all,17,8128,f1_HYP,absolute,0.5369532428355958
resnet,bandpass,10,electrode,all,17,8128,f1_HYP,clean_drop,0.059097026464224656
resnet,bandpass,10,electrode,all,17,8128,f1_HYP,normalized_robustness,0.9008522778883287
resnet,bandpass,10,independent,all,17,8128,macro_auroc,absolute,0.8949923543495071
resnet,bandpass,10,independent,all,17,8128,macro_auroc,clean_drop,0.011899944968838727
resnet,bandpass,10,independent,all,17,8128,macro_auroc,normalized_robustness,0.986878326148794
resnet,bandpass,10,independent,all,17,8128,macro_ap,absolute,0.759740872033209
resnet,bandpass,10,independent,all,17,8128,macro_ap,clean_drop,0.02097762255715252
resnet,bandpass,10,independent,all,17,8128,macro_ap,normalized_robustness,0.9731303629880929
resnet,bandpass,10,independent,all,17,8128,macro_f1,absolute,0.6886379233531563
resnet,bandpass,10,independent,all,17,8128,macro_f1,clean_drop,0.02324358923258607
resnet,bandpass,10,independent,all,17,8128,macro_f1,normalized_robustness,0.9673490759029174
resnet,bandpass,10,independent,all,17,8128,micro_auroc,absolute,0.8938919006255862
resnet,bandpass,10,independent,all,17,8128,micro_ap,absolute,0.7680373266499112
resnet,bandpass,10,independent,all,17,8128,micro_f1,absolute,0.7169042769857433
resnet,bandpass,10,independent,all,17,8128,brier,absolute,0.1098573058843612
resnet,bandpass,10,independent,all,17,8128,ece,absolute,0.067935677389748
resnet,bandpass,10,independent,all,17,8128,mean_loss,absolute,0.3502402924954437
resnet,bandpass,10,independent,all,17,8128,mean_confidence,absolute,0.8642306327819824
resnet,bandpass,10,independent,all,17,8128,mean_entropy,absolute,0.3148916807395447
resnet,bandpass,10,independent,all,17,8128,clean_agreement,absolute,0.9454124189063948
resnet,bandpass,10,independent,all,17,8128,probability_shift,absolute,0.0530949048697948
resnet,bandpass,10,independent,all,17,8128,auroc_NORM,absolute,0.9275720486450554
resnet,bandpass,10,independent,all,17,8128,auroc_NORM,clean_drop,0.006525980091850236
resnet,bandpass,10,independent,all,17,8128,auroc_NORM,normalized_robustness,0.9930136025426928
resnet,bandpass,10,independent,all,17,8128,auroc_MI,absolute,0.8723383084577114
resnet,bandpass,10,independent,all,17,8128,auroc_MI,clean_drop,0.013896426956128582
resnet,bandpass,10,independent,all,17,8128,auroc_MI,normalized_robustness,0.9843196995087043
resnet,bandpass,10,independent,all,17,8128,auroc_STTC,absolute,0.9066887722379664
resnet,bandpass,10,independent,all,17,8128,auroc_STTC,clean_drop,0.012687644291028977
resnet,bandpass,10,independent,all,17,8128,auroc_STTC,normalized_robustness,0.9861997283550997
resnet,bandpass,10,independent,all,17,8128,auroc_CD,absolute,0.8920400508520632
resnet,bandpass,10,independent,all,17,8128,auroc_CD,clean_drop,0.011174837933309978
resnet,bandpass,10,independent,all,17,8128,auroc_CD,normalized_robustness,0.9876277084522762
resnet,bandpass,10,independent,all,17,8128,auroc_HYP,absolute,0.8763225915547395
resnet,bandpass,10,independent,all,17,8128,auroc_HYP,clean_drop,0.015214835571875085
resnet,bandpass,10,independent,all,17,8128,auroc_HYP,normalized_robustness,0.9829341594531879
resnet,bandpass,10,independent,all,17,8128,ap_NORM,absolute,0.8933771437461342
resnet,bandpass,10,independent,all,17,8128,ap_NORM,clean_drop,0.015271358749124997
resnet,bandpass,10,independent,all,17,8128,ap_NORM,normalized_robustness,0.9831933264533302
resnet,bandpass,10,independent,all,17,8128,ap_MI,absolute,0.7231233238307533
resnet,bandpass,10,independent,all,17,8128,ap_MI,clean_drop,0.02321588132795538
resnet,bandpass,10,independent,all,17,8128,ap_MI,normalized_robustness,0.9688936596544095
resnet,bandpass,10,independent,all,17,8128,ap_STTC,absolute,0.7813630240348833
resnet,bandpass,10,independent,all,17,8128,ap_STTC,clean_drop,0.021218348314852142
resnet,bandpass,10,independent,all,17,8128,ap_STTC,normalized_robustness,0.9735623713098346
resnet,bandpass,10,independent,all,17,8128,ap_CD,absolute,0.7946014937269192
resnet,bandpass,10,independent,all,17,8128,ap_CD,clean_drop,0.018800879831766593
resnet,bandpass,10,independent,all,17,8128,ap_CD,normalized_robustness,0.9768861261733373
resnet,bandpass,10,independent,all,17,8128,ap_HYP,absolute,0.6062393748273548
resnet,bandpass,10,independent,all,17,8128,ap_HYP,clean_drop,0.026381644562063156
resnet,bandpass,10,independent,all,17,8128,ap_HYP,normalized_robustness,0.9582978690962813
resnet,bandpass,10,independent,all,17,8128,f1_NORM,absolute,0.8217874140666314
resnet,bandpass,10,independent,all,17,8128,f1_NORM,clean_drop,0.026697434418217147
resnet,bandpass,10,independent,all,17,8128,f1_NORM,normalized_robustness,0.9685351665773884
resnet,bandpass,10,independent,all,17,8128,f1_MI,absolute,0.6630094043887147
resnet,bandpass,10,independent,all,17,8128,f1_MI,clean_drop,0.015679120201449237
resnet,bandpass,10,independent,all,17,8128,f1_MI,normalized_robustness,0.9768979146775847
resnet,bandpass,10,independent,all,17,8128,f1_STTC,absolute,0.7190812720848057
resnet,bandpass,10,independent,all,17,8128,f1_STTC,clean_drop,0.011615526408602972
resnet,bandpass,10,independent,all,17,8128,f1_STTC,normalized_robustness,0.9841034934961579
resnet,bandpass,10,independent,all,17,8128,f1_CD,absolute,0.6977730646871686
resnet,bandpass,10,independent,all,17,8128,f1_CD,clean_drop,0.007714057373301775
resnet,bandpass,10,independent,all,17,8128,f1_CD,normalized_robustness,0.9890656297853306
resnet,bandpass,10,independent,all,17,8128,f1_HYP,absolute,0.5415384615384615
resnet,bandpass,10,independent,all,17,8128,f1_HYP,clean_drop,0.05451180776135889
resnet,bandpass,10,independent,all,17,8128,f1_HYP,normalized_robustness,0.9085449490253525
resnet,bandpass,10,independent_rms,all,17,8128,macro_auroc,absolute,0.8946569626020338
resnet,bandpass,10,independent_rms,all,17,8128,macro_auroc,clean_drop,0.01223533671631205
resnet,bandpass,10,independent_rms,all,17,8128,macro_auroc,normalized_robustness,0.986508500814821
resnet,bandpass,10,independent_rms,all,17,8128,macro_ap,absolute,0.7590269056913963
resnet,bandpass,10,independent_rms,all,17,8128,macro_ap,clean_drop,0.021691588898965164
resnet,bandpass,10,independent_rms,all,17,8128,macro_ap,normalized_robustness,0.9722158639122302
resnet,bandpass,10,independent_rms,all,17,8128,macro_f1,absolute,0.688281085910487
resnet,bandpass,10,independent_rms,all,17,8128,macro_f1,clean_drop,0.023600426675255415
resnet,bandpass,10,independent_rms,all,17,8128,macro_f1,normalized_robustness,0.9668478163023236
resnet,bandpass,10,independent_rms,all,17,8128,micro_auroc,absolute,0.8935526324274479
resnet,bandpass,10,independent_rms,all,17,8128,micro_ap,absolute,0.7674421673474358
resnet,bandpass,10,independent_rms,all,17,8128,micro_f1,absolute,0.7165902530140941
resnet,bandpass,10,independent_rms,all,17,8128,brier,absolute,0.1100581660866737
resnet,bandpass,10,independent_rms,all,17,8128,ece,absolute,0.0676401593987385
resnet,bandpass,10,independent_rms,all,17,8128,mean_loss,absolute,0.3507135200194134
resnet,bandpass,10,independent_rms,all,17,8128,mean_confidence,absolute,0.8639464974403381
resnet,bandpass,10,independent_rms,all,17,8128,mean_entropy,absolute,0.3155979304556038
resnet,bandpass,10,independent_rms,all,17,8128,clean_agreement,absolute,0.943466172381835
resnet,bandpass,10,independent_rms,all,17,8128,probability_shift,absolute,0.0536770597100257
resnet,bandpass,10,independent_rms,all,17,8128,auroc_NORM,absolute,0.9273721850736673
resnet,bandpass,10,independent_rms,all,17,8128,auroc_NORM,clean_drop,0.006725843663238362
resnet,bandpass,10,independent_rms,all,17,8128,auroc_NORM,normalized_robustness,0.9927996383063501
resnet,bandpass,10,independent_rms,all,17,8128,auroc_MI,absolute,0.8721720940750791
resnet,bandpass,10,independent_rms,all,17,8128,auroc_MI,clean_drop,0.014062641338760895
resnet,bandpass,10,independent_rms,all,17,8128,auroc_MI,normalized_robustness,0.9841321483148838
resnet,bandpass,10,independent_rms,all,17,8128,auroc_STTC,absolute,0.9059313359370694
resnet,bandpass,10,independent_rms,all,17,8128,auroc_STTC,clean_drop,0.01344508059192595
resnet,bandpass,10,independent_rms,all,17,8128,auroc_STTC,normalized_robustness,0.9853758696098909
resnet,bandpass,10,independent_rms,all,17,8128,auroc_CD,absolute,0.891981823298785
resnet,bandpass,10,independent_rms,all,17,8128,auroc_CD,clean_drop,0.0112330654865882
resnet,bandpass,10,independent_rms,all,17,8128,auroc_CD,normalized_robustness,0.987563241453336
resnet,bandpass,10,independent_rms,all,17,8128,auroc_HYP,absolute,0.8758273746255677
resnet,bandpass,10,independent_rms,all,17,8128,auroc_HYP,clean_drop,0.015710052501046845
resnet,bandpass,10,independent_rms,all,17,8128,auroc_HYP,normalized_robustness,0.982378695471415
resnet,bandpass,10,independent_rms,all,17,8128,ap_NORM,absolute,0.8933617091802979
resnet,bandpass,10,independent_rms,all,17,8128,ap_NORM,clean_drop,0.0152867933149613
resnet,bandpass,10,independent_rms,all,17,8128,ap_NORM,normalized_robustness,0.9831763401645796
resnet,bandpass,10,independent_rms,all,17,8128,ap_MI,absolute,0.7221539527739435
resnet,bandpass,10,independent_rms,all,17,8128,ap_MI,clean_drop,0.02418525238476521
resnet,bandpass,10,independent_rms,all,17,8128,ap_MI,normalized_robustness,0.9675948252234856
resnet,bandpass,10,independent_rms,all,17,8128,ap_STTC,absolute,0.7796909500326333
resnet,bandpass,10,independent_rms,all,17,8128,ap_STTC,clean_drop,0.022890422317102144
resnet,bandpass,10,independent_rms,all,17,8128,ap_STTC,normalized_robustness,0.9714790012493602
resnet,bandpass,10,independent_rms,all,17,8128,ap_CD,absolute,0.7945688076856093
resnet,bandpass,10,independent_rms,all,17,8128,ap_CD,clean_drop,0.018833565873076497
resnet,bandpass,10,independent_rms,all,17,8128,ap_CD,normalized_robustness,0.9768459418286976
resnet,bandpass,10,independent_rms,all,17,8128,ap_HYP,absolute,0.6053591087844971
resnet,bandpass,10,independent_rms,all,17,8128,ap_HYP,clean_drop,0.02726191060492089
resnet,bandpass,10,independent_rms,all,17,8128,ap_HYP,normalized_robustness,0.9569064103620997
resnet,bandpass,10,independent_rms,all,17,8128,f1_NORM,absolute,0.8218451749734889
resnet,bandpass,10,independent_rms,all,17,8128,f1_NORM,clean_drop,0.02663967351135965
resnet,bandpass,10,independent_rms,all,17,8128,f1_NORM,normalized_robustness,0.9686032419318988
resnet,bandpass,10,independent_rms,all,17,8128,f1_MI,absolute,0.6645817044566067
resnet,bandpass,10,independent_rms,all,17,8128,f1_MI,clean_drop,0.01410682013355724
resnet,bandpass,10,independent_rms,all,17,8128,f1_MI,normalized_robustness,0.9792145886906589
resnet,bandpass,10,independent_rms,all,17,8128,f1_STTC,absolute,0.718804920913884
resnet,bandpass,10,independent_rms,all,17,8128,f1_STTC,clean_drop,0.01189187757952459
resnet,bandpass,10,independent_rms,all,17,8128,f1_STTC,normalized_robustness,0.9837252912493559
resnet,bandpass,10,independent_rms,all,17,8128,f1_CD,absolute,0.6929637526652452
resnet,bandpass,10,independent_rms,all,17,8128,f1_CD,clean_drop,0.012523369395225137
resnet,bandpass,10,independent_rms,all,17,8128,f1_CD,normalized_robustness,0.9822486208399791
resnet,bandpass,10,independent_rms,all,17,8128,f1_HYP,absolute,0.5432098765432098
resnet,bandpass,10,independent_rms,all,17,8128,f1_HYP,clean_drop,0.052840392756610566
resnet,bandpass,10,independent_rms,all,17,8128,f1_HYP,normalized_robustness,0.9113491001025913
resnet,bandpass,20,covariance,all,17,8128,macro_auroc,absolute,0.905441048224266
resnet,bandpass,20,covariance,all,17,8128,macro_auroc,clean_drop,0.0014512510940798418
resnet,bandpass,20,covariance,all,17,8128,macro_auroc,normalized_robustness,0.9983997536464153
resnet,bandpass,20,covariance,all,17,8128,macro_ap,absolute,0.779444338463051
resnet,bandpass,20,covariance,all,17,8128,macro_ap,clean_drop,0.0012741561273105217
resnet,bandpass,20,covariance,all,17,8128,macro_ap,normalized_robustness,0.9983679698417066
resnet,bandpass,20,covariance,all,17,8128,macro_f1,absolute,0.7125147254996567
resnet,bandpass,20,covariance,all,17,8128,macro_f1,clean_drop,-0.0006332129139142717
resnet,bandpass,20,covariance,all,17,8128,macro_f1,normalized_robustness,1.0008894920035405
resnet,bandpass,20,covariance,all,17,8128,micro_auroc,absolute,0.9100748503744848
resnet,bandpass,20,covariance,all,17,8128,micro_ap,absolute,0.8048307799234804
resnet,bandpass,20,covariance,all,17,8128,micro_f1,absolute,0.74177916233991
resnet,bandpass,20,covariance,all,17,8128,brier,absolute,0.100603312253952
resnet,bandpass,20,covariance,all,17,8128,ece,absolute,0.0565945599247132
resnet,bandpass,20,covariance,all,17,8128,mean_loss,absolute,0.3259394779082254
resnet,bandpass,20,covariance,all,17,8128,mean_confidence,absolute,0.8857884407043457
resnet,bandpass,20,covariance,all,17,8128,mean_entropy,absolute,0.2707318860934284
