model,kind,snr,condition,active,metric,outcome,noise_seed,uncertainty,n_seeds,mean,std,ci95_low,ci95_high
tcn,bandpass,10,electrode,all,macro_f1,clean_drop,8128,training_seed_student_t_95,3,0.01718745155773634,0.011499356296032801,-0.011378533077738336,0.04575343619321101
tcn,bandpass,10,electrode,all,macro_f1,normalized_robustness,8128,training_seed_student_t_95,3,0.9769198751385212,0.01514527646779465,0.939296922710454,1.0145428275665884
tcn,bandpass,10,electrode,all,mean_confidence,absolute,8128,training_seed_student_t_95,3,0.8888505101203918,0.004383369188296658,0.8779616174153546,0.8997394028254291
tcn,bandpass,10,electrode,all,mean_entropy,absolute,8128,training_seed_student_t_95,3,0.26815505729760863,0.00827123205860959,0.24760817781843286,0.2887019367767844
tcn,bandpass,10,electrode,all,mean_loss,absolute,8128,training_seed_student_t_95,3,0.29885958455222356,0.005274257729007544,0.28575760202626765,0.31196156707817946
tcn,bandpass,10,electrode,all,micro_ap,absolute,8128,training_seed_student_t_95,3,0.8372136522110974,0.002229139431708913,0.8316761628841083,0.8427511415380866
tcn,bandpass,10,electrode,all,micro_auroc,absolute,8128,training_seed_student_t_95,3,0.9247949448560803,0.002382473146097697,0.9188765534666998,0.9307133362454607
tcn,bandpass,10,electrode,all,micro_f1,absolute,8128,training_seed_student_t_95,3,0.7475200544072654,0.0055380899731565895,0.7337626762540512,0.7612774325604796
tcn,bandpass,10,electrode,all,probability_shift,absolute,8128,training_seed_student_t_95,3,0.04153275117278093,0.011998822005632577,0.01172602493237869,0.07133947741318317
tcn,bandpass,10,independent,all,ap_CD,absolute,8128,training_seed_student_t_95,3,0.8300692167707856,0.005848392986544938,0.8155410031999533,0.8445974303416179
tcn,bandpass,10,independent,all,ap_CD,clean_drop,8128,training_seed_student_t_95,3,0.004978683966923876,0.0019778063116632117,6.55407216443504e-05,0.009891827212203403
tcn,bandpass,10,independent,all,ap_CD,normalized_robustness,8128,training_seed_student_t_95,3,0.9940489869483261,0.002327382363679952,0.9882674486491178,0.9998305252475345
tcn,bandpass,10,independent,all,ap_HYP,absolute,8128,training_seed_student_t_95,3,0.6721067801141588,0.005555681726140202,0.6583057016239428,0.6859078586043749
tcn,bandpass,10,independent,all,ap_HYP,clean_drop,8128,training_seed_student_t_95,3,-0.0006188422967864001,0.003704764770515967,-0.009821988176275125,0.008584303582702324
tcn,bandpass,10,independent,all,ap_HYP,normalized_robustness,8128,training_seed_student_t_95,3,1.000969349464303,0.005552675389300204,0.9871757391288054,1.0147629597998007
tcn,bandpass,10,independent,all,ap_MI,absolute,8128,training_seed_student_t_95,3,0.7878012870498289,0.012171832405034087,0.7575647791517537,0.8180377949479041
tcn,bandpass,10,independent,all,ap_MI,clean_drop,8128,training_seed_student_t_95,3,0.006531525737839068,0.002142081530992684,0.0012103002251222014,0.011852751250555935
tcn,bandpass,10,independent,all,ap_MI,normalized_robustness,8128,training_seed_student_t_95,3,0.9918059651633223,0.0025312925398788965,0.9855178859056148,0.9980940444210298
tcn,bandpass,10,independent,all,ap_NORM,absolute,8128,training_seed_student_t_95,3,0.9191530412323933,0.0038591337849479233,0.9095664214626331,0.9287396610021534
tcn,bandpass,10,independent,all,ap_NORM,clean_drop,8128,training_seed_student_t_95,3,0.004503800865610974,0.001892512625940315,-0.00019746111839274907,0.009205062849614698
tcn,bandpass,10,independent,all,ap_NORM,normalized_robustness,8128,training_seed_student_t_95,3,0.9951213510177171,0.0020591320962531218,0.9900061833240027,1.0002365187114317
tcn,bandpass,10,independent,all,ap_STTC,absolute,8128,training_seed_student_t_95,3,0.8203396059058754,0.003604580492800276,0.8113853315687816,0.8292938802429692
tcn,bandpass,10,independent,all,ap_STTC,clean_drop,8128,training_seed_student_t_95,3,-7.676109356495135e-05,0.003225601472957509,-0.008089599355516813,0.007936077168386912
tcn,bandpass,10,independent,all,ap_STTC,normalized_robustness,8128,training_seed_student_t_95,3,1.0001101873066884,0.003923714146666646,0.9903631410249464,1.0098572335884306
tcn,bandpass,10,independent,all,auroc_CD,absolute,8128,training_seed_student_t_95,3,0.9101969385246432,0.003482581163960727,0.9015457273211243,0.9188481497281622
tcn,bandpass,10,independent,all,auroc_CD,clean_drop,8128,training_seed_student_t_95,3,0.002561607986232284,0.0018552980109554484,-0.0020472077692604085,0.007170423741724976
tcn,bandpass,10,independent,all,auroc_CD,normalized_robustness,8128,training_seed_student_t_95,3,0.997198588467127,0.002027377860477301,0.99216230266801,1.002234874266244
tcn,bandpass,10,independent,all,auroc_HYP,absolute,8128,training_seed_student_t_95,3,0.8956649058953629,0.004746814242222762,0.8838731656257298,0.9074566461649959
tcn,bandpass,10,independent,all,auroc_HYP,clean_drop,8128,training_seed_student_t_95,3,0.0014675330949850778,0.0016496143050440265,-0.0026303360099668186,0.005565402199936975
tcn,bandpass,10,independent,all,auroc_HYP,normalized_robustness,8128,training_seed_student_t_95,3,0.9983711290399144,0.0018302406562094988,0.9938245592043021,1.0029176988755268
tcn,bandpass,10,independent,all,auroc_MI,absolute,8128,training_seed_student_t_95,3,0.9064156490275894,0.00472085841665729,0.8946883866030825,0.9181429114520964
tcn,bandpass,10,independent,all,auroc_MI,clean_drop,8128,training_seed_student_t_95,3,0.0032025478667269125,0.001127374281852815,0.00040199489795359443,0.0060031008355002306
tcn,bandpass,10,independent,all,auroc_MI,normalized_robustness,8128,training_seed_student_t_95,3,0.9964806943119755,0.001236959211899795,0.9934079172858363,0.9995534713381147
tcn,bandpass,10,independent,all,auroc_NORM,absolute,8128,training_seed_student_t_95,3,0.9398743756073752,0.0016940124426366495,0.9356662154144993,0.944082535800251
tcn,bandpass,10,independent,all,auroc_NORM,clean_drop,8128,training_seed_student_t_95,3,0.003341921673756095,0.0014195729863451163,-0.0001844931161621437,0.006868336463674334
tcn,bandpass,10,independent,all,auroc_NORM,normalized_robustness,8128,training_seed_student_t_95,3,0.9964567607922407,0.0015055164357731352,0.992716850638523,1.0001966709459582
tcn,bandpass,10,independent,all,auroc_STTC,absolute,8128,training_seed_student_t_95,3,0.9305343365260562,0.002014644512551647,0.9255296821167178,0.9355389909353946
tcn,bandpass,10,independent,all,auroc_STTC,clean_drop,8128,training_seed_student_t_95,3,0.0010435267922573506,0.0015285973102972185,-0.002753719432285034,0.004840773016799736
tcn,bandpass,10,independent,all,auroc_STTC,normalized_robustness,8128,training_seed_student_t_95,3,0.9988832992824846,0.0016401270732113648,0.9948089977679081,1.0029576007970613
tcn,bandpass,10,independent,all,brier,absolute,8128,training_seed_student_t_95,3,0.09062360972166056,0.0007331558047664615,0.0888023497384741,0.09244486970484701
tcn,bandpass,10,independent,all,clean_agreement,absolute,8128,training_seed_student_t_95,3,0.9670373802903923,0.00859530801926665,0.9456854514958866,0.9883893090848981
tcn,bandpass,10,independent,all,ece,absolute,8128,training_seed_student_t_95,3,0.0425862172003956,0.0051615660276460905,0.029764176379589495,0.0554082580212017
tcn,bandpass,10,independent,all,f1_CD,absolute,8128,training_seed_student_t_95,3,0.7422630847090034,0.015216090436458619,0.7044642206308613,0.7800619487871454
tcn,bandpass,10,independent,all,f1_CD,clean_drop,8128,training_seed_student_t_95,3,0.0016133987392573286,0.007641677124815264,-0.017369579587280862,0.020596377065795517
tcn,bandpass,10,independent,all,f1_CD,normalized_robustness,8128,training_seed_student_t_95,3,0.9977673542297655,0.010249552349965002,0.9723060547089737,1.0232286537505573
tcn,bandpass,10,independent,all,f1_HYP,absolute,8128,training_seed_student_t_95,3,0.6079838635390341,0.021509245026057413,0.5545519368191888,0.6614157902588794
tcn,bandpass,10,independent,all,f1_HYP,clean_drop,8128,training_seed_student_t_95,3,0.005423320661330148,0.013914507525673353,-0.02914223222320046,0.039988873545860754
tcn,bandpass,10,independent,all,f1_HYP,normalized_robustness,8128,training_seed_student_t_95,3,0.9919455610892668,0.02175351934750259,0.9379068233155148,1.0459842988630188
tcn,bandpass,10,independent,all,f1_MI,absolute,8128,training_seed_student_t_95,3,0.7070918808118973,0.0011619791358412886,0.7042053646203227,0.709978397003472
tcn,bandpass,10,independent,all,f1_MI,clean_drop,8128,training_seed_student_t_95,3,0.0076170242409812445,0.006919688784740697,-0.009572435622555914,0.024806484104518405
tcn,bandpass,10,independent,all,f1_MI,normalized_robustness,8128,training_seed_student_t_95,3,0.9893977059498796,0.009608327348705321,0.9655292976364145,1.0132661142633448
tcn,bandpass,10,independent,all,f1_NORM,absolute,8128,training_seed_student_t_95,3,0.8512780991867164,0.005142681527382719,0.8385029700651815,0.8640532283082513
tcn,bandpass,10,independent,all,f1_NORM,clean_drop,8128,training_seed_student_t_95,3,0.006417931680363494,0.005327831290029766,-0.006817134948878843,0.019652998309605832
tcn,bandpass,10,independent,all,f1_NORM,normalized_robustness,8128,training_seed_student_t_95,3,0.9925190375893399,0.0062026836495943085,0.9771107172215164,1.0079273579571633
tcn,bandpass,10,independent,all,f1_STTC,absolute,8128,training_seed_student_t_95,3,0.7434160281909769,0.01687063632410045,0.7015070442775733,0.7853250121043804
tcn,bandpass,10,independent,all,f1_STTC,clean_drop,8128,training_seed_student_t_95,3,0.029819013028398993,0.01802512447135364,-0.014957878429329424,0.0745959044861274
tcn,bandpass,10,independent,all,f1_STTC,normalized_robustness,8128,training_seed_student_t_95,3,0.9614883171638514,0.023119565053910957,0.9040561337348779,1.018920500592825
tcn,bandpass,10,independent,all,macro_ap,absolute,8128,training_seed_student_t_95,3,0.8058939862146084,0.0034284265441099546,0.7973773025445245,0.8144106698846922
tcn,bandpass,10,independent,all,macro_ap,clean_drop,8128,training_seed_student_t_95,3,0.0030636814360045137,0.0006556006349786943,0.0014350791748266587,0.0046922836971823685
tcn,bandpass,10,independent,all,macro_ap,normalized_robustness,8128,training_seed_student_t_95,3,0.9962154596255707,0.0007892897510940515,0.9942547551894042,0.9981761640617371
tcn,bandpass,10,independent,all,macro_auroc,absolute,8128,training_seed_student_t_95,3,0.9165372411162053,0.002314018197149343,0.9107889012470614,0.9222855809853492
tcn,bandpass,10,independent,all,macro_auroc,clean_drop,8128,training_seed_student_t_95,3,0.0023234274827915367,0.0005615122321833887,0.0009285537712329592,0.0037183011943501144
tcn,bandpass,10,independent,all,macro_auroc,normalized_robustness,8128,training_seed_student_t_95,3,0.9974723342271573,0.0006046156260103676,0.99597038574949,0.9989742827048246
tcn,bandpass,10,independent,all,macro_f1,absolute,8128,training_seed_student_t_95,3,0.7304065912875256,0.0034972355335973117,0.7217189766117509,0.7390942059633003
tcn,bandpass,10,independent,all,macro_f1,clean_drop,8128,training_seed_student_t_95,3,0.010178137670066256,0.006029201108372202,-0.004799228174782415,0.025155503514914926
tcn,bandpass,10,independent,all,macro_f1,normalized_robustness,8128,training_seed_student_t_95,3,0.9863233607622574,0.007920248180880633,0.9666483735699536,1.0059983479545611
tcn,bandpass,10,independent,all,mean_confidence,absolute,8128,training_seed_student_t_95,3,0.8963985641797384,0.004995191713599128,0.8839898200667178,0.908807308292759
tcn,bandpass,10,independent,all,mean_entropy,absolute,8128,training_seed_student_t_95,3,0.25225629171920394,0.009254637731153176,0.22926649712294372,0.27524608631546416
tcn,bandpass,10,independent,all,mean_loss,absolute,8128,training_seed_student_t_95,3,0.2978468661615992,0.0018652435131062703,0.2932133444091517,0.30248038791404674
tcn,bandpass,10,independent,all,micro_ap,absolute,8128,training_seed_student_t_95,3,0.8403685992275808,0.0025509634794097205,0.8340316546471598,0.8467055438080018
tcn,bandpass,10,independent,all,micro_auroc,absolute,8128,training_seed_student_t_95,3,0.9264422570542349,0.00015974438959081227,0.9260454299918167,0.9268390841166531
tcn,bandpass,10,independent,all,micro_f1,absolute,8128,training_seed_student_t_95,3,0.7574593630262526,0.0012149521908243368,0.7544412544710896,0.7604774715814157
tcn,bandpass,10,independent,all,probability_shift,absolute,8128,training_seed_student_t_95,3,0.0296965595334768,0.00875255502039216,0.007954007533420394,0.0514391115335332
tcn,bandpass,10,independent_rms,all,ap_CD,absolute,8128,training_seed_student_t_95,3,0.82984542909234,0.005814600800814599,0.8154011599644418,0.8442896982202382
tcn,bandpass,10,independent_rms,all,ap_CD,clean_drop,8128,training_seed_student_t_95,3,0.005202471645369244,0.0020534953400411404,0.00010130643033269549,0.010303636860405793
tcn,bandpass,10,independent_rms,all,ap_CD,normalized_robustness,8128,training_seed_student_t_95,3,0.99378131316722,0.00241688293712671,0.987777443118292,0.999785183216148
tcn,bandpass,10,independent_rms,all,ap_HYP,absolute,8128,training_seed_student_t_95,3,0.6718551876610072,0.005630211122202926,0.6578689678874,0.6858414074346143
tcn,bandpass,10,independent_rms,all,ap_HYP,clean_drop,8128,training_seed_student_t_95,3,-0.0003672498436347131,0.003633982779658565,-0.009394563510323974,0.008660063823054549
tcn,bandpass,10,independent_rms,all,ap_HYP,normalized_robustness,8128,training_seed_student_t_95,3,1.0005936253021976,0.005442440236598068,0.9870738542666845,1.0141133963377107
tcn,bandpass,10,independent_rms,all,ap_MI,absolute,8128,training_seed_student_t_95,3,0.7875641854523616,0.012353752362952379,0.7568757633263071,0.8182526075784161
tcn,bandpass,10,independent_rms,all,ap_MI,clean_drop,8128,training_seed_student_t_95,3,0.006768627335306328,0.0019942433640687397,0.0018146521882767205,0.011722602482335935
tcn,bandpass,10,independent_rms,all,ap_MI,normalized_robustness,8128,training_seed_student_t_95,3,0.9915047481454827,0.002345544497451143,0.9856780926048481,0.9973314036861174
tcn,bandpass,10,independent_rms,all,ap_NORM,absolute,8128,training_seed_student_t_95,3,0.9190089159037487,0.0037109508883938565,0.9097904028555504,0.928227428951947
tcn,bandpass,10,independent_rms,all,ap_NORM,clean_drop,8128,training_seed_student_t_95,3,0.004647926194255618,0.0017082791580940615,0.0004043255154896437,0.008891526873021593
tcn,bandpass,10,independent_rms,all,ap_NORM,normalized_robustness,8128,training_seed_student_t_95,3,0.9949654918387175,0.0018599578917566203,0.9903451002975945,0.9995858833798406
tcn,bandpass,10,independent_rms,all,ap_STTC,absolute,8128,training_seed_student_t_95,3,0.8201960787901266,0.0038657569684840266,0.8105930061203728,0.8297991514598804
tcn,bandpass,10,independent_rms,all,ap_STTC,clean_drop,8128,training_seed_student_t_95,3,6.676602218410228e-05,0.003207768828081308,-0.007901773494131086,0.008035305538499292
tcn,bandpass,10,independent_rms,all,ap_STTC,normalized_robustness,8128,training_seed_student_t_95,3,0.9999341844297156,0.0039035516222970025,0.9902372246351236,1.0096311442243076
tcn,bandpass,10,independent_rms,all,auroc_CD,absolute,8128,training_seed_student_t_95,3,0.9099850549279919,0.0035319841361015165,0.9012111199383069,0.9187589899176768
tcn,bandpass,10,independent_rms,all,auroc_CD,clean_drop,8128,training_seed_student_t_95,3,0.00277349158288361,0.0018858882562776754,-0.0019113145546247787,0.007458297720391999
tcn,bandpass,10,independent_rms,all,auroc_CD,normalized_robustness,8128,training_seed_student_t_95,3,0.9969663570226106,0.0020606997168713176,0.9918472951434008,1.0020854189018205
tcn,bandpass,10,independent_rms,all,auroc_HYP,absolute,8128,training_seed_student_t_95,3,0.8956159210229652,0.004692767348380609,0.8839584406805268,0.9072734013654036
tcn,bandpass,10,independent_rms,all,auroc_HYP,clean_drop,8128,training_seed_student_t_95,3,0.0015165179673828726,0.001680638763442891,-0.0026584201646633176,0.005691456099429063
tcn,bandpass,10,independent_rms,all,auroc_HYP,normalized_robustness,8128,training_seed_student_t_95,3,0.9983167809483188,0.0018647610017105242,0.9936844578206258,1.002949104076012
tcn,bandpass,10,independent_rms,all,auroc_MI,absolute,8128,training_seed_student_t_95,3,0.9062283280566863,0.004737320696771419,0.8944601710613269,0.9179964850520457
tcn,bandpass,10,independent_rms,all,auroc_MI,clean_drop,8128,training_seed_student_t_95,3,0.003389868837629928,0.0010082301603485848,0.000885286274214964,0.005894451401044892
tcn,bandpass,10,independent_rms,all,auroc_MI,normalized_robustness,8128,training_seed_student_t_95,3,0.9962745908730123,0.0011052377188706837,0.9935290281751508,0.9990201535708738
tcn,bandpass,10,independent_rms,all,auroc_NORM,absolute,8128,training_seed_student_t_95,3,0.9397903749759221,0.0016128274182329288,0.9357838895637944,0.9437968603880498
tcn,bandpass,10,independent_rms,all,auroc_NORM,clean_drop,8128,training_seed_student_t_95,3,0.00342592230520918,0.0013103432210598697,0.0001708492944782966,0.0066809953159400635
