kind,snr,metric,n,undefined,mean,sd,max
bw,20,aVF_baseline_0_0.5_reference_mv2,2158,0,5.174754278795912e-05,7.937458292945043e-05,0.0018957750669533254
bw,20,aVF_baseline_0_0.5_abs_error_mv2,2158,0,2.0520998318740257e-05,3.483319310245935e-05,0.0005657524836115925
bw,20,aVF_baseline_0_0.5_relative_band_error,2158,0,0.4553009619810542,0.4790097997615995,6.073769464468256
bw,20,aVF_baseline_0_0.5_relative_total_error,2158,0,0.2832379089523991,0.29392110417848516,3.8853247726261215
bw,20,aVF_ecg_0.5_40_reference_mv2,2158,0,2.9267293656090468e-05,4.400695989087636e-05,0.0010896980249405644
bw,20,aVF_ecg_0.5_40_abs_error_mv2,2158,0,1.244258134591753e-05,2.009800434965153e-05,0.00029307447440362955
bw,20,aVF_ecg_0.5_40_relative_band_error,2158,0,0.46194338515064387,0.4833501240277899,7.1164987203620935
bw,20,aVF_ecg_0.5_40_relative_total_error,2158,0,0.16997859494845,0.17118093931578673,2.1679935506964094
bw,20,aVF_high_40_nyquist_reference_mv2,2158,0,1.284832007669442e-07,2.2566300908839655e-07,3.202614333966342e-06
bw,20,aVF_high_40_nyquist_abs_error_mv2,2158,0,1.0696060551419231e-07,2.0433082612009274e-07,2.512020331384358e-06
bw,20,aVF_high_40_nyquist_relative_band_error,2158,0,1.3977209988057706,4.37105756535769,93.49541755754112
bw,20,aVF_high_40_nyquist_relative_total_error,2158,0,0.0017002602008075061,0.002215313372101717,0.02144471102767619
bw,20,V1_welch_total_reference_mv2,2158,0,8.584549085456328e-05,0.0001868246930171818,0.004769764663260011
bw,20,V1_welch_relative_l1,2158,0,0.6460319548539679,0.6648766112243942,7.367469485884894
bw,20,V1_requested_reference_mv2,2158,0,3.060931571044896e-05,6.549936353544795e-05,0.0016564684005149072
bw,20,V1_requested_abs_error_mv2,2158,0,1.715483917799106e-05,5.3701309962123615e-05,0.0014173125677317774
bw,20,V1_requested_relative_band_error,2158,0,0.6347716616282109,0.7567296898903639,6.559296984388312
bw,20,V1_requested_relative_total_error,2158,0,0.2339669728611041,0.28019837124209107,3.0636059355100804
bw,20,V1_baseline_0_0.5_reference_mv2,2158,0,5.5112343129317755e-05,0.00012176646032516149,0.0031109678734637667
bw,20,V1_baseline_0_0.5_abs_error_mv2,2158,0,2.7599981322464296e-05,8.463513388852831e-05,0.002487632903645426
bw,20,V1_baseline_0_0.5_relative_band_error,2158,0,0.5809848471198582,0.6840237230371197,7.957194366976589
bw,20,V1_baseline_0_0.5_relative_total_error,2158,0,0.3588398158497231,0.41441538713507337,5.103994759839167
bw,20,V1_ecg_0.5_40_reference_mv2,2158,0,3.060931571044896e-05,6.549936353544795e-05,0.0016564684005149072
bw,20,V1_ecg_0.5_40_abs_error_mv2,2158,0,1.715483917799106e-05,5.3701309962123615e-05,0.0014173125677317774
bw,20,V1_ecg_0.5_40_relative_band_error,2158,0,0.6347716616282109,0.7567296898903639,6.559296984388312
bw,20,V1_ecg_0.5_40_relative_total_error,2158,0,0.2339669728611041,0.28019837124209107,3.0636059355100804
bw,20,V1_high_40_nyquist_reference_mv2,2158,0,1.2383201479654202e-07,2.614467385780974e-07,4.497400805343132e-06
bw,20,V1_high_40_nyquist_abs_error_mv2,2158,0,1.546160212351544e-07,4.5911881927190335e-07,1.1775669621219195e-05
bw,20,V1_high_40_nyquist_relative_band_error,2158,0,2.3435720023810966,7.227689271071976,197.12928301904947
bw,20,V1_high_40_nyquist_relative_total_error,2158,0,0.002309142560599256,0.003311755927658587,0.05521310121736743
bw,20,V2_welch_total_reference_mv2,2158,0,8.3147453950161e-05,0.00014549064148864743,0.002040874284215629
bw,20,V2_welch_relative_l1,2158,0,0.6356488363769882,0.6750675699125596,9.103973829374564
bw,20,V2_requested_reference_mv2,2158,0,2.984415865966953e-05,5.160767931931914e-05,0.0007980360054948273
bw,20,V2_requested_abs_error_mv2,2158,0,1.4706966464837508e-05,3.3227315876216045e-05,0.0005814724019633919
bw,20,V2_requested_relative_band_error,2158,0,0.6180188180067125,0.7501300340131761,8.439494213090997
bw,20,V2_requested_relative_total_error,2158,0,0.22889149782133156,0.2830370724022868,3.3760118409732773
bw,20,V2_baseline_0_0.5_reference_mv2,2158,0,5.3169510596929645e-05,9.421662651795052e-05,0.0013514474124340546
bw,20,V2_baseline_0_0.5_abs_error_mv2,2158,0,2.4482325227972405e-05,5.4936495409711264e-05,0.0007930750819488683
bw,20,V2_baseline_0_0.5_relative_band_error,2158,0,0.5737326061535657,0.7349419521145841,14.190794427132849
bw,20,V2_baseline_0_0.5_relative_total_error,2158,0,0.35268111925923895,0.4185022371985318,5.5095779710108435
bw,20,V2_ecg_0.5_40_reference_mv2,2158,0,2.984415865966953e-05,5.160767931931914e-05,0.0007980360054948273
bw,20,V2_ecg_0.5_40_abs_error_mv2,2158,0,1.4706966464837508e-05,3.3227315876216045e-05,0.0005814724019633919
bw,20,V2_ecg_0.5_40_relative_band_error,2158,0,0.6180188180067125,0.7501300340131761,8.439494213090997
bw,20,V2_ecg_0.5_40_relative_total_error,2158,0,0.22889149782133156,0.2830370724022868,3.3760118409732773
bw,20,V2_high_40_nyquist_reference_mv2,2158,0,1.3378469356180368e-07,3.566399217349933e-07,9.60174873042304e-06
bw,20,V2_high_40_nyquist_abs_error_mv2,2158,0,1.5518884438416204e-07,3.911139818467739e-07,6.255369237090031e-06
bw,20,V2_high_40_nyquist_relative_band_error,2158,0,2.2638925253733055,5.149906684022048,109.68558598865035
bw,20,V2_high_40_nyquist_relative_total_error,2158,0,0.002435450437067204,0.003736836831148061,0.049704815606769856
bw,20,V3_welch_total_reference_mv2,2158,0,9.426699869300314e-05,0.0002913573779743685,0.010726754935480436
bw,20,V3_welch_relative_l1,2158,0,0.612295192527266,0.7028863519192057,11.58083182826342
bw,20,V3_requested_reference_mv2,2158,0,3.366808611809451e-05,0.00010390235917758517,0.00380396280369728
bw,20,V3_requested_abs_error_mv2,2158,0,1.6652075498275772e-05,5.0290342864119936e-05,0.0013637192030687853
bw,20,V3_requested_relative_band_error,2158,0,0.6007274690853064,0.7805680601156887,13.866946730102086
bw,20,V3_requested_relative_total_error,2158,0,0.22095021814806998,0.2884577679259663,5.169741782551504
bw,20,V3_baseline_0_0.5_reference_mv2,2158,0,6.046957496782349e-05,0.0001879478590245593,0.006922647696036893
bw,20,V3_baseline_0_0.5_abs_error_mv2,2158,0,2.6507622561649906e-05,7.858890745240372e-05,0.0016754059269314314
bw,20,V3_baseline_0_0.5_relative_band_error,2158,0,0.5491448048431027,0.7321777604686945,12.819618489379836
bw,20,V3_baseline_0_0.5_relative_total_error,2158,0,0.33889876998265295,0.44235802777575595,7.5102134205094755
bw,20,V3_ecg_0.5_40_reference_mv2,2158,0,3.366808611809451e-05,0.00010390235917758517,0.00380396280369728
bw,20,V3_ecg_0.5_40_abs_error_mv2,2158,0,1.6652075498275772e-05,5.0290342864119936e-05,0.0013637192030687853
bw,20,V3_ecg_0.5_40_relative_band_error,2158,0,0.6007274690853064,0.7805680601156887,13.866946730102086
bw,20,V3_ecg_0.5_40_relative_total_error,2158,0,0.22095021814806998,0.2884577679259663,5.169741782551504
bw,20,V3_high_40_nyquist_reference_mv2,2158,0,1.2933760708502667e-07,4.404328707277661e-07,1.4661871723370233e-05
bw,20,V3_high_40_nyquist_abs_error_mv2,2158,0,1.5802331413690653e-07,5.121909415377247e-07,1.7193044635307108e-05
bw,20,V3_high_40_nyquist_relative_band_error,2158,0,2.5262859437526726,7.181962977113496,142.95171522210867
bw,20,V3_high_40_nyquist_relative_total_error,2158,0,0.0024331075380272143,0.0041238605033099285,0.11243170216722945
bw,20,V4_welch_total_reference_mv2,2158,0,8.527730819994583e-05,0.00017409104778101046,0.0034199623656281978
bw,20,V4_welch_relative_l1,2158,0,0.6242170087847693,0.7025980820174134,10.39473436196128
bw,20,V4_requested_reference_mv2,2158,0,3.0440691205574544e-05,5.935471943680992e-05,0.0011347306138889267
bw,20,V4_requested_abs_error_mv2,2158,0,1.5494494028737208e-05,3.92855722118672e-05,0.0007912771455588695
bw,20,V4_requested_relative_band_error,2158,0,0.6133142137934663,0.8218298700080552,12.218930673091734
bw,20,V4_requested_relative_total_error,2158,0,0.22572315986060892,0.2968021290787021,4.21130403188465
bw,20,V4_baseline_0_0.5_reference_mv2,2158,0,5.470518947857482e-05,0.00011502883053060488,0.0022762471688471887
bw,20,V4_baseline_0_0.5_abs_error_mv2,2158,0,2.527152303999378e-05,6.731346717056312e-05,0.0015119662459097145
bw,20,V4_baseline_0_0.5_relative_band_error,2158,0,0.5591495123744694,0.7166683786496224,9.706709942596252
bw,20,V4_baseline_0_0.5_relative_total_error,2158,0,0.3443714180881313,0.4324077588819169,6.423115068106975
bw,20,V4_ecg_0.5_40_reference_mv2,2158,0,3.0440691205574544e-05,5.935471943680992e-05,0.0011347306138889267
bw,20,V4_ecg_0.5_40_abs_error_mv2,2158,0,1.5494494028737208e-05,3.92855722118672e-05,0.0007912771455588695
bw,20,V4_ecg_0.5_40_relative_band_error,2158,0,0.6133142137934663,0.8218298700080552,12.218930673091734
bw,20,V4_ecg_0.5_40_relative_total_error,2158,0,0.22572315986060892,0.2968021290787021,4.21130403188465
bw,20,V4_high_40_nyquist_reference_mv2,2158,0,1.3142751579653318e-07,3.412751846622275e-07,8.984582892081164e-06
bw,20,V4_high_40_nyquist_abs_error_mv2,2158,0,1.6353267245414623e-07,4.916198123531924e-07,1.2165554612974637e-05
bw,20,V4_high_40_nyquist_relative_band_error,2158,0,2.3359547580227895,6.642179939896323,165.07637432563223
bw,20,V4_high_40_nyquist_relative_total_error,2158,0,0.0024809712369592667,0.003451048553863901,0.037526135949502194
bw,20,V5_welch_total_reference_mv2,2158,0,9.118021897029324e-05,0.0002182547470205118,0.005828375810400322
bw,20,V5_welch_relative_l1,2158,0,0.634632490870296,0.6543580778845838,8.288290688879936
bw,20,V5_requested_reference_mv2,2158,0,3.229561501147387e-05,7.623378902386439e-05,0.0019712842938238505
bw,20,V5_requested_abs_error_mv2,2158,0,1.6275305637533737e-05,4.164152260043745e-05,0.0009588820659158582
bw,20,V5_requested_relative_band_error,2158,0,0.6216096722855777,0.7447148977531067,9.218732681842265
bw,20,V5_requested_relative_total_error,2158,0,0.2284053513815429,0.2723935066810776,3.1801635635284082
bw,20,V5_baseline_0_0.5_reference_mv2,2158,0,5.875491252112451e-05,0.0001424415423551246,0.0038557372847078334
bw,20,V5_baseline_0_0.5_abs_error_mv2,2158,0,2.717883230942226e-05,7.126314335260486e-05,0.0017590345621382119
bw,20,V5_baseline_0_0.5_relative_band_error,2158,0,0.5722853958302961,0.6894933938215926,7.817157756809767
bw,20,V5_baseline_0_0.5_relative_total_error,2158,0,0.35167741087624005,0.4098974841876554,5.104011885091497
bw,20,V5_ecg_0.5_40_reference_mv2,2158,0,3.229561501147387e-05,7.623378902386439e-05,0.0019712842938238505
bw,20,V5_ecg_0.5_40_abs_error_mv2,2158,0,1.6275305637533737e-05,4.164152260043745e-05,0.0009588820659158582
bw,20,V5_ecg_0.5_40_relative_band_error,2158,0,0.6216096722855777,0.7447148977531067,9.218732681842265
bw,20,V5_ecg_0.5_40_relative_total_error,2158,0,0.2284053513815429,0.2723935066810776,3.1801635635284082
bw,20,V5_high_40_nyquist_reference_mv2,2158,0,1.2969143769497692e-07,3.393857353019627e-07,7.89193080571102e-06
bw,20,V5_high_40_nyquist_abs_error_mv2,2158,0,1.5243905313851534e-07,3.768837885956011e-07,6.07979618603074e-06
bw,20,V5_high_40_nyquist_relative_band_error,2158,0,2.2578581326518865,4.802528952952108,76.08569209090892
bw,20,V5_high_40_nyquist_relative_total_error,2158,0,0.0023793094975985657,0.003300010318839345,0.04537012868813287
bw,20,V6_welch_total_reference_mv2,2158,0,8.990429511132727e-05,0.00017318855518257635,0.0038055328157821436
bw,20,V6_welch_relative_l1,2158,0,0.6208866684817269,0.6411645489377928,5.230932670732575
bw,20,V6_requested_reference_mv2,2158,0,3.2179291233531504e-05,6.214685862365958e-05,0.0012429445136459708
bw,20,V6_requested_abs_error_mv2,2158,0,1.7138682246196086e-05,5.463358905391736e-05,0.0017732937068675166
bw,20,V6_requested_relative_band_error,2158,0,0.618407232512829,0.7390156743995466,6.501476510349983
bw,20,V6_requested_relative_total_error,2158,0,0.22672036441343849,0.26855106018449704,2.3032020235751522
bw,20,V6_baseline_0_0.5_reference_mv2,2158,0,5.759129672379889e-05,0.00011184787991517423,0.002561920226437029
bw,20,V6_baseline_0_0.5_abs_error_mv2,2158,0,2.666961099279667e-05,8.345235073003529e-05,0.0027733592146029647
bw,20,V6_baseline_0_0.5_relative_band_error,2158,0,0.5527535391513801,0.7054405909144813,13.346654594616137
bw,20,V6_baseline_0_0.5_relative_total_error,2158,0,0.3411149261058286,0.4020405148985484,3.38536502736133
bw,20,V6_ecg_0.5_40_reference_mv2,2158,0,3.2179291233531504e-05,6.214685862365958e-05,0.0012429445136459708
bw,20,V6_ecg_0.5_40_abs_error_mv2,2158,0,1.7138682246196086e-05,5.463358905391736e-05,0.0017732937068675166
bw,20,V6_ecg_0.5_40_relative_band_error,2158,0,0.618407232512829,0.7390156743995466,6.501476510349983
bw,20,V6_ecg_0.5_40_relative_total_error,2158,0,0.22672036441343849,0.26855106018449704,2.3032020235751522
bw,20,V6_high_40_nyquist_reference_mv2,2158,0,1.3370715399703295e-07,3.124961708467752e-07,4.2083116717468346e-06
bw,20,V6_high_40_nyquist_abs_error_mv2,2158,0,1.657284624439621e-07,4.2402653995904253e-07,7.5444228457243266e-06
bw,20,V6_high_40_nyquist_relative_band_error,2158,0,2.635762142286763,7.393746934919889,177.60405144885047
bw,20,V6_high_40_nyquist_relative_total_error,2158,0,0.0025236465758035126,0.003693887805887648,0.04880340259902232
bw,20,aggregate_welch_total_reference_mv2,2158,0,9.247901942130081e-05,0.0001235070779140751,0.0024985570948368348
bw,20,aggregate_welch_relative_l1,2158,0,0.3125845456327015,0.2888647998805745,4.536785661339677
bw,20,aggregate_requested_reference_mv2,2158,0,3.32625154503215e-05,4.4992210579215346e-05,0.0008888388331748602
bw,20,aggregate_requested_abs_error_mv2,2158,0,9.675408005055261e-06,1.930944015616368e-05,0.0004727246245928431
bw,20,aggregate_requested_relative_band_error,2158,0,0.31246822391439705,0.3413585241867429,4.608059827347956
bw,20,aggregate_requested_relative_total_error,2158,0,0.11046862565985768,0.11683799683759284,1.6077211176067132
bw,20,aggregate_baseline_0_0.5_reference_mv2,2158,0,5.9072491679209465e-05,7.858903819975976e-05,0.0016085254217479193
bw,20,aggregate_baseline_0_0.5_abs_error_mv2,2158,0,1.5425179623336037e-05,2.9159325451760407e-05,0.0005509748452637243
bw,20,aggregate_baseline_0_0.5_relative_band_error,2158,0,0.27720439131529856,0.2847176346456708,4.493361154992485
bw,20,aggregate_baseline_0_0.5_relative_total_error,2158,0,0.1784674389533744,0.1855188331598465,2.9214536103011035
bw,20,aggregate_ecg_0.5_40_reference_mv2,2158,0,3.32625154503215e-05,4.4992210579215346e-05,0.0008888388331748602
bw,20,aggregate_ecg_0.5_40_abs_error_mv2,2158,0,9.675408005055261e-06,1.930944015616368e-05,0.0004727246245928431
bw,20,aggregate_ecg_0.5_40_relative_band_error,2158,0,0.31246822391439705,0.3413585241867429,4.608059827347956
bw,20,aggregate_ecg_0.5_40_relative_total_error,2158,0,0.11046862565985768,0.11683799683759284,1.6077211176067132
bw,20,aggregate_high_40_nyquist_reference_mv2,2158,0,1.4401229176985528e-07,2.482868254005415e-07,4.373274116121652e-06
bw,20,aggregate_high_40_nyquist_abs_error_mv2,2158,0,1.0463621340937224e-07,2.6667223241049217e-07,8.694218091978298e-06
bw,20,aggregate_high_40_nyquist_relative_band_error,2158,0,1.2188330954322995,2.557383355006907,31.718971629095705
bw,20,aggregate_high_40_nyquist_relative_total_error,2158,0,0.0011545606146625511,0.0012719026466167281,0.012309867546796749
bw,10,covariance_relative_frobenius,2158,0,4.173926225797268e-09,1.3087640816795478e-09,1.3563983131751521e-08
bw,10,correlation_mae,2158,0,1.1359454708777835e-09,2.300696859168428e-10,1.964723028342384e-09
bw,10,correlation_undefined_cells,2158,0,0.0,0.0,0.0
bw,10,variance_relative_error_max,2158,0,9.593858017532718e-09,2.606490938351222e-09,2.3404250921860674e-08
bw,10,variance_zero_denominators,2158,0,0.0,0.0,0.0
bw,10,actual_snr_abs_difference_db,2158,0,6.900203108514227e-09,5.700232930253924e-09,4.8853046052954596e-08
bw,10,I_welch_total_reference_mv2,2158,0,0.0011280946072023484,0.0021611395989443206,0.03698759290265444
bw,10,I_welch_relative_l1,2158,0,0.5136197526697796,0.511830425992091,9.593844252446427
bw,10,I_requested_reference_mv2,2158,0,0.00041019997912620414,0.0008048386854542729,0.014372427710105976
bw,10,I_requested_abs_error_mv2,2158,0,0.00018871001348589187,0.000509871530320038,0.012280731291229297
bw,10,I_requested_relative_band_error,2158,0,0.4710823656728259,0.5108932172961026,7.518067832050574
bw,10,I_requested_relative_total_error,2158,0,0.1749567083203842,0.1977841077359044,3.9469572050571844
bw,10,I_baseline_0_0.5_reference_mv2,2158,0,0.0007160025296032358,0.0013622865101342843,0.023205447815683962
bw,10,I_baseline_0_0.5_abs_error_mv2,2158,0,0.00030107346348391825,0.0008403425222314123,0.020070654142596484
bw,10,I_baseline_0_0.5_relative_band_error,2158,0,0.4751503296549977,0.581635203920677,11.107330840442122
bw,10,I_baseline_0_0.5_relative_total_error,2158,0,0.29008921724759384,0.32869660893631153,6.40108569118196
bw,10,I_ecg_0.5_40_reference_mv2,2158,0,0.00041019997912620414,0.0008048386854542729,0.014372427710105976
bw,10,I_ecg_0.5_40_abs_error_mv2,2158,0,0.00018871001348589187,0.000509871530320038,0.012280731291229297
bw,10,I_ecg_0.5_40_relative_band_error,2158,0,0.4710823656728259,0.5108932172961026,7.518067832050574
bw,10,I_ecg_0.5_40_relative_total_error,2158,0,0.1749567083203842,0.1977841077359044,3.9469572050571844
bw,10,I_high_40_nyquist_reference_mv2,2158,0,1.8920984729098119e-06,5.176854363148173e-06,0.00010241601793310768
bw,10,I_high_40_nyquist_abs_error_mv2,2158,0,1.7356880302953565e-06,7.006203424199884e-06,0.00024905739597577296
bw,10,I_high_40_nyquist_relative_band_error,2158,0,1.4773429073619604,4.696520667819277,111.3686617868267
bw,10,I_high_40_nyquist_relative_total_error,2158,0,0.0018377802278484161,0.002616015260798316,0.03878014800165901
bw,10,II_welch_total_reference_mv2,2158,0,0.0010977730413341746,0.0018250902262937374,0.03376920700663623
bw,10,II_welch_relative_l1,2158,0,0.5060251843494167,0.5132816951824335,10.517200774279631
bw,10,II_requested_reference_mv2,2158,0,0.0003968633831479287,0.0006560056665483545,0.01200166435724944
bw,10,II_requested_abs_error_mv2,2158,0,0.00017551418084653205,0.0003498779365354347,0.0049814558190492755
