model,kind,snr,condition,active,metric,outcome,n_noise_replays,n_fixed_training_seeds,mean,std,uncertainty
resnet,bandpass,0,independent,all,f1_NORM,normalized_robustness,5,3,0.6158428341894934,0.009298441655225602,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent,all,f1_STTC,absolute,5,3,0.5713060993533696,0.006523336012411037,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent,all,f1_STTC,clean_drop,5,3,0.17524901369243528,0.0065233360124110525,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent,all,f1_STTC,normalized_robustness,5,3,0.7655434179001285,0.008743743769055958,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent,all,macro_ap,absolute,5,3,0.6688142508520658,0.0029664988420625244,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent,all,macro_ap,clean_drop,5,3,0.11725469036626739,0.0029664988420625453,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent,all,macro_ap,normalized_robustness,5,3,0.8507894186935682,0.003783185909103786,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent,all,macro_auroc,absolute,5,3,0.8347456671309439,0.0003679149932086709,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent,all,macro_auroc,clean_drop,5,3,0.07308902129109193,0.0003679149932086301,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent,all,macro_auroc,normalized_robustness,5,3,0.9194819042224761,0.0004058176983769172,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent,all,macro_f1,absolute,5,3,0.5490474299888699,0.003131184394291878,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent,all,macro_f1,clean_drop,5,3,0.1686884005369,0.003131184394291882,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent,all,macro_f1,normalized_robustness,5,3,0.7650033951663645,0.004371281875252028,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent,all,mean_confidence,absolute,5,3,0.7841542561848958,0.0004569947798653565,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent,all,mean_entropy,absolute,5,3,0.4577759089456504,0.0003636286419045929,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent,all,mean_loss,absolute,5,3,0.47472168069669357,0.0013786870918722372,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent,all,micro_ap,absolute,5,3,0.5776129791824085,0.0027232892006357943,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent,all,micro_auroc,absolute,5,3,0.78808011458452,0.0011761935945707898,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent,all,micro_f1,absolute,5,3,0.5443585010720073,0.0032140932002480993,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent,all,probability_shift,absolute,5,3,0.19054911136627195,0.0009344726943561537,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent_rms,all,ap_CD,absolute,5,3,0.7246025286951211,0.003659535748787735,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent_rms,all,ap_CD,clean_drop,5,3,0.08198635394029369,0.0036595357487877594,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent_rms,all,ap_CD,normalized_robustness,5,3,0.8984319759527484,0.004530441224161495,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent_rms,all,ap_HYP,absolute,5,3,0.5635541653792356,0.006205228524583134,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent_rms,all,ap_HYP,clean_drop,5,3,0.0780477756020889,0.00620522852458312,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent_rms,all,ap_HYP,normalized_robustness,5,3,0.8788844265547036,0.009802363996677476,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent_rms,all,ap_MI,absolute,5,3,0.5837945004009137,0.006399280424187933,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent_rms,all,ap_MI,clean_drop,5,3,0.17931554846411463,0.006399280424187934,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent_rms,all,ap_MI,normalized_robustness,5,3,0.7643127137684503,0.008302789061395784,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent_rms,all,ap_NORM,absolute,5,3,0.8198988857923256,0.003543617031509353,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent_rms,all,ap_NORM,clean_drop,5,3,0.08716133590532085,0.0035436170315093075,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent_rms,all,ap_NORM,normalized_robustness,5,3,0.9038449560900519,0.0038953498747015636,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent_rms,all,ap_STTC,absolute,5,3,0.6450251590152655,0.0038364773390247215,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent_rms,all,ap_STTC,clean_drop,5,3,0.16695845289698608,0.0038364773390246777,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent_rms,all,ap_STTC,normalized_robustness,5,3,0.7940711534828016,0.004711904891855871,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent_rms,all,auroc_CD,absolute,5,3,0.8432761732851987,0.0014521324102608675,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent_rms,all,auroc_CD,clean_drop,5,3,0.05497279479316275,0.0014521324102608815,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent_rms,all,auroc_CD,normalized_robustness,5,3,0.9388431050883439,0.0016170916581948692,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent_rms,all,auroc_HYP,absolute,5,3,0.8538276645086482,0.002672826372623478,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent_rms,all,auroc_HYP,clean_drop,5,3,0.039021617762317315,0.002672826372623465,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent_rms,all,auroc_HYP,normalized_robustness,5,3,0.9563125344217337,0.002988868428040432,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent_rms,all,auroc_MI,absolute,5,3,0.7708095884215287,0.0032988577588702922,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent_rms,all,auroc_MI,clean_drop,5,3,0.11960500527664711,0.0032988577588702714,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent_rms,all,auroc_MI,normalized_robustness,5,3,0.8655295959257032,0.0036978883158180855,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent_rms,all,auroc_NORM,absolute,5,3,0.8694641773514021,0.0011343154902656108,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent_rms,all,auroc_NORM,clean_drop,5,3,0.06410928192494678,0.0011343154902656298,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent_rms,all,auroc_NORM,normalized_robustness,5,3,0.9313135031630069,0.0012162549193970413,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent_rms,all,auroc_STTC,absolute,5,3,0.8317320864165252,0.0037448378579452717,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent_rms,all,auroc_STTC,clean_drop,5,3,0.09235505236980243,0.0037448378579452105,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent_rms,all,auroc_STTC,normalized_robustness,5,3,0.8999878782737353,0.004052006784361952,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent_rms,all,brier,absolute,5,3,0.15699606736501054,0.0005728400122385906,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent_rms,all,clean_agreement,absolute,5,3,0.7739511893728761,0.002077227961859553,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent_rms,all,ece,absolute,5,3,0.13557115745158435,0.0005479864800134637,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent_rms,all,f1_CD,absolute,5,3,0.6349495508165105,0.007376950023420278,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent_rms,all,f1_CD,clean_drop,5,3,0.0739535527583293,0.007376950023420279,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent_rms,all,f1_CD,normalized_robustness,5,3,0.8956052372654872,0.010414455525546944,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent_rms,all,f1_HYP,absolute,5,3,0.5269552646103353,0.0033392922838766867,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent_rms,all,f1_HYP,clean_drop,5,3,0.07460394253978418,0.0033392922838766654,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent_rms,all,f1_HYP,normalized_robustness,5,3,0.8763251415311875,0.005790659611257737,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent_rms,all,f1_MI,absolute,5,3,0.4904447666280819,0.0017452773026781793,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent_rms,all,f1_MI,clean_drop,5,3,0.19438421582767307,0.0017452773026781767,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent_rms,all,f1_MI,normalized_robustness,5,3,0.7161570198502508,0.0025788302547625477,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent_rms,all,f1_NORM,absolute,5,3,0.5115463202978208,0.008011429893094878,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent_rms,all,f1_NORM,clean_drop,5,3,0.3352864261045096,0.008011429893094875,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent_rms,all,f1_NORM,normalized_robustness,5,3,0.6041770765510699,0.00945192286754504,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent_rms,all,f1_STTC,absolute,5,3,0.5707713909144881,0.00706237009452884,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent_rms,all,f1_STTC,clean_drop,5,3,0.17578372213131685,0.00706237009452886,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent_rms,all,f1_STTC,normalized_robustness,5,3,0.7648061881630764,0.009344391833757718,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent_rms,all,macro_ap,absolute,5,3,0.6673750478565722,0.0029381093177117024,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent_rms,all,macro_ap,clean_drop,5,3,0.11869389336176088,0.002938109317711659,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent_rms,all,macro_ap,normalized_robustness,5,3,0.8489623805155316,0.0037460873457297395,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent_rms,all,macro_auroc,absolute,5,3,0.8338219379966606,0.00024266206037482687,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent_rms,all,macro_auroc,clean_drop,5,3,0.07401275042537532,0.00024266206037476323,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent_rms,all,macro_auroc,normalized_robustness,5,3,0.9184641686272125,0.00026763483672335287,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent_rms,all,macro_f1,absolute,5,3,0.5469334586534473,0.002440342430805475,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent_rms,all,macro_f1,clean_drop,5,3,0.1708023718723226,0.002440342430805479,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent_rms,all,macro_f1,normalized_robustness,5,3,0.762053151509717,0.0034070569565486514,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent_rms,all,mean_confidence,absolute,5,3,0.7834381620089212,0.0005067385315683835,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent_rms,all,mean_entropy,absolute,5,3,0.4589799476976597,0.00037402993750124954,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent_rms,all,mean_loss,absolute,5,3,0.4765663297342537,0.0012735690191221206,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent_rms,all,micro_ap,absolute,5,3,0.5745517468192872,0.0026244905264028494,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent_rms,all,micro_auroc,absolute,5,3,0.7855401872793891,0.0010720846520322093,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent_rms,all,micro_f1,absolute,5,3,0.5419380473550073,0.0027085727606179113,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,independent_rms,all,probability_shift,absolute,5,3,0.19191592733065282,0.0008931460534575021,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,marginal_shift,all,ap_CD,absolute,5,3,0.7218511889670023,0.005099416454254244,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,marginal_shift,all,ap_CD,clean_drop,5,3,0.08473769366841241,0.005099416454254291,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,marginal_shift,all,ap_CD,normalized_robustness,5,3,0.8950149734763254,0.00633320342089257,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,marginal_shift,all,ap_HYP,absolute,5,3,0.5587889184441205,0.005107805970605693,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,marginal_shift,all,ap_HYP,clean_drop,5,3,0.08281302253720407,0.005107805970605671,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,marginal_shift,all,ap_HYP,normalized_robustness,5,3,0.8712241812490193,0.007933474874203232,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,marginal_shift,all,ap_MI,absolute,5,3,0.5863642790974388,0.0053880419623851756,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,marginal_shift,all,ap_MI,clean_drop,5,3,0.17674576976758957,0.005388041962385176,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,marginal_shift,all,ap_MI,normalized_robustness,5,3,0.7677516502678953,0.006965002991813044,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,marginal_shift,all,ap_NORM,absolute,5,3,0.8224098908211346,0.0025439081400243434,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,marginal_shift,all,ap_NORM,clean_drop,5,3,0.08465033087651183,0.002543908140024323,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,marginal_shift,all,ap_NORM,normalized_robustness,5,3,0.9066347721297413,0.002795596686735418,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,marginal_shift,all,ap_STTC,absolute,5,3,0.645737002733327,0.0056776209705312235,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,marginal_shift,all,ap_STTC,clean_drop,5,3,0.16624660917892445,0.005677620970531217,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,marginal_shift,all,ap_STTC,normalized_robustness,5,3,0.7949342830495145,0.007001712709225627,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,marginal_shift,all,auroc_CD,absolute,5,3,0.8428801450513049,0.0032281989749113043,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,marginal_shift,all,auroc_CD,clean_drop,5,3,0.05536882302705635,0.0032281989749112882,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,0,marginal_shift,all,auroc_CD,normalized_robustness,5,3,0.9383959861969373,0.003589496399968834,descriptive_noise_replay_sd_after_training_seed_average_no_CI
