model,kind,snr,condition,active,metric,outcome,noise_seed,n_training_seeds,mean_over_training_seeds
resnet,bandpass,0,covariance,all,probability_shift,absolute,303,3,0.2199446509281794
resnet,bandpass,0,covariance,all,probability_shift,absolute,404,3,0.2195245077212651
resnet,bandpass,0,covariance,all,probability_shift,absolute,505,3,0.22026039163271585
resnet,bandpass,0,electrode,all,ap_CD,absolute,101,3,0.7037945084522871
resnet,bandpass,0,electrode,all,ap_CD,absolute,202,3,0.6947031044873772
resnet,bandpass,0,electrode,all,ap_CD,absolute,303,3,0.707713465420223
resnet,bandpass,0,electrode,all,ap_CD,absolute,404,3,0.7066931285009566
resnet,bandpass,0,electrode,all,ap_CD,absolute,505,3,0.7022373575934931
resnet,bandpass,0,electrode,all,ap_CD,clean_drop,101,3,0.1027943741831276
resnet,bandpass,0,electrode,all,ap_CD,clean_drop,202,3,0.11188577814803746
resnet,bandpass,0,electrode,all,ap_CD,clean_drop,303,3,0.09887541721519177
resnet,bandpass,0,electrode,all,ap_CD,clean_drop,404,3,0.09989575413445813
resnet,bandpass,0,electrode,all,ap_CD,clean_drop,505,3,0.10435152504192162
resnet,bandpass,0,electrode,all,ap_CD,normalized_robustness,101,3,0.8726338012738921
resnet,bandpass,0,electrode,all,ap_CD,normalized_robustness,202,3,0.8613884053527471
resnet,bandpass,0,electrode,all,ap_CD,normalized_robustness,303,3,0.877539220012669
resnet,bandpass,0,electrode,all,ap_CD,normalized_robustness,404,3,0.8762483193590658
resnet,bandpass,0,electrode,all,ap_CD,normalized_robustness,505,3,0.870723725669968
resnet,bandpass,0,electrode,all,ap_HYP,absolute,101,3,0.5454704553303227
resnet,bandpass,0,electrode,all,ap_HYP,absolute,202,3,0.5532681380215703
resnet,bandpass,0,electrode,all,ap_HYP,absolute,303,3,0.5432241103288451
resnet,bandpass,0,electrode,all,ap_HYP,absolute,404,3,0.5486821913319038
resnet,bandpass,0,electrode,all,ap_HYP,absolute,505,3,0.5420704170721675
resnet,bandpass,0,electrode,all,ap_HYP,clean_drop,101,3,0.09613148565100182
resnet,bandpass,0,electrode,all,ap_HYP,clean_drop,202,3,0.08833380295975424
resnet,bandpass,0,electrode,all,ap_HYP,clean_drop,303,3,0.09837783065247936
resnet,bandpass,0,electrode,all,ap_HYP,clean_drop,404,3,0.09291974964942074
resnet,bandpass,0,electrode,all,ap_HYP,clean_drop,505,3,0.09953152390915694
resnet,bandpass,0,electrode,all,ap_HYP,normalized_robustness,101,3,0.8509709400712104
resnet,bandpass,0,electrode,all,ap_HYP,normalized_robustness,202,3,0.8627910007271448
resnet,bandpass,0,electrode,all,ap_HYP,normalized_robustness,303,3,0.846915125540313
resnet,bandpass,0,electrode,all,ap_HYP,normalized_robustness,404,3,0.8554574350672933
resnet,bandpass,0,electrode,all,ap_HYP,normalized_robustness,505,3,0.8452195837513429
resnet,bandpass,0,electrode,all,ap_MI,absolute,101,3,0.5400466173615256
resnet,bandpass,0,electrode,all,ap_MI,absolute,202,3,0.5489587642169118
resnet,bandpass,0,electrode,all,ap_MI,absolute,303,3,0.5352080813234724
resnet,bandpass,0,electrode,all,ap_MI,absolute,404,3,0.5377262770427943
resnet,bandpass,0,electrode,all,ap_MI,absolute,505,3,0.5358500973492974
resnet,bandpass,0,electrode,all,ap_MI,clean_drop,101,3,0.22306343150350286
resnet,bandpass,0,electrode,all,ap_MI,clean_drop,202,3,0.2141512846481166
resnet,bandpass,0,electrode,all,ap_MI,clean_drop,303,3,0.22790196754155598
resnet,bandpass,0,electrode,all,ap_MI,clean_drop,404,3,0.22538377182223415
resnet,bandpass,0,electrode,all,ap_MI,clean_drop,505,3,0.2272599515157309
resnet,bandpass,0,electrode,all,ap_MI,normalized_robustness,101,3,0.7068084399586314
resnet,bandpass,0,electrode,all,ap_MI,normalized_robustness,202,3,0.7184919567471247
resnet,bandpass,0,electrode,all,ap_MI,normalized_robustness,303,3,0.7005063697430426
resnet,bandpass,0,electrode,all,ap_MI,normalized_robustness,404,3,0.7035763751743258
resnet,bandpass,0,electrode,all,ap_MI,normalized_robustness,505,3,0.7011058689314885
resnet,bandpass,0,electrode,all,ap_NORM,absolute,101,3,0.7939964611571536
resnet,bandpass,0,electrode,all,ap_NORM,absolute,202,3,0.7881676050479395
resnet,bandpass,0,electrode,all,ap_NORM,absolute,303,3,0.7906419620409549
resnet,bandpass,0,electrode,all,ap_NORM,absolute,404,3,0.795427857524463
resnet,bandpass,0,electrode,all,ap_NORM,absolute,505,3,0.7974096246063921
resnet,bandpass,0,electrode,all,ap_NORM,clean_drop,101,3,0.11306376054049283
resnet,bandpass,0,electrode,all,ap_NORM,clean_drop,202,3,0.11889261664970696
resnet,bandpass,0,electrode,all,ap_NORM,clean_drop,303,3,0.11641825965669139
resnet,bandpass,0,electrode,all,ap_NORM,clean_drop,404,3,0.11163236417318352
resnet,bandpass,0,electrode,all,ap_NORM,clean_drop,505,3,0.10965059709125435
resnet,bandpass,0,electrode,all,ap_NORM,normalized_robustness,101,3,0.8752722150333749
resnet,bandpass,0,electrode,all,ap_NORM,normalized_robustness,202,3,0.8688645989109594
resnet,bandpass,0,electrode,all,ap_NORM,normalized_robustness,303,3,0.8715450890437371
resnet,bandpass,0,electrode,all,ap_NORM,normalized_robustness,404,3,0.876859889573257
resnet,bandpass,0,electrode,all,ap_NORM,normalized_robustness,505,3,0.8790271682746194
resnet,bandpass,0,electrode,all,ap_STTC,absolute,101,3,0.61057789655354
resnet,bandpass,0,electrode,all,ap_STTC,absolute,202,3,0.605762188949796
resnet,bandpass,0,electrode,all,ap_STTC,absolute,303,3,0.5911554099567824
resnet,bandpass,0,electrode,all,ap_STTC,absolute,404,3,0.5944943649714052
resnet,bandpass,0,electrode,all,ap_STTC,absolute,505,3,0.5995272532364421
resnet,bandpass,0,electrode,all,ap_STTC,clean_drop,101,3,0.20140571535871146
resnet,bandpass,0,electrode,all,ap_STTC,clean_drop,202,3,0.20622142296245558
resnet,bandpass,0,electrode,all,ap_STTC,clean_drop,303,3,0.22082820195546907
resnet,bandpass,0,electrode,all,ap_STTC,clean_drop,404,3,0.2174892469408464
resnet,bandpass,0,electrode,all,ap_STTC,clean_drop,505,3,0.21245635867580948
resnet,bandpass,0,electrode,all,ap_STTC,normalized_robustness,101,3,0.7516396309949912
resnet,bandpass,0,electrode,all,ap_STTC,normalized_robustness,202,3,0.7456387714889999
resnet,bandpass,0,electrode,all,ap_STTC,normalized_robustness,303,3,0.7276889264687978
resnet,bandpass,0,electrode,all,ap_STTC,normalized_robustness,404,3,0.7317005691110509
resnet,bandpass,0,electrode,all,ap_STTC,normalized_robustness,505,3,0.7379522988210104
resnet,bandpass,0,electrode,all,auroc_CD,absolute,101,3,0.8367117444974962
resnet,bandpass,0,electrode,all,auroc_CD,absolute,202,3,0.8230181605268946
resnet,bandpass,0,electrode,all,auroc_CD,absolute,303,3,0.8348419930644514
resnet,bandpass,0,electrode,all,auroc_CD,absolute,404,3,0.8326851474451044
resnet,bandpass,0,electrode,all,auroc_CD,absolute,505,3,0.8305990644773106
resnet,bandpass,0,electrode,all,auroc_CD,clean_drop,101,3,0.06153722358086511
resnet,bandpass,0,electrode,all,auroc_CD,clean_drop,202,3,0.07523080755146667
resnet,bandpass,0,electrode,all,auroc_CD,clean_drop,303,3,0.06340697501390984
resnet,bandpass,0,electrode,all,auroc_CD,clean_drop,404,3,0.06556382063325694
resnet,bandpass,0,electrode,all,auroc_CD,clean_drop,505,3,0.06764990360105072
resnet,bandpass,0,electrode,all,auroc_CD,normalized_robustness,101,3,0.9315487059619861
resnet,bandpass,0,electrode,all,auroc_CD,normalized_robustness,202,3,0.9163091515999887
resnet,bandpass,0,electrode,all,auroc_CD,normalized_robustness,303,3,0.9294709171030271
resnet,bandpass,0,electrode,all,auroc_CD,normalized_robustness,404,3,0.9270592886989187
resnet,bandpass,0,electrode,all,auroc_CD,normalized_robustness,505,3,0.9247429916129256
resnet,bandpass,0,electrode,all,auroc_HYP,absolute,101,3,0.8484428178782707
resnet,bandpass,0,electrode,all,auroc_HYP,absolute,202,3,0.8523522133110016
resnet,bandpass,0,electrode,all,auroc_HYP,absolute,303,3,0.8459982714379275
resnet,bandpass,0,electrode,all,auroc_HYP,absolute,404,3,0.8473919917114912
resnet,bandpass,0,electrode,all,auroc_HYP,absolute,505,3,0.8486622432655867
resnet,bandpass,0,electrode,all,auroc_HYP,clean_drop,101,3,0.04440646439269491
resnet,bandpass,0,electrode,all,auroc_HYP,clean_drop,202,3,0.04049706895996389
resnet,bandpass,0,electrode,all,auroc_HYP,clean_drop,303,3,0.04685101083303803
resnet,bandpass,0,electrode,all,auroc_HYP,clean_drop,404,3,0.04545729055947434
resnet,bandpass,0,electrode,all,auroc_HYP,clean_drop,505,3,0.0441870390053789
resnet,bandpass,0,electrode,all,auroc_HYP,normalized_robustness,101,3,0.9502740298680319
resnet,bandpass,0,electrode,all,auroc_HYP,normalized_robustness,202,3,0.9546613761751496
resnet,bandpass,0,electrode,all,auroc_HYP,normalized_robustness,303,3,0.9475325623116141
resnet,bandpass,0,electrode,all,auroc_HYP,normalized_robustness,404,3,0.9491028452358332
resnet,bandpass,0,electrode,all,auroc_HYP,normalized_robustness,505,3,0.9505057779535625
resnet,bandpass,0,electrode,all,auroc_MI,absolute,101,3,0.7319497210915121
resnet,bandpass,0,electrode,all,auroc_MI,absolute,202,3,0.7408420021106589
resnet,bandpass,0,electrode,all,auroc_MI,absolute,303,3,0.7429089401477462
resnet,bandpass,0,electrode,all,auroc_MI,absolute,404,3,0.7393434343434343
resnet,bandpass,0,electrode,all,auroc_MI,absolute,505,3,0.737002110658827
resnet,bandpass,0,electrode,all,auroc_MI,clean_drop,101,3,0.15846487260666367
resnet,bandpass,0,electrode,all,auroc_MI,clean_drop,202,3,0.149572591587517
resnet,bandpass,0,electrode,all,auroc_MI,clean_drop,303,3,0.1475056535504297
resnet,bandpass,0,electrode,all,auroc_MI,clean_drop,404,3,0.1510711593547415
resnet,bandpass,0,electrode,all,auroc_MI,clean_drop,505,3,0.15341248303934873
resnet,bandpass,0,electrode,all,auroc_MI,normalized_robustness,101,3,0.8218481410471806
resnet,bandpass,0,electrode,all,auroc_MI,normalized_robustness,202,3,0.8318673343593916
resnet,bandpass,0,electrode,all,auroc_MI,normalized_robustness,303,3,0.8341668697375288
resnet,bandpass,0,electrode,all,auroc_MI,normalized_robustness,404,3,0.8301597377360999
resnet,bandpass,0,electrode,all,auroc_MI,normalized_robustness,505,3,0.8275006835624085
resnet,bandpass,0,electrode,all,auroc_NORM,absolute,101,3,0.8523529590670714
resnet,bandpass,0,electrode,all,auroc_NORM,absolute,202,3,0.8466661163177019
resnet,bandpass,0,electrode,all,auroc_NORM,absolute,303,3,0.8504333998096952
resnet,bandpass,0,electrode,all,auroc_NORM,absolute,404,3,0.8490178443410367
resnet,bandpass,0,electrode,all,auroc_NORM,absolute,505,3,0.8507456504328205
resnet,bandpass,0,electrode,all,auroc_NORM,clean_drop,101,3,0.08122050020927736
resnet,bandpass,0,electrode,all,auroc_NORM,clean_drop,202,3,0.086907342958647
resnet,bandpass,0,electrode,all,auroc_NORM,clean_drop,303,3,0.08314005946665382
resnet,bandpass,0,electrode,all,auroc_NORM,clean_drop,404,3,0.08455561493531216
resnet,bandpass,0,electrode,all,auroc_NORM,clean_drop,505,3,0.08282780884352843
resnet,bandpass,0,electrode,all,auroc_NORM,normalized_robustness,101,3,0.9129796051308133
resnet,bandpass,0,electrode,all,auroc_NORM,normalized_robustness,202,3,0.9068900842812572
resnet,bandpass,0,electrode,all,auroc_NORM,normalized_robustness,303,3,0.9109160356443735
resnet,bandpass,0,electrode,all,auroc_NORM,normalized_robustness,404,3,0.9094082347570369
resnet,bandpass,0,electrode,all,auroc_NORM,normalized_robustness,505,3,0.9112553670195064
resnet,bandpass,0,electrode,all,auroc_STTC,absolute,101,3,0.8087438165175049
resnet,bandpass,0,electrode,all,auroc_STTC,absolute,202,3,0.8101672339622245
resnet,bandpass,0,electrode,all,auroc_STTC,absolute,303,3,0.8042832280231108
resnet,bandpass,0,electrode,all,auroc_STTC,absolute,404,3,0.8041745761698346
resnet,bandpass,0,electrode,all,auroc_STTC,absolute,505,3,0.8060845819502696
resnet,bandpass,0,electrode,all,auroc_STTC,clean_drop,101,3,0.11534332226882256
resnet,bandpass,0,electrode,all,auroc_STTC,clean_drop,202,3,0.11391990482410312
resnet,bandpass,0,electrode,all,auroc_STTC,clean_drop,303,3,0.11980391076321673
resnet,bandpass,0,electrode,all,auroc_STTC,clean_drop,404,3,0.11991256261649293
resnet,bandpass,0,electrode,all,auroc_STTC,clean_drop,505,3,0.11800255683605787
resnet,bandpass,0,electrode,all,auroc_STTC,normalized_robustness,101,3,0.8750992501636258
resnet,bandpass,0,electrode,all,auroc_STTC,normalized_robustness,202,3,0.8766515675890766
resnet,bandpass,0,electrode,all,auroc_STTC,normalized_robustness,303,3,0.870281659113244
resnet,bandpass,0,electrode,all,auroc_STTC,normalized_robustness,404,3,0.8701497955959377
resnet,bandpass,0,electrode,all,auroc_STTC,normalized_robustness,505,3,0.8722161389287475
resnet,bandpass,0,electrode,all,brier,absolute,101,3,0.17725676794846854
resnet,bandpass,0,electrode,all,brier,absolute,202,3,0.17730352779229483
resnet,bandpass,0,electrode,all,brier,absolute,303,3,0.17698844770590463
resnet,bandpass,0,electrode,all,brier,absolute,404,3,0.17785435418287907
resnet,bandpass,0,electrode,all,brier,absolute,505,3,0.17691828807195023
resnet,bandpass,0,electrode,all,clean_agreement,absolute,101,3,0.7248378127896201
resnet,bandpass,0,electrode,all,clean_agreement,absolute,202,3,0.7246833487797343
resnet,bandpass,0,electrode,all,clean_agreement,absolute,303,3,0.7271856657398826
resnet,bandpass,0,electrode,all,clean_agreement,absolute,404,3,0.7260426320667285
resnet,bandpass,0,electrode,all,clean_agreement,absolute,505,3,0.7250231696014829
resnet,bandpass,0,electrode,all,ece,absolute,101,3,0.16024925963476114
resnet,bandpass,0,electrode,all,ece,absolute,202,3,0.15854405529065138
resnet,bandpass,0,electrode,all,ece,absolute,303,3,0.15751480066571646
resnet,bandpass,0,electrode,all,ece,absolute,404,3,0.161219829493477
resnet,bandpass,0,electrode,all,ece,absolute,505,3,0.15839587335800184
resnet,bandpass,0,electrode,all,f1_CD,absolute,101,3,0.5898380146457546
resnet,bandpass,0,electrode,all,f1_CD,absolute,202,3,0.5768932105168246
resnet,bandpass,0,electrode,all,f1_CD,absolute,303,3,0.5965435774464503
resnet,bandpass,0,electrode,all,f1_CD,absolute,404,3,0.5962318475590326
resnet,bandpass,0,electrode,all,f1_CD,absolute,505,3,0.5952170042574122
resnet,bandpass,0,electrode,all,f1_CD,clean_drop,101,3,0.11906508892908518
resnet,bandpass,0,electrode,all,f1_CD,clean_drop,202,3,0.13200989305801517
resnet,bandpass,0,electrode,all,f1_CD,clean_drop,303,3,0.11235952612838962
resnet,bandpass,0,electrode,all,f1_CD,clean_drop,404,3,0.11267125601580723
resnet,bandpass,0,electrode,all,f1_CD,clean_drop,505,3,0.11368609931742757
resnet,bandpass,0,electrode,all,f1_CD,normalized_robustness,101,3,0.83194917733673
resnet,bandpass,0,electrode,all,f1_CD,normalized_robustness,202,3,0.8136860130946859
resnet,bandpass,0,electrode,all,f1_CD,normalized_robustness,303,3,0.841376841812315
resnet,bandpass,0,electrode,all,f1_CD,normalized_robustness,404,3,0.8409719363889242
resnet,bandpass,0,electrode,all,f1_CD,normalized_robustness,505,3,0.8395429710395758
resnet,bandpass,0,electrode,all,f1_HYP,absolute,101,3,0.5100207883471607
resnet,bandpass,0,electrode,all,f1_HYP,absolute,202,3,0.5060745151383169
resnet,bandpass,0,electrode,all,f1_HYP,absolute,303,3,0.5011578665486044
resnet,bandpass,0,electrode,all,f1_HYP,absolute,404,3,0.49924061082715226
resnet,bandpass,0,electrode,all,f1_HYP,absolute,505,3,0.4947208975567241
resnet,bandpass,0,electrode,all,f1_HYP,clean_drop,101,3,0.0915384188029587
resnet,bandpass,0,electrode,all,f1_HYP,clean_drop,202,3,0.09548469201180233
resnet,bandpass,0,electrode,all,f1_HYP,clean_drop,303,3,0.100401340601515
resnet,bandpass,0,electrode,all,f1_HYP,clean_drop,404,3,0.10231859632296707
resnet,bandpass,0,electrode,all,f1_HYP,clean_drop,505,3,0.10683830959339531
resnet,bandpass,0,electrode,all,f1_HYP,normalized_robustness,101,3,0.8495680807648259
resnet,bandpass,0,electrode,all,f1_HYP,normalized_robustness,202,3,0.842195272638056
resnet,bandpass,0,electrode,all,f1_HYP,normalized_robustness,303,3,0.8338462234705153
resnet,bandpass,0,electrode,all,f1_HYP,normalized_robustness,404,3,0.8310171445054694
resnet,bandpass,0,electrode,all,f1_HYP,normalized_robustness,505,3,0.8234115821297047
resnet,bandpass,0,electrode,all,f1_MI,absolute,101,3,0.45862058575974674
resnet,bandpass,0,electrode,all,f1_MI,absolute,202,3,0.46102741904773276
resnet,bandpass,0,electrode,all,f1_MI,absolute,303,3,0.4692029962006339
resnet,bandpass,0,electrode,all,f1_MI,absolute,404,3,0.46370505865465544
resnet,bandpass,0,electrode,all,f1_MI,absolute,505,3,0.4588142626267528
resnet,bandpass,0,electrode,all,f1_MI,clean_drop,101,3,0.22620839669600815
resnet,bandpass,0,electrode,all,f1_MI,clean_drop,202,3,0.22380156340802226
resnet,bandpass,0,electrode,all,f1_MI,clean_drop,303,3,0.21562598625512108
resnet,bandpass,0,electrode,all,f1_MI,clean_drop,404,3,0.2211239238010995
resnet,bandpass,0,electrode,all,f1_MI,clean_drop,505,3,0.2260147198290022
resnet,bandpass,0,electrode,all,f1_MI,normalized_robustness,101,3,0.6698930109557809
resnet,bandpass,0,electrode,all,f1_MI,normalized_robustness,202,3,0.6734301404014323
resnet,bandpass,0,electrode,all,f1_MI,normalized_robustness,303,3,0.6852887673079285
resnet,bandpass,0,electrode,all,f1_MI,normalized_robustness,404,3,0.6773167275195479
resnet,bandpass,0,electrode,all,f1_MI,normalized_robustness,505,3,0.6700886705072695
resnet,bandpass,0,electrode,all,f1_NORM,absolute,101,3,0.3486044436643844
resnet,bandpass,0,electrode,all,f1_NORM,absolute,202,3,0.33568781582647444
resnet,bandpass,0,electrode,all,f1_NORM,absolute,303,3,0.33342798476770413
resnet,bandpass,0,electrode,all,f1_NORM,absolute,404,3,0.3285921622485744
resnet,bandpass,0,electrode,all,f1_NORM,absolute,505,3,0.3438051827358793
resnet,bandpass,0,electrode,all,f1_NORM,clean_drop,101,3,0.49822830273794594
resnet,bandpass,0,electrode,all,f1_NORM,clean_drop,202,3,0.5111449305758559
resnet,bandpass,0,electrode,all,f1_NORM,clean_drop,303,3,0.5134047616346263
resnet,bandpass,0,electrode,all,f1_NORM,clean_drop,404,3,0.518240584153756
resnet,bandpass,0,electrode,all,f1_NORM,clean_drop,505,3,0.5030275636664511
resnet,bandpass,0,electrode,all,f1_NORM,normalized_robustness,101,3,0.41181191662721517
resnet,bandpass,0,electrode,all,f1_NORM,normalized_robustness,202,3,0.3965422586497181
resnet,bandpass,0,electrode,all,f1_NORM,normalized_robustness,303,3,0.3939033079268139
resnet,bandpass,0,electrode,all,f1_NORM,normalized_robustness,404,3,0.3881543038099773
resnet,bandpass,0,electrode,all,f1_NORM,normalized_robustness,505,3,0.4061224843557585
resnet,bandpass,0,electrode,all,f1_STTC,absolute,101,3,0.5133379709862465
resnet,bandpass,0,electrode,all,f1_STTC,absolute,202,3,0.5294538859531185
resnet,bandpass,0,electrode,all,f1_STTC,absolute,303,3,0.5201290403046185
resnet,bandpass,0,electrode,all,f1_STTC,absolute,404,3,0.5181930910146485
resnet,bandpass,0,electrode,all,f1_STTC,absolute,505,3,0.5268341446910401
resnet,bandpass,0,electrode,all,f1_STTC,clean_drop,101,3,0.23321714205955849
resnet,bandpass,0,electrode,all,f1_STTC,clean_drop,202,3,0.21710122709268642
resnet,bandpass,0,electrode,all,f1_STTC,clean_drop,303,3,0.2264260727411864
resnet,bandpass,0,electrode,all,f1_STTC,clean_drop,404,3,0.22836202203115633
resnet,bandpass,0,electrode,all,f1_STTC,clean_drop,505,3,0.21972096835476485
resnet,bandpass,0,electrode,all,f1_STTC,normalized_robustness,101,3,0.6881831749442533
resnet,bandpass,0,electrode,all,f1_STTC,normalized_robustness,202,3,0.7096782649165855
